id	genre	word1	word2	sent1	sent2	Gold_Complexity	prompt1_answer	prompt2_answer	prompt3_answer	binary_answer1	binary_answer2	binary_answer3	mode_complexity
2117	bible	pisava	necessidade	Depois disto eu continuei olhando nas visões da noite, e eis aqui o quarto animal, terrível e espantoso, e muito forte, o qual tinha dentes grandes de ferro; ele devorava e fazia em pedaços, e pisava aos pés o que sobejava; era diferente de todos os animais que apareceram antes dele, e tinha dez chifres.	Outras igrejas despojei eu para vos servir, recebendo delas salário; e quando estava presente convosco, e tinha necessidade, a ninguém fui pesado.	1	" ""pisava"""	" ""necessidade"" is"	 (b) is more	1	0	0	0
3308	bible	alegria	arrabaldes	Puseste alegria no meu coração, mais do que no tempo em que se lhes multiplicaram o trigo e o vinho.	Porque os levitas deixaram os seus arrabaldes, e a sua possessão, e vieram a Judá e a Jerusalém, porque Jeroboão e seus filhos os lançaram fora para que não ministrassem ao SENHOR.	0	" ""alegria"""	" ""alegria"""	 (b) is more	1	1	0	1
3020	bible	pastor	dissipa	Porque, eis que suscitarei um pastor na terra, que não cuidará das que estão perecendo, não buscará a pequena, e não curará a ferida, nem apascentará a sã; mas comerá a carne da gorda, e lhe despedaçará as unhas.	Assentando-se o rei no trono do juízo, com os seus olhos dissipa todo o mal.	0	" ""dissipa"""	" ""dissipa"""	 (b) is more	0	0	0	0
1649	bible	monte	indignação	Porque de Jerusalém sairá o restante, e do monte Sião o que escapou; o zelo do SENHOR dos Exércitos fará isto.	E disse Moisés a Arão: Toma o teu incensário, e põe nele fogo do altar, e deita incenso sobre ele, e vai depressa à congregação, e faze expiação por eles; porque grande indignação saiu de diante do SENHOR; já começou a praga.	0	" ""indignação"""	" ""indignação"""	 (b) is more	0	0	0	0
85	bible	indignação	dissipa	E disse Moisés a Arão: Toma o teu incensário, e põe nele fogo do altar, e deita incenso sobre ele, e vai depressa à congregação, e faze expiação por eles; porque grande indignação saiu de diante do SENHOR; já começou a praga.	Assentando-se o rei no trono do juízo, com os seus olhos dissipa todo o mal.	0	" ""indignação"""	" ""dissipa"""	 (b) is more	1	0	0	0
2037	bible	perseguidores	necessidade	Foram-se, pois, e chegaram ao monte, e ficaram ali três dias, até que voltaram os perseguidores, porque os perseguidores os buscaram por todo o caminho, porém não os acharam.	Outras igrejas despojei eu para vos servir, recebendo delas salário; e quando estava presente convosco, e tinha necessidade, a ninguém fui pesado.	0	" ""necessidade"" is"	" ""necessidade"" is"	 (b) is more	0	0	0	0
3864	bible	conhecidas	necessidade	Louvai ao SENHOR, invocai o seu nome, fazei conhecidas as suas obras entre os povos.	Outras igrejas despojei eu para vos servir, recebendo delas salário; e quando estava presente convosco, e tinha necessidade, a ninguém fui pesado.	0	" ""conhecidas"	" ""necessidade"" is"	 (b) is more	1	0	0	0
2082	bible	Gad	rodas	Então disse Davi a Gade: Estou em grande angústia; porém caiamos nas mãos do SENHOR, porque muitas são as suas misericórdias; mas nas mãos dos homens não caia eu.	Então os querubins elevaram as suas asas, e as rodas os acompanhavam; e a glória do Deus de Israel estava em cima sobre eles.	1	" ""Gad"" is"	" ""Gad"" is"	 (b) is more	1	1	0	1
1661	bible	terra	arrabaldes	E haverá caminho plano para o remanescente do seu povo, que for deixado da Assíria, como sucedeu a Israel no dia em que subiu da terra do Egito.	Porque os levitas deixaram os seus arrabaldes, e a sua possessão, e vieram a Judá e a Jerusalém, porque Jeroboão e seus filhos os lançaram fora para que não ministrassem ao SENHOR.	0	" ""terra"" is"	" ""arrabaldes"	 (b) is more	1	0	0	0
1281	bible	Macedônia	arrabaldes	Não tive descanso no meu espírito, porque não achei ali meu irmão Tito; mas, despedindo-me deles, parti para a Macedônia.	Porque os levitas deixaram os seus arrabaldes, e a sua possessão, e vieram a Judá e a Jerusalém, porque Jeroboão e seus filhos os lançaram fora para que não ministrassem ao SENHOR.	0	" ""Macedônia"	" ""Macedônia"	 (b) is more	1	1	0	1
1266	bible	brasas	inimigos	Portanto, se o teu inimigo tiver fome, dá-lhe de comer; se tiver sede, dá-lhe de beber; porque, fazendo isto, amontoarás brasas de fogo sobre a sua cabeça.	E eu derrubarei os seus inimigos perante a sua face, e ferirei aos que o odeiam.	1	" ""inimigos"""	" ""inimigos"""	 (b) is more	0	0	0	0
1800	bible	distração	nome	E digo isto para proveito vosso; não para vos enlaçar, mas para o que é decente e conveniente, para vos unirdes ao Senhor sem distração alguma.	Eu vim em nome de meu Pai, e não me aceitais; se outro vier em seu próprio nome, a esse aceitareis.	1	" ""distração"""	" ""distração"""	 (b) is more	1	1	0	1
1089	bible	crias	indignação	Maldito o fruto do teu ventre, e o fruto da tua terra, e as crias das tuas vacas, e das tuas ovelhas.	E disse Moisés a Arão: Toma o teu incensário, e põe nele fogo do altar, e deita incenso sobre ele, e vai depressa à congregação, e faze expiação por eles; porque grande indignação saiu de diante do SENHOR; já começou a praga.	0	" ""indignação"""	" ""indignação"""	 (b) is more	0	0	0	0
3489	bible	multidão	rodas	Ali está Elão com toda a sua multidão em redor do seu sepulcro; todos eles mortos, abatidos à espada; desceram incircuncisos às partes mais baixas da terra, causaram terror na terra dos viventes e levaram a sua vergonha com os que desceram à cova.	Então os querubins elevaram as suas asas, e as rodas os acompanhavam; e a glória do Deus de Israel estava em cima sobre eles.	1	" ""multidão"""	" ""multidão"""	 (b) is more	1	1	0	1
2004	bible	morador	siclos	Por que profetizaste no nome do SENHOR, dizendo: Como Siló será esta casa, e esta cidade será assolada, de sorte que não fique nenhum morador nela? E ajuntou-se todo o povo contra Jeremias, na casa do SENHOR.	E dos mil e setecentos e setenta e cinco siclos fez os colchetes das colunas, e cobriu os seus capitéis, e os cingiu de molduras.	0	" ""morador"" is"	" ""morador"" is"	 (b) is more	1	1	0	1
2924	bible	bronze	inimigos	Eu irei adiante de ti, e endireitarei os caminhos tortuosos; quebrarei as portas de bronze, e despedaçarei os ferrolhos de ferro.	E eu derrubarei os seus inimigos perante a sua face, e ferirei aos que o odeiam.	1	" ""inimigos"""	" ""inimigos"""	 (b) is more	0	0	0	0
3369	bible	espinhos	rodas	E o que foi semeado entre espinhos é o que ouve a palavra, mas os cuidados deste mundo, e a sedução das riquezas sufocam a palavra, e fica infrutífera;	Então os querubins elevaram as suas asas, e as rodas os acompanhavam; e a glória do Deus de Israel estava em cima sobre eles.	1	" ""espinhos"""	" ""espinhos"""	 (b) is more	1	1	0	1
2843	bible	família	noites	Quando o pai de família se levantar e cerrar a porta, e começardes, de fora, a bater à porta, dizendo: Senhor, Senhor, abre-nos; e, respondendo ele, vos disser: Não sei de onde vós sois;	Porque, passados ainda sete dias, farei chover sobre a terra quarenta dias e quarenta noites; e desfarei de sobre a face da terra toda a substância que fiz.	1	" ""família"	" ""família"	 (b) is more	1	1	0	1
2393	bible	monte	siclos	Então Acabe convocou todos os filhos de Israel; e reuniu os profetas no monte Carmelo.	E dos mil e setecentos e setenta e cinco siclos fez os colchetes das colunas, e cobriu os seus capitéis, e os cingiu de molduras.	0	" ""monte"" is"	" ""monte"" is"	 (b) is more	1	1	0	1
2153	bible	oleiros	dissipa	Estes foram oleiros, e habi-tavam nas hortas e nos cerrados; estes ficaram ali com o rei na sua obra.	Assentando-se o rei no trono do juízo, com os seus olhos dissipa todo o mal.	1	" ""dissipa"""	" ""dissipa"""	 (b) is more	0	0	0	0
4253	bible	vinha	inimigos	E no tempo próprio mandou um servo aos lavradores, para que lhe dessem dos frutos da vinha; mas os lavradores, espancando-o, mandaram-no vazio.	E eu derrubarei os seus inimigos perante a sua face, e ferirei aos que o odeiam.	1	" ""vinha"" is"	" ""vinha"" is"	 (b) is more	1	1	0	1
4042	bible	entrada	noites	E foram a Hilquias, sumo sacerdote, e deram o dinheiro que se tinha trazido à casa de Deus, e que os levitas, que guardavam a entrada tinham recebido da mão de Manassés, e de Efraim, e de todo o restante de Israel, como também de todo o Judá e Benjamim, e dos habitantes de Jerusalém.	Porque, passados ainda sete dias, farei chover sobre a terra quarenta dias e quarenta noites; e desfarei de sobre a face da terra toda a substância que fiz.	1	" ""entrada"""	" ""noites"" is"	 (b) is more	1	0	0	0
1547	bible	enfado	necessidade	Os dias da nossa vida chegam a setenta anos, e se alguns, pela sua robustez, chegam a oitenta anos, o orgulho deles é canseira e enfado, pois cedo se corta e vamos voando.	Outras igrejas despojei eu para vos servir, recebendo delas salário; e quando estava presente convosco, e tinha necessidade, a ninguém fui pesado.	1	" ""necessidade"" is"	" ""necessidade"" is"	 (b) is more	0	0	0	0
1603	bible	tráfico	dissipa	Eles, porém, não fazendo caso, foram, um para o seu campo, outro para o seu tráfico;	Assentando-se o rei no trono do juízo, com os seus olhos dissipa todo o mal.	0	" ""dissipa"""	" ""dissipa"""	 (b) is more	0	0	0	0
203	bible	cativeiro	rodas	E que todo aquele que em três dias não viesse, segundo o conselho dos príncipes e dos anciãos, toda a sua fazenda se poria em interdito, e ele seria separado da congregação dos do cativeiro.	Então os querubins elevaram as suas asas, e as rodas os acompanhavam; e a glória do Deus de Israel estava em cima sobre eles.	1	" ""cativeiro"""	" ""cativeiro"""	 (b) is more	1	1	0	1
4344	bible	corvos	necessidade	Considerai os corvos, que nem semeiam, nem segam, nem têm despensa nem celeiro, e Deus os alimenta; quanto mais valeis vós do que as aves?	Outras igrejas despojei eu para vos servir, recebendo delas salário; e quando estava presente convosco, e tinha necessidade, a ninguém fui pesado.	0	" ""corvos"""	" ""necessidade"" is"	 (b) is more	1	0	0	0
2981	bible	escribas	siclos	E os escribas deles, e os fariseus, murmuravam contra os seus discípulos, dizendo: Por que comeis e bebeis com publicanos e pecadores?	E dos mil e setecentos e setenta e cinco siclos fez os colchetes das colunas, e cobriu os seus capitéis, e os cingiu de molduras.	0	" ""escribas"""	" ""escribas"""	 (b) is more	1	1	0	1
2226	bible	rio	inimigos	Então Tatenai, o governador dalém do rio, Setar-Bozenai e os seus companheiros, assim fizeram diligentemente, conforme ao que decretara o rei Dario.	E eu derrubarei os seus inimigos perante a sua face, e ferirei aos que o odeiam.	0	" ""inimigos"""	" ""inimigos"""	 (b) is more	0	0	0	0
186	bible	verdade	noites	Benignidade e verdade guardam ao rei, e com benignidade sustém ele o seu trono.	Porque, passados ainda sete dias, farei chover sobre a terra quarenta dias e quarenta noites; e desfarei de sobre a face da terra toda a substância que fiz.	1	" ""verdade"""	" ""noites"" is"	 (b) is more	1	0	0	0
1322	bible	Egito	rodas	Mas rebelaram-se contra mim, e não me quiseram ouvir; ninguém lançava de si as abominações dos seus olhos, nem deixava os ídolos do Egito; então eu disse que derramaria sobre eles o meu furor, para cumprir a minha ira contra eles no meio da terra do Egito.	Então os querubins elevaram as suas asas, e as rodas os acompanhavam; e a glória do Deus de Israel estava em cima sobre eles.	0	" ""Egito"""	" ""Egito"""	 (b) is more	1	1	0	1
2274	bible	atos	siclos	Quanto ao mais dos atos de Abias, e a tudo quanto fez, porventura não está escrito no livro das crônicas dos reis de Judá? Também houve guerra entre Abias e Jeroboão.	E dos mil e setecentos e setenta e cinco siclos fez os colchetes das colunas, e cobriu os seus capitéis, e os cingiu de molduras.	0	" ""atos"" is more"	" ""atos"" is less"	 (b) is more	1	1	0	1
4233	bible	anjo	inimigos	E, tendo eles se retirado, eis que o anjo do Senhor apareceu a José em sonhos, dizendo: Levanta-te, e toma o menino e sua mãe, e foge para o Egito, e demora-te lá até que eu te diga; porque Herodes há de procurar o menino para o matar.	E eu derrubarei os seus inimigos perante a sua face, e ferirei aos que o odeiam.	0	" ""inimigos"""	" ""inimigos"""	 (b) is more	0	0	0	0
2050	bible	chefe	nome	Dos filhos de Izar foi Selomite o chefe.	Eu vim em nome de meu Pai, e não me aceitais; se outro vier em seu próprio nome, a esse aceitareis.	1	" ""nome"" is"	" ""chefe"" is"	 (b) is more	0	1	0	0
2361	bible	ruídos	arrabaldes	A mãe de Sísera olhava pela janela, e exclamava pela grade: Por que tarda em vir o seu carro? Por que se demoram os ruídos dos seus carros?	Porque os levitas deixaram os seus arrabaldes, e a sua possessão, e vieram a Judá e a Jerusalém, porque Jeroboão e seus filhos os lançaram fora para que não ministrassem ao SENHOR.	0	" ""ruídos"""	" ""arrabaldes"	 (b) is more	1	0	0	0
2863	bible	vivo	noites	Inclina, SENHOR, o teu ouvido, e ouve; abre, SENHOR, os teus olhos, e olha; e ouve as palavras de Senaqueribe, que enviou a este, para afrontar o Deus vivo.	Porque, passados ainda sete dias, farei chover sobre a terra quarenta dias e quarenta noites; e desfarei de sobre a face da terra toda a substância que fiz.	1	" ""vivo"" is"	" ""noites"" is"	 (b) is more	1	0	0	0
1523	bible	corta	dissipa	Corta o teu cabelo e lança-o de ti, e levanta um pranto sobre as alturas; porque já o SENHOR rejeitou e desamparou a geração do seu furor.	Assentando-se o rei no trono do juízo, com os seus olhos dissipa todo o mal.	0	" ""dissipa"""	" ""dissipa"""	 (b) is more	0	0	0	0
2088	bible	Gad	asas	Então disse Davi a Gade: Estou em grande angústia; porém caiamos nas mãos do SENHOR, porque muitas são as suas misericórdias; mas nas mãos dos homens não caia eu.	Nem ainda no teu pensamento amaldiçoes ao rei, nem tampouco no mais interior da tua recâmara amaldiçoes ao rico; porque as aves dos céus levariam a voz, e os que têm asas dariam notícia do assunto.	1	" ""Gad"" is"	" ""Gad"" is"	 (b) is more	1	1	0	1
2640	bible	morada	rodas	Derrama a tua indignação sobre os gentios que não te conhecem, e sobre as gerações que não invocam o teu nome; porque devoraram a Jacó, e devoraram-no e consumiram-no, e assolaram a sua morada.	Então os querubins elevaram as suas asas, e as rodas os acompanhavam; e a glória do Deus de Israel estava em cima sobre eles.	1	" ""morada"" is"	" ""morada"" is"	 (b) is more	1	1	0	1
1865	bible	virgindade	noites	E as suas prostituições, que trouxe do Egito, não as deixou; porque com ela se deitaram na sua mocidade, e eles apalparam os seios da sua virgindade, e derramaram sobre ela a sua impudicícia.	Porque, passados ainda sete dias, farei chover sobre a terra quarenta dias e quarenta noites; e desfarei de sobre a face da terra toda a substância que fiz.	1	" ""virgindade"	" ""virgindade"	 (b) is more	1	1	0	1
1105	bible	sangue	noites	E converteu os seus rios em sangue, e as suas correntes, para que não pudessem beber.	Porque, passados ainda sete dias, farei chover sobre a terra quarenta dias e quarenta noites; e desfarei de sobre a face da terra toda a substância que fiz.	1	" ""sangue"""	" ""noites"" is"	 (b) is more	1	0	0	0
4227	bible	anjo	nome	E, tendo eles se retirado, eis que o anjo do Senhor apareceu a José em sonhos, dizendo: Levanta-te, e toma o menino e sua mãe, e foge para o Egito, e demora-te lá até que eu te diga; porque Herodes há de procurar o menino para o matar.	Eu vim em nome de meu Pai, e não me aceitais; se outro vier em seu próprio nome, a esse aceitareis.	1	" ""nome"" is"	" ""nome"" is"	 (b) is more	0	0	0	0
4175	bible	pais	asas	Para que confirme o juramento que fiz a vossos pais de dar-lhes uma terra que manasse leite e mel, como se vê neste dia. Então eu respondi, e disse: Amém, ó SENHOR.	Nem ainda no teu pensamento amaldiçoes ao rei, nem tampouco no mais interior da tua recâmara amaldiçoes ao rico; porque as aves dos céus levariam a voz, e os que têm asas dariam notícia do assunto.	0	" ""pais"" is"	" ""pais"" is"	 (b) is more	1	1	0	1
405	bible	entenderam	siclos	E os príncipes dos sacerdotes e os fariseus, ouvindo estas palavras, entenderam que falava deles;	E dos mil e setecentos e setenta e cinco siclos fez os colchetes das colunas, e cobriu os seus capitéis, e os cingiu de molduras.	0	" ""entenderam"""	" ""entenderam"""	 (b) is more	1	1	0	1
2713	bible	Rebeca	noites	E disse Rebeca a Isaque: Enfadada estou da minha vida, por causa das filhas de Hete; se Jacó tomar mulher das filhas de Hete, como estas são, das filhas desta terra, para que me servirá a vida?	Porque, passados ainda sete dias, farei chover sobre a terra quarenta dias e quarenta noites; e desfarei de sobre a face da terra toda a substância que fiz.	1	" ""Rebeca"""	" ""noites"" is"	 (b) is more	1	0	0	0
3437	bible	sonho	nome	E Faraó disse a José: Eu tive um sonho, e ninguém há que o interprete; mas de ti ouvi dizer que quando ouves um sonho o interpretas.	Eu vim em nome de meu Pai, e não me aceitais; se outro vier em seu próprio nome, a esse aceitareis.	1	" ""nome"" is"	" ""nome"" is"	 (b) is more	0	0	0	0
271	bible	Salomão	nome	Sucedeu, pois, que, acabando Salomão de fazer ao SENHOR esta oração e esta súplica, estando de joelhos e com as mãos estendidas para os céus, se levantou de diante do altar do SENHOR.	Eu vim em nome de meu Pai, e não me aceitais; se outro vier em seu próprio nome, a esse aceitareis.	1	" ""nome"" is"	" ""nome"" is"	 (b) is more	0	0	0	0
2348	bible	maravilhas	asas	E o SENHOR, aos nossos olhos, fez sinais e maravilhas, grandes e terríveis, contra o Egito, contra Faraó e toda sua casa;	Nem ainda no teu pensamento amaldiçoes ao rei, nem tampouco no mais interior da tua recâmara amaldiçoes ao rico; porque as aves dos céus levariam a voz, e os que têm asas dariam notícia do assunto.	0	" ""maravilhas"	" ""maravilhas"	 (a) is more	1	1	1	1
4364	bible	Pai	necessidade	Graça e paz da parte de Deus nosso Pai, e do Senhor Jesus Cristo.	Outras igrejas despojei eu para vos servir, recebendo delas salário; e quando estava presente convosco, e tinha necessidade, a ninguém fui pesado.	0	" ""Pai"" is"	" ""Pai"" is"	 (b) is more	1	1	0	1
1122	bible	direita	rodas	Se eu me esquecer de ti, ó Jerusalém, esqueça-se a minha direita da sua destreza.	Então os querubins elevaram as suas asas, e as rodas os acompanhavam; e a glória do Deus de Israel estava em cima sobre eles.	1	" ""direita"""	" ""direita"""	 (b) is more	1	1	0	1
4702	bible	joelhos	noites	Também deixei ficar em Israel sete mil: todos os joelhos que não se dobraram a Baal, e toda a boca que não o beijou.	Porque, passados ainda sete dias, farei chover sobre a terra quarenta dias e quarenta noites; e desfarei de sobre a face da terra toda a substância que fiz.	1	" ""noites"" is"	" ""noites"" is"	 (b) is more	0	0	0	0
1769	bible	consoladores	indignação	E há de ser que, todos os que te virem, fugirão de ti, e dirão: Nínive está destruída, quem terá compaixão dela? Donde te buscarei consoladores?	E disse Moisés a Arão: Toma o teu incensário, e põe nele fogo do altar, e deita incenso sobre ele, e vai depressa à congregação, e faze expiação por eles; porque grande indignação saiu de diante do SENHOR; já começou a praga.	1	" ""consoladores"""	" ""consoladores"""	 (b) is more	1	1	0	1
805	bible	armas	siclos	E Ezequias lhes deu ouvidos; e lhes mostrou toda a casa de seu tesouro, a prata, o ouro, as especiarias e os melhores ungüentos, e a sua casa de armas, e tudo quanto se achou nos seus tesouros; coisa nenhuma houve que não lhes mostrasse, nem em sua casa, nem em todo o seu domínio.	E dos mil e setecentos e setenta e cinco siclos fez os colchetes das colunas, e cobriu os seus capitéis, e os cingiu de molduras.	0	" ""siclos"" is"	" ""siclos"" is"	 (b) is more	0	0	0	0
3617	bible	murmurações	nome	Até quando sofrerei esta má congregação, que murmura contra mim? Tenho ouvido as murmurações dos filhos de Israel, com que murmuram contra mim.	Eu vim em nome de meu Pai, e não me aceitais; se outro vier em seu próprio nome, a esse aceitareis.	1	" ""murmurações"	" ""murmurações"	 (b) is more	1	1	0	1
3138	bible	madeira	arrabaldes	Os umbrais e as janelas estreitas, e as galerias em redor nos três andares, defronte do umbral, estavam cobertas de madeira em redor; e isto desde o chão até às janelas; e as janelas estavam cobertas.	Porque os levitas deixaram os seus arrabaldes, e a sua possessão, e vieram a Judá e a Jerusalém, porque Jeroboão e seus filhos os lançaram fora para que não ministrassem ao SENHOR.	0	" ""madeira"" is"	" ""arrabaldes"	 (b) is more	1	0	0	0
1401	bible	reino	arrabaldes	E disse Saul a seu tio: Declarou-nos, na verdade, que as jumentas foram encontradas. Porém o negócio do reino, de que Samuel falara, não lhe declarou.	Porque os levitas deixaram os seus arrabaldes, e a sua possessão, e vieram a Judá e a Jerusalém, porque Jeroboão e seus filhos os lançaram fora para que não ministrassem ao SENHOR.	0	" ""reino"" is"	" ""arrabaldes"	 (b) is more	1	0	0	0
28	bible	dissipa	nome	Assentando-se o rei no trono do juízo, com os seus olhos dissipa todo o mal.	Eu vim em nome de meu Pai, e não me aceitais; se outro vier em seu próprio nome, a esse aceitareis.	1	" ""dissipa"""	" ""dissipa"""	 (b) is more	1	1	0	1
2642	bible	morada	siclos	Derrama a tua indignação sobre os gentios que não te conhecem, e sobre as gerações que não invocam o teu nome; porque devoraram a Jacó, e devoraram-no e consumiram-no, e assolaram a sua morada.	E dos mil e setecentos e setenta e cinco siclos fez os colchetes das colunas, e cobriu os seus capitéis, e os cingiu de molduras.	0	" ""siclos"" is"	" ""morada"" is"	 (b) is more	0	1	0	0
3187	bible	largura	nome	Mas as cinco mil canas, as que restaram da largura, diante das vinte e cinco mil, ficarão para uso comum, para a cidade, para habitação e para arrabaldes; e a cidade estará no meio delas.	Eu vim em nome de meu Pai, e não me aceitais; se outro vier em seu próprio nome, a esse aceitareis.	1	" ""nome"" is"	" ""nome"" is"	 (b) is more	0	0	0	0
1120	bible	direita	nome	Se eu me esquecer de ti, ó Jerusalém, esqueça-se a minha direita da sua destreza.	Eu vim em nome de meu Pai, e não me aceitais; se outro vier em seu próprio nome, a esse aceitareis.	1	" ""nome"" is"	" ""nome"" is"	 (b) is more	0	0	0	0
357	bible	ferirei	inimigos	Porque eu estenderei a minha mão, e ferirei ao Egito com todas as minhas maravilhas que farei no meio dele; depois vos deixará ir.	E eu derrubarei os seus inimigos perante a sua face, e ferirei aos que o odeiam.	1	" ""inimigos"""	" ""inimigos"""	 (b) is more	0	0	0	0
2985	bible	escribas	asas	E os escribas deles, e os fariseus, murmuravam contra os seus discípulos, dizendo: Por que comeis e bebeis com publicanos e pecadores?	Nem ainda no teu pensamento amaldiçoes ao rei, nem tampouco no mais interior da tua recâmara amaldiçoes ao rico; porque as aves dos céus levariam a voz, e os que têm asas dariam notícia do assunto.	1	" ""escribas"""	" ""escribas"""	 (b) is more	1	1	0	1
3726	bible	mandamentos	indignação	Sobre aqueles que guardam a sua aliança, e sobre os que se lembram dos seus mandamentos para os cumprir.	E disse Moisés a Arão: Toma o teu incensário, e põe nele fogo do altar, e deita incenso sobre ele, e vai depressa à congregação, e faze expiação por eles; porque grande indignação saiu de diante do SENHOR; já começou a praga.	0	" ""mandamentos"""	" ""mandamentos"""	 (b) is more	1	1	0	1
4606	bible	cordas	indignação	Então cingiram sacos aos lombos e cordas às cabeças, e foram ao rei de Israel, e disseram: Diz o teu servo Ben-Hadade: Deixa-me viver. E disse Acabe: Pois ainda vive? É meu irmão.	E disse Moisés a Arão: Toma o teu incensário, e põe nele fogo do altar, e deita incenso sobre ele, e vai depressa à congregação, e faze expiação por eles; porque grande indignação saiu de diante do SENHOR; já começou a praga.	0	" ""indignação"""	" ""indignação"""	 (b) is more	0	0	0	0
3715	bible	sul	asas	Então descia este termo ao ribeiro de Caná. A Efraim couberam as cidades ao sul do ribeiro, entre as cidades de Manassés; e o termo de Manassés estava ao norte do ribeiro, indo terminar no mar.	Nem ainda no teu pensamento amaldiçoes ao rei, nem tampouco no mais interior da tua recâmara amaldiçoes ao rico; porque as aves dos céus levariam a voz, e os que têm asas dariam notícia do assunto.	0	" ""sul"" is"	" ""sul"" is"	 (b) is more	1	1	0	1
1517	bible	Eliseu	necessidade	E sucedeu que, contando ele ao rei como ressuscitara a um morto, eis que a mulher cujo filho ressuscitara clamou ao rei pela sua casa e pelas suas terras. Então disse Geazi: O rei meu senhor, esta é a mulher, e este o seu filho a quem Eliseu ressuscitou.	Outras igrejas despojei eu para vos servir, recebendo delas salário; e quando estava presente convosco, e tinha necessidade, a ninguém fui pesado.	0	" ""Eliseu"""	" ""necessidade"" is"	 (b) is more	1	0	0	0
1995	bible	sarmento	noites	E a videira que a tua destra plantou, e o sarmento que fortificaste para ti.	Porque, passados ainda sete dias, farei chover sobre a terra quarenta dias e quarenta noites; e desfarei de sobre a face da terra toda a substância que fiz.	1	" ""sarmento"""	" ""noites"" is"	 (b) is more	1	0	0	0
4629	bible	pertences	rodas	A mesa com todos os seus pertences, e os pães da proposição;	Então os querubins elevaram as suas asas, e as rodas os acompanhavam; e a glória do Deus de Israel estava em cima sobre eles.	1	" ""pertences"""	" ""rodas"" is"	 (b) is more	1	0	0	0
2401	bible	diferença	rodas	E, em toda diferença que vier a vós de vossos irmãos que habitam nas suas cidades, entre sangue e sangue, entre lei e mandamento, entre estatutos e juízos, admoestai-os que se não façam culpados para com o SENHOR, e não venha grande ira sobre vós e sobre vossos irmãos; fazei assim e não vos fareis culpados.	Então os querubins elevaram as suas asas, e as rodas os acompanhavam; e a glória do Deus de Israel estava em cima sobre eles.	1	" ""diferença"	" ""diferença"	 (b) is more	1	1	0	1
681	bible	mamom	nome	Nenhum servo pode servir dois senhores; porque, ou há de odiar um e amar o outro, ou se há de chegar a um e desprezar o outro. Não podeis servir a Deus e a Mamom.	Eu vim em nome de meu Pai, e não me aceitais; se outro vier em seu próprio nome, a esse aceitareis.	1	" ""mamom"""	" ""mamom"""	 (b) is more	1	1	0	1
1594	bible	pedra	siclos	E disseram uns aos outros: Eia, façamos tijolos e queimemo-los bem. E foi-lhes o tijolo por pedra, e o betume por cal.	E dos mil e setecentos e setenta e cinco siclos fez os colchetes das colunas, e cobriu os seus capitéis, e os cingiu de molduras.	0	" ""siclos"" is"	" ""siclos"" is"	 (b) is more	0	0	0	0
2941	bible	Pai	dissipa	E também o Pai a ninguém julga, mas deu ao Filho todo o juízo;	Assentando-se o rei no trono do juízo, com os seus olhos dissipa todo o mal.	0	" ""Pai"" is"	" ""Pai"" is"	 (a) is more	1	1	1	1
234	bible	Cristo	dissipa	Porque o Filho de Deus, Jesus Cristo, que entre vós foi pregado por nós, isto é, por mim, Silvano e Timóteo, não foi sim e não; mas nele houve sim.	Assentando-se o rei no trono do juízo, com os seus olhos dissipa todo o mal.	0	" ""Cristo"""	" ""Cristo"""	 (b) is more	1	1	0	1
2102	bible	reino	rodas	E dizia: O reino de Deus é assim como se um homem lançasse semente à terra.	Então os querubins elevaram as suas asas, e as rodas os acompanhavam; e a glória do Deus de Israel estava em cima sobre eles.	1	" ""reino"" is"	" ""rodas"" is"	 (b) is more	1	0	0	0
4738	bible	canto	arrabaldes	Servi ao SENHOR com alegria; e entrai diante dele com canto.	Porque os levitas deixaram os seus arrabaldes, e a sua possessão, e vieram a Judá e a Jerusalém, porque Jeroboão e seus filhos os lançaram fora para que não ministrassem ao SENHOR.	0	" ""canto"" is"	" ""canto"" is"	 (b) is more	1	1	0	1
373	bible	fressura	rodas	Não comereis dele cru, nem cozido em água, senão assado no fogo, a sua cabeça com os seus pés e com a sua fressura.	Então os querubins elevaram as suas asas, e as rodas os acompanhavam; e a glória do Deus de Israel estava em cima sobre eles.	1	" ""fressura"""	" ""fressura"""	 (b) is more	1	1	0	1
1504	bible	verdade	siclos	E com todo o engano da injustiça para os que perecem, porque não receberam o amor da verdade para se salvarem.	E dos mil e setecentos e setenta e cinco siclos fez os colchetes das colunas, e cobriu os seus capitéis, e os cingiu de molduras.	0	" ""verdade"""	" ""verdade"""	 (b) is more	1	1	0	1
2513	bible	tiago	noites	E não vi a nenhum outro dos apóstolos, senão a Tiago, irmão do Senhor.	Porque, passados ainda sete dias, farei chover sobre a terra quarenta dias e quarenta noites; e desfarei de sobre a face da terra toda a substância que fiz.	1	" ""tiago"" is"	" ""noites"" is"	 (b) is more	1	0	0	0
1058	bible	mercadoria	asas	Ajunta da terra a tua mercadoria, ó tu que habitas em lugar sitiado.	Nem ainda no teu pensamento amaldiçoes ao rei, nem tampouco no mais interior da tua recâmara amaldiçoes ao rico; porque as aves dos céus levariam a voz, e os que têm asas dariam notícia do assunto.	0	" ""mercadoria"	" ""asas"" is"	 (b) is more	1	0	0	0
