id	genre	word1	word2	sent1	sent2	Gold_Complexity	prompt1_answer	prompt2_answer	prompt3_answer	binary_answer1	binary_answer2	binary_answer3	mode_complexity
2473	all_genres	medium	wheels	MCAD-deficient patients have abnormal plasma and urine metabolites associated with the medium chain–length enzyme specificity.	Then the cherubim lifted up their wings, and the wheels were beside them; and the glory of the God of Israel was over them above.	1	" ""wheels"""	" ""wheels"""	 (b) 	0	0	0	0
5887	all_genres	throne	fate	Joash slept with his fathers; and Jeroboam sat on his throne: and Joash was buried in Samaria with the kings of Israel.	Mr President, could we not demonstrate again the great interest that we take in the fate of these prisoners who have been tortured and have been absent from their homes for eight years for having treated young Libyans?	0	" ""throne"""	" ""throne"""	 (b) is	1	1	0	1
4616	all_genres	Friend	adversaries	"He said to them, ""Which of you, if you go to a friend at midnight, and tell him, 'Friend, lend me three loaves of bread,"	I will beat down his adversaries before him, and strike those who hate him.	0	" ""Adversaries"	" ""Adversaries"	 (b) 	0	0	0	0
2841	all_genres	extremity	suburbs	At the other extremity, photoreceptors terminate with synaptic endings that make contact with the processes of horizontal and bipolar cells [31,32].	For the Levites left their suburbs and their possession, and came to Judah and Jerusalem: for Jeroboam and his sons cast them off, that they should not execute the priest's office to Yahweh;	1	" ""extremity"	" ""extremity"	 (a) is	1	1	1	1
8735	all_genres	offspring	nights	You shall know also that your seed shall be great, Your offspring as the grass of the earth.	In seven days, I will cause it to rain on the earth for forty days and forty nights.	1	" ""offspring"""	" ""offspring"""	 (b). 	1	1	0	1
8127	all_genres	puberty	fate	Goiter is variable and generally develops around puberty [3].	Mr President, could we not demonstrate again the great interest that we take in the fate of these prisoners who have been tortured and have been absent from their homes for eight years for having treated young Libyans?	0	" ""fate"""	" ""fate"""	 (b) 	0	0	0	0
1893	all_genres	patterns	wheels	Once      Sry expression begins, expression patterns of other genes in the gonad begin to diverge.	Then the cherubim lifted up their wings, and the wheels were beside them; and the glory of the God of Israel was over them above.	0	" ""wheels"""	" ""wheels"""	 (b) 	0	0	0	0
7916	all_genres	anger	adversaries	"Therefore the anger of Yahweh was kindled against Amaziah, and he sent to him a prophet, who said to him, ""Why have you sought after the gods of the people, which have not delivered their own people out of your hand?"""	I will beat down his adversaries before him, and strike those who hate him.	0	" ""adversaries"	" ""adversaries"	 (b) is	0	0	0	0
1731	all_genres	correlation	suburbs	Epidemiologic assessment of the correlation between a particular variation in DNA sequence, or polymorphism, and risk for BC has been a dominant paradigm for many years.	For the Levites left their suburbs and their possession, and came to Judah and Jerusalem: for Jeroboam and his sons cast them off, that they should not execute the priest's office to Yahweh;	1	" ""correlation"""	" ""correlation"""	 (a) is	1	1	1	1
5014	all_genres	habitation	shekels	Pour out your wrath on the nations that don't know you, and on the families that don't call on your name: for they have devoured Jacob, yes, they have devoured him and consumed him, and have laid waste his habitation.	Of the one thousand seven hundred seventy-five shekels he made hooks for the pillars, overlaid their capitals, and made fillets for them.	0	" ""habitation"""	" ""habitation"""	 (a) 	1	1	1	1
7120	all_genres	Jeremiah	suburbs	the men, and the women, and the children, and the king's daughters, and every person who Nebuzaradan the captain of the guard had left with Gedaliah the son of Ahikam, the son of Shaphan; and Jeremiah the prophet, and Baruch the son of Neriah;	For the Levites left their suburbs and their possession, and came to Judah and Jerusalem: for Jeroboam and his sons cast them off, that they should not execute the priest's office to Yahweh;	0	" ""Jeremiah"""	" ""Jeremiah"""	 (b). The	1	1	0	1
5665	all_genres	interpreters	nights	Mrs Patrão Neves, can I just say that when you take the floor, you seem to speak for longer than your time and you speak very fast, which has been slightly difficult for the interpreters.	In seven days, I will cause it to rain on the earth for forty days and forty nights.	1	" ""interpreters"	" ""interpreters"	 (a) 	1	1	1	1
1291	all_genres	boycott	name	Many political activists are in prison, and the opposition party has decided to boycott the elections completely.	If another comes in his own name, you will receive him.	1	" ""boycott"""	" ""boycott"""	 (b) 	1	1	0	1
7420	all_genres	agreements	suburbs	Texts of agreements forwarded by the Council: see Minutes	For the Levites left their suburbs and their possession, and came to Judah and Jerusalem: for Jeroboam and his sons cast them off, that they should not execute the priest's office to Yahweh;	0	" ""agreements"""	" ""agreements"""	 (b) 	1	1	0	1
7168	all_genres	gland	gallery	Other defects included absence or hypoplasia of the pineal gland, cortical polymicrogyria, white matter changes in the corpus callosum and grey matter changes in the cerebellum [11-13].	Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery.	1	" ""gland"""	" ""gland"""	 (b)	1	1	0	1
4786	all_genres	James	adversaries	But of the other apostles I saw no one, except James, the Lord's brother.	I will beat down his adversaries before him, and strike those who hate him.	0	" ""Adversaries"	" ""adversaries"	 (b) 	0	0	0	0
2554	all_genres	Satan	scatters	"Jesus answered him, ""Get behind me Satan!"	A king who sits on the throne of judgment scatters away all evil with his eyes.	0	" ""Satan"""	" ""Scatters"""	 (b) 	1	0	0	0
8169	all_genres	picks	name	He brought out the people who were therein, and put them under saws, and under iron picks, and under axes of iron, and made them pass through the brick kiln: and he did so to all the cities of the children of Ammon.	If another comes in his own name, you will receive him.	1	" ""picks"""	" ""picks"""	 (b) 	1	1	0	1
7521	all_genres	Lord	observers	Remind them of these things, charging them in the sight of the Lord, that they don't argue about words, to no profit, to the subverting of those who hear.	We adopted the report in committee with a broad majority - 43 in favour, 1 against, 1 abstention - and some of the professional observers from other Member States were surprised that, following the controversial debate, a regulation was produced that received such a high level of support.	1	" ""observers"	" ""observers"	 (b) 	0	0	0	0
1409	all_genres	acts	gallery	"Adaptation of a number of instruments to the regulatory procedure with scrutiny, ""omnibus"" Regulation, Part Two - Alignment of legal acts to the new Comitology Decision (Legislative initiative) (short presentation)"	Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery.	0	" ""acts"" is"	" ""acts"" is"	 (b) 	1	1	0	1
2657	all_genres	procedures	adversaries	On 2 December, I received a Communication from the Commission, addressed to the European Parliament and the Council, concerning the consequences of the entry into force of the Treaty of Lisbon for ongoing interinstitutional decision-making procedures.	I will beat down his adversaries before him, and strike those who hate him.	0	" ""procedures"	" ""procedures"	 (a)	1	1	1	1
460	all_genres	houses	gallery	Joseph opened all the store houses, and sold to the Egyptians.	Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery.	0	" ""gallery"" is"	" ""houses"" is"	 (b) 	0	1	0	0
5350	all_genres	house	suburbs	When once the master of the house has risen up, and has shut the door, and you begin to stand outside, and to knock at the door, saying, 'Lord, Lord, open to us!'	For the Levites left their suburbs and their possession, and came to Judah and Jerusalem: for Jeroboam and his sons cast them off, that they should not execute the priest's office to Yahweh;	0	" ""suburbs"	" ""suburbs"	 (a) is	0	0	1	0
3838	all_genres	tissue	fate	Both Annexin A7 isoforms described in brain tissue seemingly are expressed by neurons and astrocytes, which was shown using total cell extracts of cultured neuo-2a, PC-12, and C6 cells.	Mr President, could we not demonstrate again the great interest that we take in the fate of these prisoners who have been tortured and have been absent from their homes for eight years for having treated young Libyans?	0	" ""tissue"""	" ""tissue"""	 (a) Both	1	1	1	1
7375	all_genres	expenses	nights	with three courses of great stones, and a course of new timber: and let the expenses be given out of the king's house.	In seven days, I will cause it to rain on the earth for forty days and forty nights.	1	" ""expenses"""	" ""expenses"""	 (b) 	1	1	0	1
1063	all_genres	means	observers	requesting, if by any means now at last I may be prospered by the will of God to come to you.	We adopted the report in committee with a broad majority - 43 in favour, 1 against, 1 abstention - and some of the professional observers from other Member States were surprised that, following the controversial debate, a regulation was produced that received such a high level of support.	1	" ""observers"	" ""observers"	 (b) 	0	0	0	0
4340	all_genres	democracy	name	They are aimed at improving the effectiveness of compliance with the Lomé/Cotonou acquis, which is based primarily on equality between the parties and on respect for human rights, democracy, the rule of law and good governance.	If another comes in his own name, you will receive him.	1	" ""democracy"""	" ""democracy"""	 (a)	1	1	1	1
1737	all_genres	correlation	adversaries	Epidemiologic assessment of the correlation between a particular variation in DNA sequence, or polymorphism, and risk for BC has been a dominant paradigm for many years.	I will beat down his adversaries before him, and strike those who hate him.	1	" ""correlation"""	" ""correlation"""	 (b)	1	1	0	1
2019	all_genres	emergence	gallery	I was involved in the opinion of the ITRE Committee on the Mikko report, and I would like to congratulate her because I think new technologies have led to the emergence of new media channels and new types of content, and the media remains an important political tool.	Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery.	1	" ""emergence"	" ""emergence"	 (b) 	1	1	0	1
8318	all_genres	son	gallery	"and asked them, ""Is this your son, whom you say was born blind?"	Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery.	0	" ""gallery"" is"	" ""son"" is"	 (b) 	0	1	0	0
780	all_genres	efforts	gallery	This complex package is the result of two years of joint efforts.	Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery.	0	" ""efforts"""	" ""efforts"""	 (b) 	1	1	0	1
7468	all_genres	MEM	gallery	JMW, TC, PH-M and MEM drafted the manuscript and RC contributed to its finalization.	Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery.	1	" ""gallery"" is"	" ""gallery"" is"	 (b) 	0	0	0	0
8020	all_genres	fathers	suburbs	that I may establish the oath which I swore to your fathers, to give them a land flowing with milk and honey, as at this day.	For the Levites left their suburbs and their possession, and came to Judah and Jerusalem: for Jeroboam and his sons cast them off, that they should not execute the priest's office to Yahweh;	0	" ""fathers"""	" ""fathers"""	 (a) is	1	1	1	1
4272	all_genres	courage	observers	He shall stir up his power and his courage against the king of the south with a great army; and the king of the south shall war in battle with an exceeding great and mighty army; but he shall not stand; for they shall devise devices against him.	We adopted the report in committee with a broad majority - 43 in favour, 1 against, 1 abstention - and some of the professional observers from other Member States were surprised that, following the controversial debate, a regulation was produced that received such a high level of support.	1	" ""observers"	" ""observers"	 (b) 	0	0	0	0
6111	all_genres	matters	observers	Some might say that this is not an important issue, but such matters are very sensitive in communities that are undergoing restructuring.	We adopted the report in committee with a broad majority - 43 in favour, 1 against, 1 abstention - and some of the professional observers from other Member States were surprised that, following the controversial debate, a regulation was produced that received such a high level of support.	1	" ""matters"""	" ""matters"""	 (b) 	1	1	0	1
4290	all_genres	murmurings	name	"Your murmurings are not against us, but against Yahweh."""	If another comes in his own name, you will receive him.	1	" ""murmur"	" ""murmur"	 (b) 	1	1	0	1
2461	all_genres	feast	suburbs	Then he came to Jerusalem, and stood before the ark of the covenant of Yahweh, and offered up burnt offerings, offered peace offerings, and made a feast to all his servants.	For the Levites left their suburbs and their possession, and came to Judah and Jerusalem: for Jeroboam and his sons cast them off, that they should not execute the priest's office to Yahweh;	0	" ""feast"""	" ""feast"""	 (a) is	1	1	1	1
172	all_genres	committees	suburbs	At present, the Committee on Women's Rights and Gender Equality is the most important instrument for supporting the efforts that still need to be undertaken in other committees to ensure genuine equality between women and men.	For the Levites left their suburbs and their possession, and came to Judah and Jerusalem: for Jeroboam and his sons cast them off, that they should not execute the priest's office to Yahweh;	0	" ""suburbs"	" ""suburbs"	 (a) is	0	0	1	0
2771	all_genres	proposals	suburbs	There is great uncertainty, great unease across a wide spectrum of this Chamber, which is why I believe we need to reassess, re-evaluate and examine more carefully the implications of these proposals back in the Committee on Transport.	For the Levites left their suburbs and their possession, and came to Judah and Jerusalem: for Jeroboam and his sons cast them off, that they should not execute the priest's office to Yahweh;	0	" ""proposals"	" ""proposals"	 (a) is	1	1	1	1
5018	all_genres	habitation	gallery	Pour out your wrath on the nations that don't know you, and on the families that don't call on your name: for they have devoured Jacob, yes, they have devoured him and consumed him, and have laid waste his habitation.	Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery.	1	" ""habitation"""	" ""habitation"""	 (b) 	1	1	0	1
2752	all_genres	standards	observers	The managers of these funds have to keep to legislation and standards which enable the provision of services in the territory of Member States, and supervision of financial markets has to be accurate and effective.	We adopted the report in committee with a broad majority - 43 in favour, 1 against, 1 abstention - and some of the professional observers from other Member States were surprised that, following the controversial debate, a regulation was produced that received such a high level of support.	1	" ""standards"""	" ""standards"""	 (b)	1	1	0	1
8398	all_genres	overseers	gallery	His brothers, men of valor, were two thousand seven hundred, heads of fathers' households, whom king David made overseers over the Reubenites, and the Gadites, and the half-tribe of the Manassites, for every matter pertaining to God, and for the affairs of the king.	Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery.	1	" ""overseers"	" ""overseers"	 (b) is	1	1	0	1
4559	all_genres	figs	name	Then Abigail hurried and took two hundred loaves of bread, two bottles of wine, five sheep ready dressed, five measures of parched grain, one hundred clusters of raisins, and two hundred cakes of figs, and laid them on donkeys.	If another comes in his own name, you will receive him.	1	" ""name"" is"	" ""name"" is"	 (a)	0	0	1	0
7118	all_genres	frankincense	gallery	He shall bring it to Aaron's sons, the priests; and he shall take his handful of its fine flour, and of its oil, with all its frankincense; and the priest shall burn its memorial on the altar, an offering made by fire, of a pleasant aroma to Yahweh.	Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery.	1	" ""frankinc"	" ""frankinc"	 (b) 	1	1	0	1
7880	all_genres	evaluation	suburbs	by Carlos Coelho, on behalf of the Committee on Civil Liberties, Justice and Home Affairs, on the establishment of an evaluation mechanism to monitor the application of the Schengen acquis - C6-0111/2009 -;	For the Levites left their suburbs and their possession, and came to Judah and Jerusalem: for Jeroboam and his sons cast them off, that they should not execute the priest's office to Yahweh;	0	" ""evaluation"""	" ""suburbs"	 (b) 	1	0	0	0
8306	all_genres	vineyard	adversaries	At the proper season, he sent a servant to the farmers to collect his share of the fruit of the vineyard.	I will beat down his adversaries before him, and strike those who hate him.	0	" ""adversaries"	" ""adversaries"	 (b) 	0	0	0	0
7373	all_genres	expenses	scatters	with three courses of great stones, and a course of new timber: and let the expenses be given out of the king's house.	A king who sits on the throne of judgment scatters away all evil with his eyes.	0	" ""expenses"""	" ""expenses"""	 (b) 	1	1	0	1
7672	all_genres	change	wheels	The Minutes say that I protested about the recent change to the Criminal Code in Slovakia.	Then the cherubim lifted up their wings, and the wheels were beside them; and the glory of the God of Israel was over them above.	0	" ""wheels"""	" ""wheels"""	 (b) 	0	0	0	0
343	all_genres	velocity	observers	In the platelet aggregation experiments the initial aggregation velocity was slightly, but significantly lower in platelets lacking annexin A7.	We adopted the report in committee with a broad majority - 43 in favour, 1 against, 1 abstention - and some of the professional observers from other Member States were surprised that, following the controversial debate, a regulation was produced that received such a high level of support.	1	" ""velocity"" is"	" ""observers"	 (b) 	1	0	0	0
7964	all_genres	CAG	shekels	Huntington's disease (HD) is a dominantly inherited neurodegenerative disorder that is caused by CAG repeats in the HD locus that extend a polyglutamine tract in a ubiquitous HEAT domain protein called huntingtin [1].	Of the one thousand seven hundred seventy-five shekels he made hooks for the pillars, overlaid their capitals, and made fillets for them.	1	" ""CAG"""	" ""CAG"""	 (b)	1	1	0	1
5766	all_genres	transplantation	adversaries	Moreover, the cost associated with liver transplantation and the availability of donor livers are additional limiting factors for the practicality of treatment of this disease.	I will beat down his adversaries before him, and strike those who hate him.	1	" ""adversaries"	" ""adversaries"	 (b) 	0	0	0	0
2074	all_genres	Identification	scatters	Identification of novel modulators and factors of these pathways can be identified by associating the phenotype with a location(s) on a specific chromosome, a quantitative trait locus (QTL).	A king who sits on the throne of judgment scatters away all evil with his eyes.	0	" ""Identification"""	" ""Identification"""	 (a)	1	1	1	1
3497	all_genres	today	adversaries	I wonder if you would care to take this opportunity to say that you, as the deputy speaker today, confirm that this House values all opinions, be they for or against the Lisbon Treaty, and that we respect the dignity of that office of the Czech Republic.	I will beat down his adversaries before him, and strike those who hate him.	0	" ""adversaries"	" ""adversaries"	 (a)	0	0	1	0
7285	all_genres	Introduction	nights	Still, other bona fide RanBP2 partners previously identified and described in the Introduction also become strong candidates to play a role in energy homeostasis.	In seven days, I will cause it to rain on the earth for forty days and forty nights.	1	" ""Introduction"" is"	" ""Introduction"" is"	 (b). 	1	1	0	1
6123	all_genres	involvement	scatters	This activity led to the proposal of annexin A7's involvement in the exocytotic secretion of catecholamines [1].	A king who sits on the throne of judgment scatters away all evil with his eyes.	0	" ""involvement"""	" ""scatters"""	 (b) 	1	0	0	0
8455	all_genres	nationals	nights	This will enable all third-country nationals living legally in the Schengen area to be identified in the same way.	In seven days, I will cause it to rain on the earth for forty days and forty nights.	1	" ""nights"""	" ""nights"""	 (a) 	0	0	1	0
1800	all_genres	scribe	name	Then read Baruch in the book the words of Jeremiah in the house of Yahweh, in the room of Gemariah the son of Shaphan, the scribe, in the upper court, at the entry of the new gate of Yahweh's house, in the ears of all the people.	If another comes in his own name, you will receive him.	1	" ""scribe"" is"	" ""scribe"" is"	 (b). 	1	1	0	1
1423	all_genres	rigour	wheels	I believe, however, that there has been a certain lack of rigour on the European Union's part in its attempts to achieve this.	Then the cherubim lifted up their wings, and the wheels were beside them; and the glory of the God of Israel was over them above.	1	" ""wheels"""	 Rigour	 (a) 	0	1	1	1
337	all_genres	Uriel	nights	He reigned three years in Jerusalem: and his mother's name was Micaiah the daughter of Uriel of Gibeah.	In seven days, I will cause it to rain on the earth for forty days and forty nights.	1	" ""Uriel"""	" ""Uriel"""	 (b) 	1	1	0	1
3168	all_genres	glory	fate	won't service of the Spirit be with much more glory?	Mr President, could we not demonstrate again the great interest that we take in the fate of these prisoners who have been tortured and have been absent from their homes for eight years for having treated young Libyans?	1	" ""fate"""	" ""fate"""	 (b) 	0	0	0	0
8368	all_genres	protection	gallery	These progressive changes in oxidative capacity in conjunction with eventual changes in type I muscle fiber lead to a dramatically improved exercise profile and protection against obesity.	Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery.	0	" ""protection"""	" ""protection"""	 (a)	1	1	1	1
817	all_genres	border	nights	Now when all the Moabites heard that the kings had come up to fight against them, they gathered themselves together, all who were able to put on armor, and upward, and stood on the border.	In seven days, I will cause it to rain on the earth for forty days and forty nights.	1	" ""border"" is"	" ""border"" is"	 (b) 	1	1	0	1
5595	all_genres	wrath	nights	Therefore have I poured out my indignation on them; I have consumed them with the fire of my wrath: their own way have I brought on their heads, says the Lord Yahweh.	In seven days, I will cause it to rain on the earth for forty days and forty nights.	1	" ""wrath"""	" ""wrath"""	 (b) 	1	1	0	1
2586	all_genres	reapers	nights	The harvest is the end of the age, and the reapers are angels.	In seven days, I will cause it to rain on the earth for forty days and forty nights.	1	" ""reapers"""	" ""reapers"""	 (b). 	1	1	0	1
3907	all_genres	Sailing	adversaries	Sailing from there, we came the following day opposite Chios.	I will beat down his adversaries before him, and strike those who hate him.	0	" ""Sailing"""	" ""Sailing"""	 (b) 	1	1	0	1
801	all_genres	intercession	name	Therefore he is also able to save to the uttermost those who draw near to God through him, seeing that he lives forever to make intercession for them.	If another comes in his own name, you will receive him.	1	" ""intercession"""	" ""intercession"""	 (b) 	1	1	0	1
7707	all_genres	electron	fate	DNA binding assays and electron microscopy methods were used to show that a BRC3 peptide interferes with the ability of RAD51 to assemble into oligomeric filaments on DNA.	Mr President, could we not demonstrate again the great interest that we take in the fate of these prisoners who have been tortured and have been absent from their homes for eight years for having treated young Libyans?	1	" ""electron"""	" ""electron"""	 (a)	1	1	1	1
1424	all_genres	rigour	scatters	I believe, however, that there has been a certain lack of rigour on the European Union's part in its attempts to achieve this.	A king who sits on the throne of judgment scatters away all evil with his eyes.	1	 Rigour is more difficult	 Rigour	 (b) 	1	1	0	1
1640	all_genres	diversity	name	Mr President, Iran is characterised by linguistic, religious, ethnic and political diversity.	If another comes in his own name, you will receive him.	1	" ""diversity"""	" ""diversity"""	 (b). 	1	1	0	1
8208	all_genres	shield	gallery	Prepare the buckler and shield, and draw near to battle!	Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery.	0	" ""shield"" is"	" ""shield"" is"	 (b) 	1	1	0	1
4261	all_genres	TH	suburbs	TH analysed mRNA distribution by in situ hybridisation.	For the Levites left their suburbs and their possession, and came to Judah and Jerusalem: for Jeroboam and his sons cast them off, that they should not execute the priest's office to Yahweh;	1	" ""suburbs"	" ""suburbs"	 (b) 	0	0	0	0
4157	all_genres	basins	adversaries	The captain of the guard took away the cups, the fire pans, the basins, the pots, the lampstands, the spoons, and the bowls; that which was of gold, in gold, and that which was of silver, in silver.	I will beat down his adversaries before him, and strike those who hate him.	0	" ""adversaries"	" ""adversaries"	 (b) 	0	0	0	0
3197	all_genres	excellence	adversaries	They will see Yahweh's glory, the excellence of our God.	I will beat down his adversaries before him, and strike those who hate him.	0	" ""excellence"	" ""excellence"	 (b) 	1	1	0	1
8013	all_genres	Socialists	scatters	However, I think we should give the Socialists a chance to reach a conclusion so that they too can do something to help reduce bureaucracy and the burden on small and medium-sized enterprises.	A king who sits on the throne of judgment scatters away all evil with his eyes.	0	" ""Socialists"""	" ""Socialists"""	 (a)	1	1	1	1
7140	all_genres	explanation	suburbs	One explanation of why the Dhcr24-/- mice are developmentally normal but Dhcr7-/- mice are affected may be because desmosterol can functionally substitute for cholesterol, whereas the other cholesterol precursors can not.	For the Levites left their suburbs and their possession, and came to Judah and Jerusalem: for Jeroboam and his sons cast them off, that they should not execute the priest's office to Yahweh;	0	" ""explanation"""	" ""explanation"""	 (a) is	1	1	1	1
3187	all_genres	muscle	adversaries	NT-3 is expressed in the ventral spinal cord, in the developing limb buds, and in intrafusal bag fibers of muscle spindles later in development (Copray and Brouwer 1994; Fariñas et al. 1996; Tojo et al. 1996).	I will beat down his adversaries before him, and strike those who hate him.	0	" ""muscle"""	" ""adversaries"	 (a)	1	0	1	1
8111	all_genres	King	observers	"and saying, ""If you are the King of the Jews, save yourself!"""	We adopted the report in committee with a broad majority - 43 in favour, 1 against, 1 abstention - and some of the professional observers from other Member States were surprised that, following the controversial debate, a regulation was produced that received such a high level of support.	0	" ""King"" is"	" ""observers"	 (b) 	1	0	0	0
4341	all_genres	democracy	suburbs	They are aimed at improving the effectiveness of compliance with the Lomé/Cotonou acquis, which is based primarily on equality between the parties and on respect for human rights, democracy, the rule of law and good governance.	For the Levites left their suburbs and their possession, and came to Judah and Jerusalem: for Jeroboam and his sons cast them off, that they should not execute the priest's office to Yahweh;	0	" ""democracy"""	" ""democracy"""	 (a) is	1	1	1	1
1848	all_genres	virginity	fate	But if this thing be true, that the tokens of virginity were not found in the young lady;	Mr President, could we not demonstrate again the great interest that we take in the fate of these prisoners who have been tortured and have been absent from their homes for eight years for having treated young Libyans?	1	 Both words are difficult to	" ""fate"""	 (b) 	1	0	0	0
8905	all_genres	progress	nights	2007 progress report on the Former Yugoslav Republic of Macedonia (	In seven days, I will cause it to rain on the earth for forty days and forty nights.	1	" ""progress"" is"	" ""progress"" is"	 (b) 	1	1	0	1
5409	all_genres	king	name	In his days Nebuchadnezzar king of Babylon came up, and Jehoiakim became his servant three years: then he turned and rebelled against him.	If another comes in his own name, you will receive him.	1	" ""king"" is"	" ""king"" is"	 (b) 	1	1	0	1
2876	all_genres	deaths	nights	LCAD−/− mice show more spontaneous deaths and gestational losses than the other deficiencies [21].	In seven days, I will cause it to rain on the earth for forty days and forty nights.	1	" ""deaths"""	" ""deaths"""	 (b). 	1	1	0	1
8618	all_genres	window	gallery	Interestingly, this phenotype was only evident during a rather narrow window of postnatal life.	Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery.	0	" ""window"" is"	" ""window"" is"	 (b) 	1	1	0	1
8145	all_genres	rod	nights	There may be another possibility that mr-s is involved in cell fate determination of rod photoreceptors versus cone photoreceptors.	In seven days, I will cause it to rain on the earth for forty days and forty nights.	1	" ""nights"""	" ""nights"""	 (b) 	0	0	0	0
5457	all_genres	God	fate	All the kings of the earth sought the presence of Solomon, to hear his wisdom, which God had put in his heart.	Mr President, could we not demonstrate again the great interest that we take in the fate of these prisoners who have been tortured and have been absent from their homes for eight years for having treated young Libyans?	1	" ""God"" is"	" ""God"" is"	 (a) is	1	1	1	1
4276	all_genres	courage	nights	He shall stir up his power and his courage against the king of the south with a great army; and the king of the south shall war in battle with an exceeding great and mighty army; but he shall not stand; for they shall devise devices against him.	In seven days, I will cause it to rain on the earth for forty days and forty nights.	1	" ""courage"""	" ""courage"""	 (b). The	1	1	0	1
116	all_genres	subset	shekels	A small subset of olfactory receptors appears to be expressed in non-olfactory tissues, principally the testis [8], but also taste tissues [9], prostate [10], erythroid cells [11], notochord [12] and perhaps other tissues.	Of the one thousand seven hundred seventy-five shekels he made hooks for the pillars, overlaid their capitals, and made fillets for them.	0	" ""subset"" is"	" ""subset"" is"	 (a)	1	1	1	1
3914	all_genres	chief	scatters	The sons of Izhar: Shelomith the chief.	A king who sits on the throne of judgment scatters away all evil with his eyes.	0	" ""scatters"""	" ""scatters"""	 (b) 	0	0	0	0
5328	all_genres	supply	gallery	Studies of ADAM17-null mice have revealed that ADAM17 is critical in embryogenesis and plays an essential role in the supply of growth factors [6,8].	Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery.	0	" ""supply"""	" ""supply"""	 (a)	1	1	1	1
4433	all_genres	forts	wheels	It happened in the ninth year of his reign, in the tenth month, in the tenth day of the month, that Nebuchadnezzar king of Babylon came, he and all his army, against Jerusalem, and encamped against it; and they built forts against it around it.	Then the cherubim lifted up their wings, and the wheels were beside them; and the glory of the God of Israel was over them above.	0	" ""forts"" is"	" ""Wheels"""	 (b) 	1	0	0	0
3339	all_genres	implementation	gallery	There is an urgent need to increase the rate of development, and also to increase implementation of prevention, information, education and awareness campaigns, and to invest in research and development of new prevention and testing strategies, which must be kept up-to-date with changes in the nature of the pandemic.	Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery.	1	" ""implementation"""	" ""implementation"""	 (a)	1	1	1	1
7787	all_genres	Baal	fate	"Yet will I leave seven thousand in Israel, all the knees which have not bowed to Baal, and every mouth which has not kissed him."""	Mr President, could we not demonstrate again the great interest that we take in the fate of these prisoners who have been tortured and have been absent from their homes for eight years for having treated young Libyans?	1	" ""Baal"""	" ""Baal"""	 (a) is	1	1	1	1
7364	all_genres	murmurings	shekels	Do all things without murmurings and disputes,	Of the one thousand seven hundred seventy-five shekels he made hooks for the pillars, overlaid their capitals, and made fillets for them.	0	" ""murmur"	" ""Shekels"	 (b) 	1	0	0	0
6927	all_genres	Analysis	fate	Analysis of the mechanisms by which transcription factor programs can be shifted over time to control different complements of downstream genes and thus different aspects of neuronal and cellular fates in progenitor cells or post-mitotic neurons may provide further insight into the way in which transcription factors act to control the assembly of neuronal circuits.	Mr President, could we not demonstrate again the great interest that we take in the fate of these prisoners who have been tortured and have been absent from their homes for eight years for having treated young Libyans?	1	" ""fate"""	" ""fate"""	 (a) is	0	0	1	0
2011	all_genres	emergence	suburbs	I was involved in the opinion of the ITRE Committee on the Mikko report, and I would like to congratulate her because I think new technologies have led to the emergence of new media channels and new types of content, and the media remains an important political tool.	For the Levites left their suburbs and their possession, and came to Judah and Jerusalem: for Jeroboam and his sons cast them off, that they should not execute the priest's office to Yahweh;	1	" ""emergence"	" ""emergence"	 (a) is	1	1	1	1
3277	all_genres	damage	adversaries	Loss or damage to articular cartilage is a hallmark of arthritic diseases and is one of the most common reasons that both young and old adults seek medical care.	I will beat down his adversaries before him, and strike those who hate him.	0	" ""damage"""	" ""damage"""	 (b) 	1	1	0	1
