id	word1	word2	context	context2	Gold_Complexity	prompt1	prompt2	prompt3	binary_answer1	binary_answer2	binary_answer3	binary_answer4
2657	procedures	adversaries	"On 2 December, I received a Communication from the Commission, addressed to the European Parliament and the Council, concerning the consequences of the entry into force of the Treaty of Lisbon for ongoing interinstitutional decision-making procedures."	"I will beat down his adversaries before him, and strike those who hate him."	0	" ""Procedures"""	" ""Adversaries"""	 The first sentence is more	1	0	1	1
460	houses	gallery	"Joseph opened all the store houses, and sold to the Egyptians."	"Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery."	0	" ""Gallery"" is"	" ""Gallery"" is"	 The second sentence is more	0	0	0	0
5350	house	suburbs	"When once the master of the house has risen up, and has shut the door, and you begin to stand outside, and to knock at the door, saying, 'Lord, Lord, open to us!'"	"For the Levites left their suburbs and their possession, and came to Judah and Jerusalem: for Jeroboam and his sons cast them off, that they should not execute the priest's office to Yahweh;"	0	" ""Suburbs"""	" ""Suburbs"""	 The first sentence is more	0	0	1	0
3838	tissue	fate	"Both Annexin A7 isoforms described in brain tissue seemingly are expressed by neurons and astrocytes, which was shown using total cell extracts of cultured neuo-2a, PC-12, and C6 cells."	"Mr President, could we not demonstrate again the great interest that we take in the fate of these prisoners who have been tortured and have been absent from their homes for eight years for having treated young Libyans?"	0	" ""Fate"" is"	" ""Fate"" is"	 The first sentence is more	0	0	1	0
7375	expenses	nights	"with three courses of great stones, and a course of new timber: and let the expenses be given out of the king's house."	"In seven days, I will cause it to rain on the earth for forty days and forty nights."	1	" ""Expenses"" is"	" ""Nights"" is"	" The sentence ""In seven"	1	0	0	0
1063	means	observers	"requesting, if by any means now at last I may be prospered by the will of God to come to you."	"We adopted the report in committee with a broad majority - 43 in favour, 1 against, 1 abstention - and some of the professional observers from other Member States were surprised that, following the controversial debate, a regulation was produced that received such a high level of support."	1	" ""Means"" is"	" ""Means"" is"	 The second sentence is more	1	1	0	1
4340	democracy	name	"They are aimed at improving the effectiveness of compliance with the Lomé/Cotonou acquis, which is based primarily on equality between the parties and on respect for human rights, democracy, the rule of law and good governance."	"If another comes in his own name, you will receive him."	1	" ""Name"" is more"	" ""Name"" is less"	 The first sentence is more	0	0	1	0
1737	correlation	adversaries	"Epidemiologic assessment of the correlation between a particular variation in DNA sequence, or polymorphism, and risk for BC has been a dominant paradigm for many years."	"I will beat down his adversaries before him, and strike those who hate him."	1	" ""Adversaries"""	" ""Adversaries"""	 The second sentence is more	0	0	0	0
2019	emergence	gallery	"I was involved in the opinion of the ITRE Committee on the Mikko report, and I would like to congratulate her because I think new technologies have led to the emergence of new media channels and new types of content, and the media remains an important political tool."	"Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery."	1	" ""Emergence"""	" ""Emergence"""	 The first sentence is more	1	1	1	1
8318	son	gallery	"and asked them, ""Is this your son, whom you say was born blind?"	"Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery."	0	" ""Gallery"" is"	" ""Gallery"" is"	 The second sentence is more	0	0	0	0
780	efforts	gallery	This complex package is the result of two years of joint efforts.	"Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery."	0	" ""Efforts"	" ""Gallery"" is"	 The second sentence is more	1	0	0	0
7468	MEM	gallery	"JMW, TC, PH-M and MEM drafted the manuscript and RC contributed to its finalization."	"Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery."	1	" ""gallery"" is"	" ""MEM"" is"	 The first sentence is more	0	1	1	1
8020	fathers	suburbs	"that I may establish the oath which I swore to your fathers, to give them a land flowing with milk and honey, as at this day."	"For the Levites left their suburbs and their possession, and came to Judah and Jerusalem: for Jeroboam and his sons cast them off, that they should not execute the priest's office to Yahweh;"	0	" ""Suburbs"""	" ""Suburbs"""	 The first sentence is more	0	0	1	0
4272	courage	observers	He shall stir up his power and his courage against the king of the south with a great army; and the king of the south shall war in battle with an exceeding great and mighty army; but he shall not stand; for they shall devise devices against him.	"We adopted the report in committee with a broad majority - 43 in favour, 1 against, 1 abstention - and some of the professional observers from other Member States were surprised that, following the controversial debate, a regulation was produced that received such a high level of support."	1	" ""Courage"""	" ""Courage"""	 The first sentence is more	1	1	1	1
6111	matters	observers	"Some might say that this is not an important issue, but such matters are very sensitive in communities that are undergoing restructuring."	"We adopted the report in committee with a broad majority - 43 in favour, 1 against, 1 abstention - and some of the professional observers from other Member States were surprised that, following the controversial debate, a regulation was produced that received such a high level of support."	1	" ""Observers"""	" ""Matters"" is"	 The second sentence is more	0	1	0	0
4290	murmurings	name	"Your murmurings are not against us, but against Yahweh."""	"If another comes in his own name, you will receive him."	1	" ""Murmurings"	" ""Murmurings"	 The first sentence is more	1	1	1	1
2461	feast	suburbs	"Then he came to Jerusalem, and stood before the ark of the covenant of Yahweh, and offered up burnt offerings, offered peace offerings, and made a feast to all his servants."	"For the Levites left their suburbs and their possession, and came to Judah and Jerusalem: for Jeroboam and his sons cast them off, that they should not execute the priest's office to Yahweh;"	0	" ""Feast"" is"	" ""Suburbs"""	 The first sentence is more	1	0	1	1
172	committees	suburbs	"At present, the Committee on Women's Rights and Gender Equality is the most important instrument for supporting the efforts that still need to be undertaken in other committees to ensure genuine equality between women and men."	"For the Levites left their suburbs and their possession, and came to Judah and Jerusalem: for Jeroboam and his sons cast them off, that they should not execute the priest's office to Yahweh;"	0	" ""Suburbs"""	" ""Suburbs"""	 The first sentence is more	0	0	1	0
2771	proposals	suburbs	"There is great uncertainty, great unease across a wide spectrum of this Chamber, which is why I believe we need to reassess, re-evaluate and examine more carefully the implications of these proposals back in the Committee on Transport."	"For the Levites left their suburbs and their possession, and came to Judah and Jerusalem: for Jeroboam and his sons cast them off, that they should not execute the priest's office to Yahweh;"	0	" ""Proposals"""	" ""Suburbs"""	 The first sentence is more	1	0	1	1
5018	habitation	gallery	"Pour out your wrath on the nations that don't know you, and on the families that don't call on your name: for they have devoured Jacob, yes, they have devoured him and consumed him, and have laid waste his habitation."	"Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery."	1	" ""Habitation"""	" ""Gallery"" is"	 The first sentence is more	1	0	1	1
2752	standards	observers	"The managers of these funds have to keep to legislation and standards which enable the provision of services in the territory of Member States, and supervision of financial markets has to be accurate and effective."	"We adopted the report in committee with a broad majority - 43 in favour, 1 against, 1 abstention - and some of the professional observers from other Member States were surprised that, following the controversial debate, a regulation was produced that received such a high level of support."	1	" ""Standards"" is"	" ""Standards"" is"	 The first sentence is more	1	1	1	1
8398	overseers	gallery	"His brothers, men of valor, were two thousand seven hundred, heads of fathers' households, whom king David made overseers over the Reubenites, and the Gadites, and the half-tribe of the Manassites, for every matter pertaining to God, and for the affairs of the king."	"Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery."	1	" ""Overseers"""	" ""Overseers"""	 The first sentence is more	1	1	1	1
4559	figs	name	"Then Abigail hurried and took two hundred loaves of bread, two bottles of wine, five sheep ready dressed, five measures of parched grain, one hundred clusters of raisins, and two hundred cakes of figs, and laid them on donkeys."	"If another comes in his own name, you will receive him."	1	" ""Name"" is more"	" ""Name"" is less"	 The first sentence is more	0	0	1	0
7118	frankincense	gallery	"He shall bring it to Aaron's sons, the priests; and he shall take his handful of its fine flour, and of its oil, with all its frankincense; and the priest shall burn its memorial on the altar, an offering made by fire, of a pleasant aroma to Yahweh."	"Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery."	1	" ""Frankincense"	" ""Frankincense"	 The first sentence is more	1	1	1	1
7880	evaluation	suburbs	"by Carlos Coelho, on behalf of the Committee on Civil Liberties, Justice and Home Affairs, on the establishment of an evaluation mechanism to monitor the application of the Schengen acquis - C6-0111/2009 -;"	"For the Levites left their suburbs and their possession, and came to Judah and Jerusalem: for Jeroboam and his sons cast them off, that they should not execute the priest's office to Yahweh;"	0	" ""Suburbs"""	" ""Suburbs"""	 The first sentence is more	0	0	1	0
8306	vineyard	adversaries	"At the proper season, he sent a servant to the farmers to collect his share of the fruit of the vineyard."	"I will beat down his adversaries before him, and strike those who hate him."	0	" ""Adversaries"""	" ""Adversaries"""	 The second sentence is more	0	0	0	0
7373	expenses	scatters	"with three courses of great stones, and a course of new timber: and let the expenses be given out of the king's house."	A king who sits on the throne of judgment scatters away all evil with his eyes.	0	" ""Scatters"""	" ""Scatters"""	 The first sentence is more	0	0	1	0
7672	change	wheels	The Minutes say that I protested about the recent change to the Criminal Code in Slovakia.	"Then the cherubim lifted up their wings, and the wheels were beside them; and the glory of the God of Israel was over them above."	0	" ""Wheels"""	" ""Wheels"""	 The second sentence is more	0	0	0	0
343	velocity	observers	"In the platelet aggregation experiments the initial aggregation velocity was slightly, but significantly lower in platelets lacking annexin A7."	"We adopted the report in committee with a broad majority - 43 in favour, 1 against, 1 abstention - and some of the professional observers from other Member States were surprised that, following the controversial debate, a regulation was produced that received such a high level of support."	1	" ""Observers"""	" ""Observers"""	 The second sentence is more	0	0	0	0
7964	CAG	shekels	Huntington's disease (HD) is a dominantly inherited neurodegenerative disorder that is caused by CAG repeats in the HD locus that extend a polyglutamine tract in a ubiquitous HEAT domain protein called huntingtin [1].	"Of the one thousand seven hundred seventy-five shekels he made hooks for the pillars, overlaid their capitals, and made fillets for them."	1	" ""CAG"" is"	" ""Shekels"""	 The sentence about Hunting	1	0	0	0
5766	transplantation	adversaries	"Moreover, the cost associated with liver transplantation and the availability of donor livers are additional limiting factors for the practicality of treatment of this disease."	"I will beat down his adversaries before him, and strike those who hate him."	1	" ""Transplantation"""	" ""Transplantation"""	 The second sentence is more	1	1	0	1
2074	Identification	scatters	"Identification of novel modulators and factors of these pathways can be identified by associating the phenotype with a location(s) on a specific chromosome, a quantitative trait locus (QTL)."	A king who sits on the throne of judgment scatters away all evil with his eyes.	0	" ""Identification"" is"	" ""Identification"" is"	 The first sentence is more	1	1	1	1
3497	today	adversaries	"I wonder if you would care to take this opportunity to say that you, as the deputy speaker today, confirm that this House values all opinions, be they for or against the Lisbon Treaty, and that we respect the dignity of that office of the Czech Republic."	"I will beat down his adversaries before him, and strike those who hate him."	0	" ""Adversaries"""	" ""Adversaries"""	 The first sentence is more	0	0	1	0
7285	Introduction	nights	"Still, other bona fide RanBP2 partners previously identified and described in the Introduction also become strong candidates to play a role in energy homeostasis."	"In seven days, I will cause it to rain on the earth for forty days and forty nights."	1	" ""Introduction"" is more"	" ""Introduction"" is less"	 The second sentence is more	1	1	0	1
6123	involvement	scatters	This activity led to the proposal of annexin A7's involvement in the exocytotic secretion of catecholamines [1].	A king who sits on the throne of judgment scatters away all evil with his eyes.	0	" ""Scatters"""	" ""Scatters"""	 The second sentence is more	0	0	0	0
8455	nationals	nights	This will enable all third-country nationals living legally in the Schengen area to be identified in the same way.	"In seven days, I will cause it to rain on the earth for forty days and forty nights."	1	" ""Nights"" is"	" ""Nights"" is"	 The second sentence is more	0	0	0	0
1800	scribe	name	"Then read Baruch in the book the words of Jeremiah in the house of Yahweh, in the room of Gemariah the son of Shaphan, the scribe, in the upper court, at the entry of the new gate of Yahweh's house, in the ears of all the people."	"If another comes in his own name, you will receive him."	1	" ""Scribe"" is"	" ""Scribe"" is"	 The first sentence is more	1	1	1	1
1423	rigour	wheels	"I believe, however, that there has been a certain lack of rigour on the European Union's part in its attempts to achieve this."	"Then the cherubim lifted up their wings, and the wheels were beside them; and the glory of the God of Israel was over them above."	1	" ""Rigour"""	" ""Rigour"""	 The second sentence is more	1	1	0	1
337	Uriel	nights	He reigned three years in Jerusalem: and his mother's name was Micaiah the daughter of Uriel of Gibeah.	"In seven days, I will cause it to rain on the earth for forty days and forty nights."	1	" ""Uriel"" is"	" ""Uriel"" is"	 The second sentence is more	1	1	0	1
3168	glory	fate	won't service of the Spirit be with much more glory?	"Mr President, could we not demonstrate again the great interest that we take in the fate of these prisoners who have been tortured and have been absent from their homes for eight years for having treated young Libyans?"	1	" ""Fate"" is"	" ""Fate"" is"	 The second sentence is more	0	0	0	0
8368	protection	gallery	These progressive changes in oxidative capacity in conjunction with eventual changes in type I muscle fiber lead to a dramatically improved exercise profile and protection against obesity.	"Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery."	0	" ""Protection"""	" ""Gallery"" is"	 The first sentence is more	1	0	1	1
817	border	nights	"Now when all the Moabites heard that the kings had come up to fight against them, they gathered themselves together, all who were able to put on armor, and upward, and stood on the border."	"In seven days, I will cause it to rain on the earth for forty days and forty nights."	1	" ""Nights"" is"	" ""Nights"" is"	 The first sentence is more	0	0	1	0
5595	wrath	nights	"Therefore have I poured out my indignation on them; I have consumed them with the fire of my wrath: their own way have I brought on their heads, says the Lord Yahweh."	"In seven days, I will cause it to rain on the earth for forty days and forty nights."	1	" ""Wrath"""	" ""Nights"" is"	 The first sentence is more	1	0	1	1
2586	reapers	nights	"The harvest is the end of the age, and the reapers are angels."	"In seven days, I will cause it to rain on the earth for forty days and forty nights."	1	" ""Nights"" is"	" ""Nights"" is"	 The second sentence is more	0	0	0	0
3907	Sailing	adversaries	"Sailing from there, we came the following day opposite Chios."	"I will beat down his adversaries before him, and strike those who hate him."	0	" ""Sailing"""	" ""Sailing"""	 The second sentence is more	1	1	0	1
801	intercession	name	"Therefore he is also able to save to the uttermost those who draw near to God through him, seeing that he lives forever to make intercession for them."	"If another comes in his own name, you will receive him."	1	" ""Intercession"""	" ""Intercession"""	 The first sentence is more	1	1	1	1
7707	electron	fate	DNA binding assays and electron microscopy methods were used to show that a BRC3 peptide interferes with the ability of RAD51 to assemble into oligomeric filaments on DNA.	"Mr President, could we not demonstrate again the great interest that we take in the fate of these prisoners who have been tortured and have been absent from their homes for eight years for having treated young Libyans?"	1	" ""Fate"" is"	" ""Fate"" is"	 The second sentence is more	0	0	0	0
1424	rigour	scatters	"I believe, however, that there has been a certain lack of rigour on the European Union's part in its attempts to achieve this."	A king who sits on the throne of judgment scatters away all evil with his eyes.	1	" ""Rigour"""	" ""Scatters"""	 The second sentence is more	1	0	0	0
1640	diversity	name	"Mr President, Iran is characterised by linguistic, religious, ethnic and political diversity."	"If another comes in his own name, you will receive him."	1	" ""Name"" is more"	" ""Name"" is less"	 The first sentence is more	0	0	1	0
8208	shield	gallery	"Prepare the buckler and shield, and draw near to battle!"	"Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery."	0	" ""Shield"" is"	" ""Shield"" is"	 The first sentence is more	1	1	1	1
4261	TH	suburbs	TH analysed mRNA distribution by in situ hybridisation.	"For the Levites left their suburbs and their possession, and came to Judah and Jerusalem: for Jeroboam and his sons cast them off, that they should not execute the priest's office to Yahweh;"	1	" ""Suburbs"""	" ""TH"" is less"	 The first sentence is more	0	1	1	1
4157	basins	adversaries	"The captain of the guard took away the cups, the fire pans, the basins, the pots, the lampstands, the spoons, and the bowls; that which was of gold, in gold, and that which was of silver, in silver."	"I will beat down his adversaries before him, and strike those who hate him."	0	" ""Adversaries"""	" ""Adversaries"""	 The first sentence is more	0	0	1	0
3197	excellence	adversaries	"They will see Yahweh's glory, the excellence of our God."	"I will beat down his adversaries before him, and strike those who hate him."	0	" ""Excellence"""	" ""Adversaries"""	 The second sentence is more	1	0	0	0
8013	Socialists	scatters	"However, I think we should give the Socialists a chance to reach a conclusion so that they too can do something to help reduce bureaucracy and the burden on small and medium-sized enterprises."	A king who sits on the throne of judgment scatters away all evil with his eyes.	0	" ""Socialists"""	" ""Scatters"""	 The second sentence is more	1	0	0	0
7140	explanation	suburbs	"One explanation of why the Dhcr24-/- mice are developmentally normal but Dhcr7-/- mice are affected may be because desmosterol can functionally substitute for cholesterol, whereas the other cholesterol precursors can not."	"For the Levites left their suburbs and their possession, and came to Judah and Jerusalem: for Jeroboam and his sons cast them off, that they should not execute the priest's office to Yahweh;"	0	" ""Explanation"""	" ""Suburbs"""	 The first sentence is more	1	0	1	1
3187	muscle	adversaries	"NT-3 is expressed in the ventral spinal cord, in the developing limb buds, and in intrafusal bag fibers of muscle spindles later in development (Copray and Brouwer 1994; Fariñas et al. 1996; Tojo et al. 1996)."	"I will beat down his adversaries before him, and strike those who hate him."	0	" ""Adversaries"""	" ""Adversaries"""	 The first sentence is more	0	0	1	0
8111	King	observers	"and saying, ""If you are the King of the Jews, save yourself!"""	"We adopted the report in committee with a broad majority - 43 in favour, 1 against, 1 abstention - and some of the professional observers from other Member States were surprised that, following the controversial debate, a regulation was produced that received such a high level of support."	0	" ""King"" is"	" ""King"" is"	 The first sentence is more	1	1	1	1
4341	democracy	suburbs	"They are aimed at improving the effectiveness of compliance with the Lomé/Cotonou acquis, which is based primarily on equality between the parties and on respect for human rights, democracy, the rule of law and good governance."	"For the Levites left their suburbs and their possession, and came to Judah and Jerusalem: for Jeroboam and his sons cast them off, that they should not execute the priest's office to Yahweh;"	0	" ""Suburbs"""	" ""Suburbs"""	 The first sentence is more	0	0	1	0
1848	virginity	fate	"But if this thing be true, that the tokens of virginity were not found in the young lady;"	"Mr President, could we not demonstrate again the great interest that we take in the fate of these prisoners who have been tortured and have been absent from their homes for eight years for having treated young Libyans?"	1	" ""Fate"" is"	" ""Fate"" is"	 The second sentence is more	0	0	0	0
8905	progress	nights	2007 progress report on the Former Yugoslav Republic of Macedonia (	"In seven days, I will cause it to rain on the earth for forty days and forty nights."	1	" ""Nights"" is"	" ""Nights"" is"	" The sentence ""In seven"	0	0	0	0
5409	king	name	"In his days Nebuchadnezzar king of Babylon came up, and Jehoiakim became his servant three years: then he turned and rebelled against him."	"If another comes in his own name, you will receive him."	1	" ""Name"" is more"	" ""Name"" is less"	 The first sentence is more	0	0	1	0
2876	deaths	nights	LCAD−/− mice show more spontaneous deaths and gestational losses than the other deficiencies [21].	"In seven days, I will cause it to rain on the earth for forty days and forty nights."	1	" ""Deaths"""	" ""Deaths"""	 The first sentence is more	1	1	1	1
8618	window	gallery	"Interestingly, this phenotype was only evident during a rather narrow window of postnatal life."	"Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery."	0	" ""Gallery"" is"	" ""Gallery"" is"	 The second sentence is more	0	0	0	0
8145	rod	nights	There may be another possibility that mr-s is involved in cell fate determination of rod photoreceptors versus cone photoreceptors.	"In seven days, I will cause it to rain on the earth for forty days and forty nights."	1	" ""Nights"" is"	" ""Nights"" is"	 The second sentence is more	0	0	0	0
5457	God	fate	"All the kings of the earth sought the presence of Solomon, to hear his wisdom, which God had put in his heart."	"Mr President, could we not demonstrate again the great interest that we take in the fate of these prisoners who have been tortured and have been absent from their homes for eight years for having treated young Libyans?"	1	" Both ""God"""	" ""Fate"" is"	 The second sentence is more	1	0	0	0
4276	courage	nights	He shall stir up his power and his courage against the king of the south with a great army; and the king of the south shall war in battle with an exceeding great and mighty army; but he shall not stand; for they shall devise devices against him.	"In seven days, I will cause it to rain on the earth for forty days and forty nights."	1	" ""Nights"" is"	" ""Nights"" is"	 The first sentence is more	0	0	1	0
116	subset	shekels	"A small subset of olfactory receptors appears to be expressed in non-olfactory tissues, principally the testis [8], but also taste tissues [9], prostate [10], erythroid cells [11], notochord [12] and perhaps other tissues."	"Of the one thousand seven hundred seventy-five shekels he made hooks for the pillars, overlaid their capitals, and made fillets for them."	0	" ""Shekels"""	" ""Shekels"""	 The first sentence is more	0	0	1	0
3914	chief	scatters	The sons of Izhar: Shelomith the chief.	A king who sits on the throne of judgment scatters away all evil with his eyes.	0	" ""Chief"" is"	" ""Scatters"""	" The sentence ""A king"	1	0	0	0
5328	supply	gallery	"Studies of ADAM17-null mice have revealed that ADAM17 is critical in embryogenesis and plays an essential role in the supply of growth factors [6,8]."	"Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery."	0	" ""Gallery"" is"	" ""Gallery"" is"	 The first sentence is more	0	0	1	0
4433	forts	wheels	"It happened in the ninth year of his reign, in the tenth month, in the tenth day of the month, that Nebuchadnezzar king of Babylon came, he and all his army, against Jerusalem, and encamped against it; and they built forts against it around it."	"Then the cherubim lifted up their wings, and the wheels were beside them; and the glory of the God of Israel was over them above."	0	" ""Forts"""	" ""Forts"""	 The second sentence is more	1	1	0	1
3339	implementation	gallery	"There is an urgent need to increase the rate of development, and also to increase implementation of prevention, information, education and awareness campaigns, and to invest in research and development of new prevention and testing strategies, which must be kept up-to-date with changes in the nature of the pandemic."	"Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery."	1	" Both ""implementation"" and"	" ""Gallery"" is"	 The first sentence is more	1	0	1	1
7787	Baal	fate	"Yet will I leave seven thousand in Israel, all the knees which have not bowed to Baal, and every mouth which has not kissed him."""	"Mr President, could we not demonstrate again the great interest that we take in the fate of these prisoners who have been tortured and have been absent from their homes for eight years for having treated young Libyans?"	1	" ""Baal"" is"	" ""Baal"" is"	 The first sentence is more	1	1	1	1
7364	murmurings	shekels	"Do all things without murmurings and disputes,"	"Of the one thousand seven hundred seventy-five shekels he made hooks for the pillars, overlaid their capitals, and made fillets for them."	0	" ""Shekels"""	" ""Murmurings"	 The second sentence is more	0	1	0	0
6927	Analysis	fate	Analysis of the mechanisms by which transcription factor programs can be shifted over time to control different complements of downstream genes and thus different aspects of neuronal and cellular fates in progenitor cells or post-mitotic neurons may provide further insight into the way in which transcription factors act to control the assembly of neuronal circuits.	"Mr President, could we not demonstrate again the great interest that we take in the fate of these prisoners who have been tortured and have been absent from their homes for eight years for having treated young Libyans?"	1	" ""Fate"" is"	" ""Fate"" is"	 The first sentence is more	0	0	1	0
2011	emergence	suburbs	"I was involved in the opinion of the ITRE Committee on the Mikko report, and I would like to congratulate her because I think new technologies have led to the emergence of new media channels and new types of content, and the media remains an important political tool."	"For the Levites left their suburbs and their possession, and came to Judah and Jerusalem: for Jeroboam and his sons cast them off, that they should not execute the priest's office to Yahweh;"	1	" ""Emergence"""	" ""Emergence"""	 The first sentence is more	1	1	1	1
3277	damage	adversaries	Loss or damage to articular cartilage is a hallmark of arthritic diseases and is one of the most common reasons that both young and old adults seek medical care.	"I will beat down his adversaries before him, and strike those who hate him."	0	" ""Adversaries"""	" ""Adversaries"""	 The first sentence is more	0	0	1	0
7172	LN	wheels	CA = chronic arthritis; CIA = collagen-induced arthritis; CV = coefficiant of variation; GO = Gene Ontology; LN = lymph node; LOD = logarithm of the odds; MAPK = mitogen-activated protein kinase; NC = naive control; OA = onset of arthritis; PI = post-immunisation; QTG = quantitative trait gene; QTL = quantitative trait loci; RA = rheumatoid arthritis.	"Then the cherubim lifted up their wings, and the wheels were beside them; and the glory of the God of Israel was over them above."	1	" ""LN"" is"	" ""LN"" is"	" The sentence ""Then the"	1	1	0	1
7088	session	gallery	I declare resumed the session of the European Parliament suspended on Thursday 23 October 2008.	"Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery."	0	" ""Gallery"" is"	" ""Gallery"" is"	 The second sentence is more	0	0	0	0
7768	number	gallery	"Ladies and gentlemen, several Members and political groups have drawn my attention to the fact that over the last few weeks a number of avalanches have taken place in France, Italy, and more recently in Austria, and there have been a great many casualties."	"Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery."	0	" ""Gallery"" is"	" ""Gallery"" is"	 The first sentence is more	0	0	1	0
1895	patterns	shekels	"Once      Sry expression begins, expression patterns of other genes in the gonad begin to diverge."	"Of the one thousand seven hundred seventy-five shekels he made hooks for the pillars, overlaid their capitals, and made fillets for them."	0	" ""Shekels"""	" ""Shekels"""	 The second sentence is more	0	0	0	0
1114	sins	wheels	"Lay hands hastily on no one, neither be a participant in other men's sins."	"Then the cherubim lifted up their wings, and the wheels were beside them; and the glory of the God of Israel was over them above."	0	" ""Wheels"""	" ""Sins"" is"	 The second sentence is more	0	1	0	0
5704	tongue	shekels	"But they flattered him with their mouth, and lied to him with their tongue."	"Of the one thousand seven hundred seventy-five shekels he made hooks for the pillars, overlaid their capitals, and made fillets for them."	0	" ""Shekels"""	" ""Shekels"""	 The second sentence is more	0	0	0	0
8860	vessels	suburbs	"the table, all its vessels, the show bread,"	"For the Levites left their suburbs and their possession, and came to Judah and Jerusalem: for Jeroboam and his sons cast them off, that they should not execute the priest's office to Yahweh;"	1	" ""Vessels"""	" ""Vessels"""	 The first sentence is more	1	1	1	1
5934	accordance	shekels	"In accordance with Parliament's Rules of Procedure, if discharge is not granted, a formal proposal to close the accounts shall be submitted at a subsequent part-session."	"Of the one thousand seven hundred seventy-five shekels he made hooks for the pillars, overlaid their capitals, and made fillets for them."	0	" ""Shekels"""	" ""Shekels"""	 The second sentence is more	0	0	0	0
3157	Affairs	adversaries	"The next item is the report by Ieke van den Burg and Daniel Dăianu, on behalf of the Committee on Economic and Monetary Affairs, on Lamfalussy follow-up: future structure of supervision."	"I will beat down his adversaries before him, and strike those who hate him."	0	" ""Adversaries"""	" ""Adversaries"""	 The first sentence is more	0	0	1	0
1522	sixteenth	observers	"the fifteenth to Bilgah, the sixteenth to Immer,"	"We adopted the report in committee with a broad majority - 43 in favour, 1 against, 1 abstention - and some of the professional observers from other Member States were surprised that, following the controversial debate, a regulation was produced that received such a high level of support."	0	" ""Sixteenth"""	" ""Sixteenth"""	 The second sentence is more	1	1	0	1
1771	volatility	suburbs	We tried to strengthen the present text by asking that these rules in the European Union be 'urgently revised to avoid arbitrage between guarantee levels in Member States that may further increase volatility and undermine financial stability instead of increasing security and depositors' confidence'.	"For the Levites left their suburbs and their possession, and came to Judah and Jerusalem: for Jeroboam and his sons cast them off, that they should not execute the priest's office to Yahweh;"	1	" ""Volatility"""	" ""Volatility"""	 The first sentence is more	1	1	1	1
4109	synapse	gallery	"Two prominent pathologies were characterized in the Crx-/- retina: (1) An absolute block in outer segment morphogenesis was noted, with the block occuring at the elongation stage of outer segment formation; (2) Crx-/- photoreceptors exhibited a severe perturbation in synapse formation."	"Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery."	1	" ""Synapse"""	" ""Synapse"""	 The second sentence is more	1	1	0	1
6312	speeches	wheels	One-minute speeches on matters of political importance	"Then the cherubim lifted up their wings, and the wheels were beside them; and the glory of the God of Israel was over them above."	0	" ""Wheels"""	" ""Wheels"""	 The second sentence is more	0	0	0	0
8015	Socialists	nights	"However, I think we should give the Socialists a chance to reach a conclusion so that they too can do something to help reduce bureaucracy and the burden on small and medium-sized enterprises."	"In seven days, I will cause it to rain on the earth for forty days and forty nights."	1	" ""Socialists"""	" ""Nights"" is"	 The second sentence is more	1	0	0	0
9076	issuance	adversaries	EU-Georgia agreement on facilitation of issuance of visas (	"I will beat down his adversaries before him, and strike those who hate him."	1	" ""Issuance"	" ""Issuance"	" The sentence ""I will"	1	1	0	1
3756	negotiations	nights	He is a man who has been trying to achieve peace through negotiations since the seventies and his presence here amongst us today would therefore have been a golden opportunity to support his approach; another opportunity missed as a result of an unnecessary and illegal military operation and the violence that it has caused.	"In seven days, I will cause it to rain on the earth for forty days and forty nights."	1	" ""Nights"" is"	" ""Nights"" is"	 The first sentence is more	0	0	1	0
7801	world	observers	The issue is that if the spouses can choose the law - I would point out that the choice of law is an exception in all legal systems - whether this law must be the law of one of the 27 States of the Union or that of any country in the world.	"We adopted the report in committee with a broad majority - 43 in favour, 1 against, 1 abstention - and some of the professional observers from other Member States were surprised that, following the controversial debate, a regulation was produced that received such a high level of support."	0	" ""Observers"""	" ""Observers"""	 The first sentence is more	0	0	1	0
