id	word1	word2	sent1	sent2	Gold_Complexity	prompt1_answer	prompt2_answer	prompt3_answer	prompt4_answer	prompt5_answer	prompt6_answer	prompt7_answer	binary_answer1	binary_answer2	binary_answer3	binary_answer4	binary_answer5	binary_answer6	binary_answer7	mode_complexity
813	seashore	scatters	"The Midianites and the Amalekites and all the children of the east lay along in the valley like locusts for multitude; and their camels were without number, as the sand which is on the seashore for multitude."	A king who sits on the throne of judgment scatters away all evil with his eyes.	0							(b).	1	1	1	1	1	1	1	1
814	seashore	shekels	"The Midianites and the Amalekites and all the children of the east lay along in the valley like locusts for multitude; and their camels were without number, as the sand which is on the seashore for multitude."	"Of the one thousand seven hundred seventy-five shekels he made hooks for the pillars, overlaid their capitals, and made fillets for them."	0	she	she	she	she	she	she	(b).	1	1	1	1	1	1	1	1
815	seashore	nights	"The Midianites and the Amalekites and all the children of the east lay along in the valley like locusts for multitude; and their camels were without number, as the sand which is on the seashore for multitude."	"In seven days, I will cause it to rain on the earth for forty days and forty nights."	1	night	night	night	night	night	night	(b).	1	1	1	1	1	1	1	1
816	seashore	adversaries	"The Midianites and the Amalekites and all the children of the east lay along in the valley like locusts for multitude; and their camels were without number, as the sand which is on the seashore for multitude."	"I will beat down his adversaries before him, and strike those who hate him."	0							(b).	1	1	1	1	1	1	1	1
817	seashore	assemblies	"The Midianites and the Amalekites and all the children of the east lay along in the valley like locusts for multitude; and their camels were without number, as the sand which is on the seashore for multitude."	"I robbed other assemblies, taking wages from them that I might serve you."	0	assembly	assembly	assembly	assembly	assembly	assembly	(b).	1	1	1	1	1	1	1	1
818	seashore	wings	"The Midianites and the Amalekites and all the children of the east lay along in the valley like locusts for multitude; and their camels were without number, as the sand which is on the seashore for multitude."	"Don't curse the king, no, not in your thoughts; and don't curse the rich in your bedroom: for a bird of the sky may carry your voice, and that which has wings may tell the matter."	1	shore	shore	shore		shore	shore	(b).	1	1	1	1	1	1	1	1
819	seashore	wrath	"The Midianites and the Amalekites and all the children of the east lay along in the valley like locusts for multitude; and their camels were without number, as the sand which is on the seashore for multitude."	"Moses said to Aaron, ""Take your censer, and put fire from off the altar in it, and lay incense on it, and carry it quickly to the congregation, and make atonement for them; for wrath has gone out from Yahweh!"	0							(b).	1	1	1	1	1	1	1	1
820	Enoch	name	All the days of Enoch were three hundred sixty-five years.	"If another comes in his own name, you will receive him."	1	name	name	name	name	name	name	(a).	0	0	0	1	1	1	1	1
821	Enoch	suburbs	All the days of Enoch were three hundred sixty-five years.	"For the Levites left their suburbs and their possession, and came to Judah and Jerusalem: for Jeroboam and his sons cast them off, that they should not execute the priest's office to Yahweh;"	1	E	E	E		E	E	(a).	1	1	1	1	1	1	1	1
822	Enoch	wheels	All the days of Enoch were three hundred sixty-five years.	"Then the cherubim lifted up their wings, and the wheels were beside them; and the glory of the God of Israel was over them above."	1	wheels	E	E		E	E	(a).	0	1	1	1	1	1	1	1
823	Enoch	scatters	All the days of Enoch were three hundred sixty-five years.	A king who sits on the throne of judgment scatters away all evil with his eyes.	1		E				E	(a).	1	1	1	1	1	1	1	1
824	Enoch	shekels	All the days of Enoch were three hundred sixty-five years.	"Of the one thousand seven hundred seventy-five shekels he made hooks for the pillars, overlaid their capitals, and made fillets for them."	0	she	she	she	she	she	she	(a).	1	1	1	1	1	1	1	1
825	Enoch	nights	All the days of Enoch were three hundred sixty-five years.	"In seven days, I will cause it to rain on the earth for forty days and forty nights."	1	night	E	E	night	E	E	(a).	1	1	1	1	1	1	1	1
826	Enoch	adversaries	All the days of Enoch were three hundred sixty-five years.	"I will beat down his adversaries before him, and strike those who hate him."	1							(a).	1	1	1	1	1	1	1	1
827	Enoch	assemblies	All the days of Enoch were three hundred sixty-five years.	"I robbed other assemblies, taking wages from them that I might serve you."	1	assemblies	assemblies	assembly	assembly	assemblies	assembly	(b).	0	0	1	1	1	1	1	1
828	Enoch	wings	All the days of Enoch were three hundred sixty-five years.	"Don't curse the king, no, not in your thoughts; and don't curse the rich in your bedroom: for a bird of the sky may carry your voice, and that which has wings may tell the matter."	1	wings	wings	wings		wings	wings	(a).	0	0	0	1	1	1	1	1
829	Enoch	wrath	All the days of Enoch were three hundred sixty-five years.	"Moses said to Aaron, ""Take your censer, and put fire from off the altar in it, and lay incense on it, and carry it quickly to the congregation, and make atonement for them; for wrath has gone out from Yahweh!"	1		E				E	(a).	1	1	1	1	1	1	1	1
830	mankind	name	"The four angels were freed who had been prepared for that hour and day and month and year, so that they might kill one third of mankind."	"If another comes in his own name, you will receive him."	1	name	name	name	name	name	name	(a).	0	0	0	1	1	1	1	1
831	mankind	suburbs	"The four angels were freed who had been prepared for that hour and day and month and year, so that they might kill one third of mankind."	"For the Levites left their suburbs and their possession, and came to Judah and Jerusalem: for Jeroboam and his sons cast them off, that they should not execute the priest's office to Yahweh;"	0	human	man	human	man	man	man	(b).	1	1	1	1	1	1	1	1
832	mankind	wheels	"The four angels were freed who had been prepared for that hour and day and month and year, so that they might kill one third of mankind."	"Then the cherubim lifted up their wings, and the wheels were beside them; and the glory of the God of Israel was over them above."	1	man	man	man	man	man	man	(a).	1	1	1	1	1	1	1	1
833	mankind	scatters	"The four angels were freed who had been prepared for that hour and day and month and year, so that they might kill one third of mankind."	A king who sits on the throne of judgment scatters away all evil with his eyes.	0							(b).	1	1	1	1	1	1	1	1
834	mankind	shekels	"The four angels were freed who had been prepared for that hour and day and month and year, so that they might kill one third of mankind."	"Of the one thousand seven hundred seventy-five shekels he made hooks for the pillars, overlaid their capitals, and made fillets for them."	0	she	she	she	man	she	she	(a).	1	1	1	1	1	1	1	1
835	mankind	nights	"The four angels were freed who had been prepared for that hour and day and month and year, so that they might kill one third of mankind."	"In seven days, I will cause it to rain on the earth for forty days and forty nights."	1	mankind	man	man	man	mankind	night	(b).	1	1	1	1	0	1	1	1
836	mankind	adversaries	"The four angels were freed who had been prepared for that hour and day and month and year, so that they might kill one third of mankind."	"I will beat down his adversaries before him, and strike those who hate him."	0							(a).	1	1	1	1	1	1	1	1
837	mankind	assemblies	"The four angels were freed who had been prepared for that hour and day and month and year, so that they might kill one third of mankind."	"I robbed other assemblies, taking wages from them that I might serve you."	0	assembly	mankind	assembly	man	assembly	assembly	(b).	1	1	1	1	1	1	1	1
838	mankind	wings	"The four angels were freed who had been prepared for that hour and day and month and year, so that they might kill one third of mankind."	"Don't curse the king, no, not in your thoughts; and don't curse the rich in your bedroom: for a bird of the sky may carry your voice, and that which has wings may tell the matter."	1	man	man	man	man	man	man	(a).	1	1	1	1	1	1	1	1
839	mankind	wrath	"The four angels were freed who had been prepared for that hour and day and month and year, so that they might kill one third of mankind."	"Moses said to Aaron, ""Take your censer, and put fire from off the altar in it, and lay incense on it, and carry it quickly to the congregation, and make atonement for them; for wrath has gone out from Yahweh!"	1							(b).	1	1	1	1	1	1	1	1
840	command	name	"He answered, ""What did Moses command you?"""	"If another comes in his own name, you will receive him."	1	command	command	command	command	command	command	(b).	1	1	1	0	0	0	1	1
841	command	suburbs	"He answered, ""What did Moses command you?"""	"For the Levites left their suburbs and their possession, and came to Judah and Jerusalem: for Jeroboam and his sons cast them off, that they should not execute the priest's office to Yahweh;"	0	command	command	command	command	command	command	(b).	1	1	1	0	0	0	1	1
842	command	wheels	"He answered, ""What did Moses command you?"""	"Then the cherubim lifted up their wings, and the wheels were beside them; and the glory of the God of Israel was over them above."	0	command	command	command	command	command	command	(b).	1	1	1	0	0	0	1	1
843	command	scatters	"He answered, ""What did Moses command you?"""	A king who sits on the throne of judgment scatters away all evil with his eyes.	0	command	command	command	command	command	command	(b).	1	1	1	0	0	0	1	1
844	command	shekels	"He answered, ""What did Moses command you?"""	"Of the one thousand seven hundred seventy-five shekels he made hooks for the pillars, overlaid their capitals, and made fillets for them."	0	command	command	command	command	command	command	(b).	1	1	1	0	0	0	1	1
845	command	nights	"He answered, ""What did Moses command you?"""	"In seven days, I will cause it to rain on the earth for forty days and forty nights."	1	command	command	command	command	command	command	(b).	1	1	1	0	0	0	1	1
846	command	adversaries	"He answered, ""What did Moses command you?"""	"I will beat down his adversaries before him, and strike those who hate him."	0							(b).	1	1	1	1	1	1	1	1
847	command	assemblies	"He answered, ""What did Moses command you?"""	"I robbed other assemblies, taking wages from them that I might serve you."	0	command	assembly	assembly	command	command	command	(b).	1	1	1	0	0	0	1	1
848	command	wings	"He answered, ""What did Moses command you?"""	"Don't curse the king, no, not in your thoughts; and don't curse the rich in your bedroom: for a bird of the sky may carry your voice, and that which has wings may tell the matter."	0	command	command	command	command	command	command	(b).	1	1	1	0	0	0	1	1
849	command	wrath	"He answered, ""What did Moses command you?"""	"Moses said to Aaron, ""Take your censer, and put fire from off the altar in it, and lay incense on it, and carry it quickly to the congregation, and make atonement for them; for wrath has gone out from Yahweh!"	0	command	command	command	command	command	command	(b).	1	1	1	0	0	0	1	1
850	worship	name	This man went up out of his city from year to year to worship and to sacrifice to Yahweh of Armies in Shiloh.	"If another comes in his own name, you will receive him."	1	name	name	name	name	name	name	(b).	0	0	0	1	1	1	1	1
851	worship	suburbs	This man went up out of his city from year to year to worship and to sacrifice to Yahweh of Armies in Shiloh.	"For the Levites left their suburbs and their possession, and came to Judah and Jerusalem: for Jeroboam and his sons cast them off, that they should not execute the priest's office to Yahweh;"	0	suburb	suburb	suburb	religion	suburb	suburb	(b).	1	1	1	1	1	1	1	1
852	worship	wheels	This man went up out of his city from year to year to worship and to sacrifice to Yahweh of Armies in Shiloh.	"Then the cherubim lifted up their wings, and the wheels were beside them; and the glory of the God of Israel was over them above."	0	wheel	wheel	wheel	wheel	worship	worship	(b).	1	1	1	1	0	0	1	1
853	worship	scatters	This man went up out of his city from year to year to worship and to sacrifice to Yahweh of Armies in Shiloh.	A king who sits on the throne of judgment scatters away all evil with his eyes.	0	worship	worship	worship		worship	worship	(b).	1	1	1	1	0	0	1	1
854	worship	shekels	This man went up out of his city from year to year to worship and to sacrifice to Yahweh of Armies in Shiloh.	"Of the one thousand seven hundred seventy-five shekels he made hooks for the pillars, overlaid their capitals, and made fillets for them."	0	she	she	she	she	she	she	(b).	1	1	1	1	1	1	1	1
855	worship	nights	This man went up out of his city from year to year to worship and to sacrifice to Yahweh of Armies in Shiloh.	"In seven days, I will cause it to rain on the earth for forty days and forty nights."	1	night	night	night	night	night	night	(b).	1	1	1	1	1	1	1	1
856	worship	adversaries	This man went up out of his city from year to year to worship and to sacrifice to Yahweh of Armies in Shiloh.	"I will beat down his adversaries before him, and strike those who hate him."	0							(b).	1	1	1	1	1	1	1	1
857	worship	assemblies	This man went up out of his city from year to year to worship and to sacrifice to Yahweh of Armies in Shiloh.	"I robbed other assemblies, taking wages from them that I might serve you."	0	assemblies	assemblies	assemblies	assembly	assemblies	assemblies	(b).	0	0	0	1	1	1	1	1
858	worship	wings	This man went up out of his city from year to year to worship and to sacrifice to Yahweh of Armies in Shiloh.	"Don't curse the king, no, not in your thoughts; and don't curse the rich in your bedroom: for a bird of the sky may carry your voice, and that which has wings may tell the matter."	1	wings	wings	wings	wings	wings	wings	(a).	0	0	0	1	1	1	1	1
859	worship	wrath	This man went up out of his city from year to year to worship and to sacrifice to Yahweh of Armies in Shiloh.	"Moses said to Aaron, ""Take your censer, and put fire from off the altar in it, and lay incense on it, and carry it quickly to the congregation, and make atonement for them; for wrath has gone out from Yahweh!"	0							(b).	1	1	1	1	1	1	1	1
860	lewdness	name	"Therefore thus says the Lord Yahweh: Because you have forgotten me, and cast me behind your back, therefore you also bear your lewdness and your prostitution."	"If another comes in his own name, you will receive him."	1	name	name	name	name	name	name	(b).	0	0	0	1	1	1	1	1
861	lewdness	suburbs	"Therefore thus says the Lord Yahweh: Because you have forgotten me, and cast me behind your back, therefore you also bear your lewdness and your prostitution."	"For the Levites left their suburbs and their possession, and came to Judah and Jerusalem: for Jeroboam and his sons cast them off, that they should not execute the priest's office to Yahweh;"	1	suburb	suburb	suburb	suburb	suburb	suburb	(b).	1	1	1	1	1	1	1	1
862	lewdness	wheels	"Therefore thus says the Lord Yahweh: Because you have forgotten me, and cast me behind your back, therefore you also bear your lewdness and your prostitution."	"Then the cherubim lifted up their wings, and the wheels were beside them; and the glory of the God of Israel was over them above."	1	wheel	wheels	wheel	wheel	wheel	wheel	(b).	1	0	1	1	1	1	1	1
863	lewdness	scatters	"Therefore thus says the Lord Yahweh: Because you have forgotten me, and cast me behind your back, therefore you also bear your lewdness and your prostitution."	A king who sits on the throne of judgment scatters away all evil with his eyes.	1							(b).	1	1	1	1	1	1	1	1
864	lewdness	shekels	"Therefore thus says the Lord Yahweh: Because you have forgotten me, and cast me behind your back, therefore you also bear your lewdness and your prostitution."	"Of the one thousand seven hundred seventy-five shekels he made hooks for the pillars, overlaid their capitals, and made fillets for them."	0	le	le	le	le	le	she	(b).	1	1	1	1	1	1	1	1
865	lewdness	nights	"Therefore thus says the Lord Yahweh: Because you have forgotten me, and cast me behind your back, therefore you also bear your lewdness and your prostitution."	"In seven days, I will cause it to rain on the earth for forty days and forty nights."	1	night	night	night	night	night	night	(b).	1	1	1	1	1	1	1	1
866	lewdness	adversaries	"Therefore thus says the Lord Yahweh: Because you have forgotten me, and cast me behind your back, therefore you also bear your lewdness and your prostitution."	"I will beat down his adversaries before him, and strike those who hate him."	1							(b).	1	1	1	1	1	1	1	1
867	lewdness	assemblies	"Therefore thus says the Lord Yahweh: Because you have forgotten me, and cast me behind your back, therefore you also bear your lewdness and your prostitution."	"I robbed other assemblies, taking wages from them that I might serve you."	1	assembly	assembly	assembly	assembly	assembly	assembly	(b).	1	1	1	1	1	1	1	1
868	lewdness	wings	"Therefore thus says the Lord Yahweh: Because you have forgotten me, and cast me behind your back, therefore you also bear your lewdness and your prostitution."	"Don't curse the king, no, not in your thoughts; and don't curse the rich in your bedroom: for a bird of the sky may carry your voice, and that which has wings may tell the matter."	1	wings	wings	wings		wings	wings	(b).	0	0	0	1	1	1	1	1
869	lewdness	wrath	"Therefore thus says the Lord Yahweh: Because you have forgotten me, and cast me behind your back, therefore you also bear your lewdness and your prostitution."	"Moses said to Aaron, ""Take your censer, and put fire from off the altar in it, and lay incense on it, and carry it quickly to the congregation, and make atonement for them; for wrath has gone out from Yahweh!"	1							(b).	1	1	1	1	1	1	1	1
870	Isaiah	name	"Now the rest of the acts of Hezekiah, and his good deeds, behold, they are written in the vision of Isaiah the prophet the son of Amoz, in the book of the kings of Judah and Israel."	"If another comes in his own name, you will receive him."	1	name	name	name	name	name	name	(b).	0	0	0	1	1	1	1	1
871	Isaiah	suburbs	"Now the rest of the acts of Hezekiah, and his good deeds, behold, they are written in the vision of Isaiah the prophet the son of Amoz, in the book of the kings of Judah and Israel."	"For the Levites left their suburbs and their possession, and came to Judah and Jerusalem: for Jeroboam and his sons cast them off, that they should not execute the priest's office to Yahweh;"	1	suburb		suburb			suburb	(b).	1	1	1	1	1	1	1	1
872	Isaiah	wheels	"Now the rest of the acts of Hezekiah, and his good deeds, behold, they are written in the vision of Isaiah the prophet the son of Amoz, in the book of the kings of Judah and Israel."	"Then the cherubim lifted up their wings, and the wheels were beside them; and the glory of the God of Israel was over them above."	1							(b).	1	1	1	1	1	1	1	1
873	Isaiah	scatters	"Now the rest of the acts of Hezekiah, and his good deeds, behold, they are written in the vision of Isaiah the prophet the son of Amoz, in the book of the kings of Judah and Israel."	A king who sits on the throne of judgment scatters away all evil with his eyes.	0							(b).	1	1	1	1	1	1	1	1
874	Isaiah	shekels	"Now the rest of the acts of Hezekiah, and his good deeds, behold, they are written in the vision of Isaiah the prophet the son of Amoz, in the book of the kings of Judah and Israel."	"Of the one thousand seven hundred seventy-five shekels he made hooks for the pillars, overlaid their capitals, and made fillets for them."	0			She		""""	She	(b).	1	1	1	1	1	1	1	1
875	Isaiah	nights	"Now the rest of the acts of Hezekiah, and his good deeds, behold, they are written in the vision of Isaiah the prophet the son of Amoz, in the book of the kings of Judah and Israel."	"In seven days, I will cause it to rain on the earth for forty days and forty nights."	1	nights	nights	nights	night	night	night	(b).	0	0	0	1	1	1	1	1
876	Isaiah	adversaries	"Now the rest of the acts of Hezekiah, and his good deeds, behold, they are written in the vision of Isaiah the prophet the son of Amoz, in the book of the kings of Judah and Israel."	"I will beat down his adversaries before him, and strike those who hate him."	1							(b).	1	1	1	1	1	1	1	1
877	Isaiah	assemblies	"Now the rest of the acts of Hezekiah, and his good deeds, behold, they are written in the vision of Isaiah the prophet the son of Amoz, in the book of the kings of Judah and Israel."	"I robbed other assemblies, taking wages from them that I might serve you."	0	assemblies		assemblies				(b).	0	1	0	1	1	1	1	1
878	Isaiah	wings	"Now the rest of the acts of Hezekiah, and his good deeds, behold, they are written in the vision of Isaiah the prophet the son of Amoz, in the book of the kings of Judah and Israel."	"Don't curse the king, no, not in your thoughts; and don't curse the rich in your bedroom: for a bird of the sky may carry your voice, and that which has wings may tell the matter."	1	wings	wings	wings		wings	wings	(b).	0	0	0	1	1	1	1	1
879	Isaiah	wrath	"Now the rest of the acts of Hezekiah, and his good deeds, behold, they are written in the vision of Isaiah the prophet the son of Amoz, in the book of the kings of Judah and Israel."	"Moses said to Aaron, ""Take your censer, and put fire from off the altar in it, and lay incense on it, and carry it quickly to the congregation, and make atonement for them; for wrath has gone out from Yahweh!"	1							(b).	1	1	1	1	1	1	1	1
880	wares	name	"Gather up your wares out of the land, you who live under siege."	"If another comes in his own name, you will receive him."	1	name	name	name	name	name	name	(b).	0	0	0	1	1	1	1	1
881	wares	suburbs	"Gather up your wares out of the land, you who live under siege."	"For the Levites left their suburbs and their possession, and came to Judah and Jerusalem: for Jeroboam and his sons cast them off, that they should not execute the priest's office to Yahweh;"	0							(b).	1	1	1	1	1	1	1	1
882	wares	wheels	"Gather up your wares out of the land, you who live under siege."	"Then the cherubim lifted up their wings, and the wheels were beside them; and the glory of the God of Israel was over them above."	0	wheels	wheels	wheels	wheel	wheels	wheel	(b).	0	0	0	1	1	1	1	1
883	wares	scatters	"Gather up your wares out of the land, you who live under siege."	A king who sits on the throne of judgment scatters away all evil with his eyes.	0							(b).	1	1	1	1	1	1	1	1
884	wares	shekels	"Gather up your wares out of the land, you who live under siege."	"Of the one thousand seven hundred seventy-five shekels he made hooks for the pillars, overlaid their capitals, and made fillets for them."	0	she	she	she	she	she	she	(b).	1	1	1	1	1	1	1	1
885	wares	nights	"Gather up your wares out of the land, you who live under siege."	"In seven days, I will cause it to rain on the earth for forty days and forty nights."	1	night	night	night	night	night	night	(b).	1	1	1	1	1	1	1	1
886	wares	adversaries	"Gather up your wares out of the land, you who live under siege."	"I will beat down his adversaries before him, and strike those who hate him."	0							(b).	1	1	1	1	1	1	1	1
887	wares	assemblies	"Gather up your wares out of the land, you who live under siege."	"I robbed other assemblies, taking wages from them that I might serve you."	0	assemblies	assemblies	assemblies	assembly	assemblies		(b).	0	0	0	1	1	1	1	1
888	wares	wings	"Gather up your wares out of the land, you who live under siege."	"Don't curse the king, no, not in your thoughts; and don't curse the rich in your bedroom: for a bird of the sky may carry your voice, and that which has wings may tell the matter."	1	wings	wings	wings	wings	wings	wings	(a).	0	0	0	1	1	1	1	1
889	wares	wrath	"Gather up your wares out of the land, you who live under siege."	"Moses said to Aaron, ""Take your censer, and put fire from off the altar in it, and lay incense on it, and carry it quickly to the congregation, and make atonement for them; for wrath has gone out from Yahweh!"	0							(b).	1	1	1	1	1	1	1	1
890	scribe	name	"Then read Baruch in the book the words of Jeremiah in the house of Yahweh, in the room of Gemariah the son of Shaphan, the scribe, in the upper court, at the entry of the new gate of Yahweh's house, in the ears of all the people."	"If another comes in his own name, you will receive him."	1	name	name	name	name	name	name	(b).	0	0	0	1	1	1	1	1
891	scribe	suburbs	"Then read Baruch in the book the words of Jeremiah in the house of Yahweh, in the room of Gemariah the son of Shaphan, the scribe, in the upper court, at the entry of the new gate of Yahweh's house, in the ears of all the people."	"For the Levites left their suburbs and their possession, and came to Judah and Jerusalem: for Jeroboam and his sons cast them off, that they should not execute the priest's office to Yahweh;"	1	suburb		suburb		suburb	suburb	(b).	1	1	1	1	1	1	1	1
892	scribe	wheels	"Then read Baruch in the book the words of Jeremiah in the house of Yahweh, in the room of Gemariah the son of Shaphan, the scribe, in the upper court, at the entry of the new gate of Yahweh's house, in the ears of all the people."	"Then the cherubim lifted up their wings, and the wheels were beside them; and the glory of the God of Israel was over them above."	1							(b).	1	1	1	1	1	1	1	1
893	scribe	scatters	"Then read Baruch in the book the words of Jeremiah in the house of Yahweh, in the room of Gemariah the son of Shaphan, the scribe, in the upper court, at the entry of the new gate of Yahweh's house, in the ears of all the people."	A king who sits on the throne of judgment scatters away all evil with his eyes.	1							(b).	1	1	1	1	1	1	1	1
894	scribe	shekels	"Then read Baruch in the book the words of Jeremiah in the house of Yahweh, in the room of Gemariah the son of Shaphan, the scribe, in the upper court, at the entry of the new gate of Yahweh's house, in the ears of all the people."	"Of the one thousand seven hundred seventy-five shekels he made hooks for the pillars, overlaid their capitals, and made fillets for them."	0	she	she	she		she	she	(b).	1	1	1	1	1	1	1	1
895	scribe	nights	"Then read Baruch in the book the words of Jeremiah in the house of Yahweh, in the room of Gemariah the son of Shaphan, the scribe, in the upper court, at the entry of the new gate of Yahweh's house, in the ears of all the people."	"In seven days, I will cause it to rain on the earth for forty days and forty nights."	1	night	night	night	night	night	night	(b).	1	1	1	1	1	1	1	1
896	scribe	adversaries	"Then read Baruch in the book the words of Jeremiah in the house of Yahweh, in the room of Gemariah the son of Shaphan, the scribe, in the upper court, at the entry of the new gate of Yahweh's house, in the ears of all the people."	"I will beat down his adversaries before him, and strike those who hate him."	1							(b).	1	1	1	1	1	1	1	1
897	scribe	assemblies	"Then read Baruch in the book the words of Jeremiah in the house of Yahweh, in the room of Gemariah the son of Shaphan, the scribe, in the upper court, at the entry of the new gate of Yahweh's house, in the ears of all the people."	"I robbed other assemblies, taking wages from them that I might serve you."	1							(b).	1	1	1	1	1	1	1	1
898	scribe	wings	"Then read Baruch in the book the words of Jeremiah in the house of Yahweh, in the room of Gemariah the son of Shaphan, the scribe, in the upper court, at the entry of the new gate of Yahweh's house, in the ears of all the people."	"Don't curse the king, no, not in your thoughts; and don't curse the rich in your bedroom: for a bird of the sky may carry your voice, and that which has wings may tell the matter."	1	wings					wings	(b).	0	1	1	1	1	1	1	1
899	scribe	wrath	"Then read Baruch in the book the words of Jeremiah in the house of Yahweh, in the room of Gemariah the son of Shaphan, the scribe, in the upper court, at the entry of the new gate of Yahweh's house, in the ears of all the people."	"Moses said to Aaron, ""Take your censer, and put fire from off the altar in it, and lay incense on it, and carry it quickly to the congregation, and make atonement for them; for wrath has gone out from Yahweh!"	1							(b).	1	1	1	1	1	1	1	1
900	increase	name	"The fruit of your body, the fruit of your ground, the increase of your livestock, and the young of your flock shall be cursed."	"If another comes in his own name, you will receive him."	1	name	name	name	name	name	name	(b).	0	0	0	1	1	1	1	1
901	increase	suburbs	"The fruit of your body, the fruit of your ground, the increase of your livestock, and the young of your flock shall be cursed."	"For the Levites left their suburbs and their possession, and came to Judah and Jerusalem: for Jeroboam and his sons cast them off, that they should not execute the priest's office to Yahweh;"	0	increase	increase	increase	suburb	increase	suburb	(b).	1	1	1	1	0	1	1	1
902	increase	wheels	"The fruit of your body, the fruit of your ground, the increase of your livestock, and the young of your flock shall be cursed."	"Then the cherubim lifted up their wings, and the wheels were beside them; and the glory of the God of Israel was over them above."	0	increase	increase	increase	increase	increase	increase	(b).	1	1	1	0	0	0	1	1
903	increase	scatters	"The fruit of your body, the fruit of your ground, the increase of your livestock, and the young of your flock shall be cursed."	A king who sits on the throne of judgment scatters away all evil with his eyes.	0	increase	increase	increase	increase	increase	increase	(b).	1	1	1	0	0	0	1	1
904	increase	shekels	"The fruit of your body, the fruit of your ground, the increase of your livestock, and the young of your flock shall be cursed."	"Of the one thousand seven hundred seventy-five shekels he made hooks for the pillars, overlaid their capitals, and made fillets for them."	0	increase	increase	increase	increase	increase	increase	(b).	1	1	1	0	0	0	1	1
905	increase	nights	"The fruit of your body, the fruit of your ground, the increase of your livestock, and the young of your flock shall be cursed."	"In seven days, I will cause it to rain on the earth for forty days and forty nights."	1	increase	increase	increase	increase	increase	night	(b).	1	1	1	0	0	1	1	1
906	increase	adversaries	"The fruit of your body, the fruit of your ground, the increase of your livestock, and the young of your flock shall be cursed."	"I will beat down his adversaries before him, and strike those who hate him."	0							(b).	1	1	1	1	1	1	1	1
907	increase	assemblies	"The fruit of your body, the fruit of your ground, the increase of your livestock, and the young of your flock shall be cursed."	"I robbed other assemblies, taking wages from them that I might serve you."	0	increase	assembly	increase	assembly	increase	assembly	(b).	1	1	1	1	0	1	1	1
908	increase	wings	"The fruit of your body, the fruit of your ground, the increase of your livestock, and the young of your flock shall be cursed."	"Don't curse the king, no, not in your thoughts; and don't curse the rich in your bedroom: for a bird of the sky may carry your voice, and that which has wings may tell the matter."	1	increase	increase	increase	increase	increase	increase	(b).	1	1	1	0	0	0	1	1
909	increase	wrath	"The fruit of your body, the fruit of your ground, the increase of your livestock, and the young of your flock shall be cursed."	"Moses said to Aaron, ""Take your censer, and put fire from off the altar in it, and lay incense on it, and carry it quickly to the congregation, and make atonement for them; for wrath has gone out from Yahweh!"	0	increase	increase			increase		(b).	1	1	1	1	0	1	1	1
910	virginity	name	"But if this thing be true, that the tokens of virginity were not found in the young lady;"	"If another comes in his own name, you will receive him."	1	name	name	name	name	name	name	(b).	0	0	0	1	1	1	1	1
911	virginity	suburbs	"But if this thing be true, that the tokens of virginity were not found in the young lady;"	"For the Levites left their suburbs and their possession, and came to Judah and Jerusalem: for Jeroboam and his sons cast them off, that they should not execute the priest's office to Yahweh;"	0	suburb	suburb	suburb	suburb	suburb	suburb	(b).	1	1	1	1	1	1	1	1
912	virginity	wheels	"But if this thing be true, that the tokens of virginity were not found in the young lady;"	"Then the cherubim lifted up their wings, and the wheels were beside them; and the glory of the God of Israel was over them above."	0	virgin	wheel	wheel	virgin	wheel	wheel	(b).	1	1	1	1	1	1	1	1
913	virginity	scatters	"But if this thing be true, that the tokens of virginity were not found in the young lady;"	A king who sits on the throne of judgment scatters away all evil with his eyes.	0				virgin			(b).	1	1	1	1	1	1	1	1
914	virginity	shekels	"But if this thing be true, that the tokens of virginity were not found in the young lady;"	"Of the one thousand seven hundred seventy-five shekels he made hooks for the pillars, overlaid their capitals, and made fillets for them."	0	virgin	virgin	virgin	virgin	virgin	virgin	(b).	1	1	1	1	1	1	1	1
915	virginity	nights	"But if this thing be true, that the tokens of virginity were not found in the young lady;"	"In seven days, I will cause it to rain on the earth for forty days and forty nights."	1	night	night	night	virgin	night	night	(b).	1	1	1	1	1	1	1	1
916	virginity	adversaries	"But if this thing be true, that the tokens of virginity were not found in the young lady;"	"I will beat down his adversaries before him, and strike those who hate him."	0	virtue		virtue	virgin			(b).	1	1	1	1	1	1	1	1
917	virginity	assemblies	"But if this thing be true, that the tokens of virginity were not found in the young lady;"	"I robbed other assemblies, taking wages from them that I might serve you."	0	assembly	assembly	assembly	virgin	as	as	(b).	1	1	1	1	1	1	1	1
918	virginity	wings	"But if this thing be true, that the tokens of virginity were not found in the young lady;"	"Don't curse the king, no, not in your thoughts; and don't curse the rich in your bedroom: for a bird of the sky may carry your voice, and that which has wings may tell the matter."	1	wings	wings	wings	virgin	wings	wings	(b).	0	0	0	1	1	1	1	1
919	virginity	wrath	"But if this thing be true, that the tokens of virginity were not found in the young lady;"	"Moses said to Aaron, ""Take your censer, and put fire from off the altar in it, and lay incense on it, and carry it quickly to the congregation, and make atonement for them; for wrath has gone out from Yahweh!"	0							(b).	1	1	1	1	1	1	1	1
920	blood	name	"he turned their rivers into blood, and their streams, so that they could not drink."	"If another comes in his own name, you will receive him."	1	name	name	name	name	name	name	(b).	0	0	0	1	1	1	1	1
