id	word1	word2	sent1	sent2	Gold_Complexity	prompt1_answer	prompt2_answer	prompt3_answer	prompt4_answer	prompt5_answer	prompt6_answer	prompt7_answer	binary_answer1	binary_answer2	binary_answer3	binary_answer4	binary_answer5	binary_answer6	binary_answer7	mode_complexity
5452	God	wheels	"All the kings of the earth sought the presence of Solomon, to hear his wisdom, which God had put in his heart."	"Then the cherubim lifted up their wings, and the wheels were beside them; and the glory of the God of Israel was over them above."	0	god	"""god"""	god	"""god"" is usually learned first by a child."	god	god	"(b). ""then the cherubim lifted up their wings, and the wheels were beside them"	1	1	1	1	1	1	0	1
1421	rigour	suburbs	"I believe, however, that there has been a certain lack of rigour on the European Union's part in its attempts to achieve this."	"For the Levites left their suburbs and their possession, and came to Judah and Jerusalem: for Jeroboam and his sons cast them off, that they should not execute the priest's office to Yahweh;"	1	rigour	"""rigour"" is more difficult to read."	rigour	suburbs. rigour is not usually learned by a child but is most often a concept that	suburbs	suburbs.	"(b). ""for the levites left their suburbs and their possession, and came to judah and"	1	1	1	1	1	1	0	1
5966	Jordan	adversaries	"beyond the Jordan, in the valley over against Beth Peor, in the land of Sihon king of the Amorites, who lived at Heshbon, whom Moses and the children of Israel struck, when they came forth out of Egypt."	"I will beat down his adversaries before him, and strike those who hate him."	1	"""adversaries"" is more difficult."	"""adversaries"" is more difficult to read."	adversaries	"it depends on the context and the particular child, but generally speaking, ""jordan"" would be learned"	jordan	jordan 	"(a). ""beyond the jordan, in the valley over against beth peor, in the"	0	0	0	1	1	1	1	1
2473	medium	wheels	MCAD-deficient patients have abnormal plasma and urine metabolites associated with the medium chain–length enzyme specificity.	"Then the cherubim lifted up their wings, and the wheels were beside them; and the glory of the God of Israel was over them above."	1	"""wheels"" is more difficult."	"""wheels"" is more difficult to read."	wheels	wheels	medium	"""medium"""	"(a). ""mcad-deficient patients have abnormal plasma and urine metabolites associated with the medium"	0	0	0	1	0	0	1	0
5887	throne	fate	Joash slept with his fathers; and Jeroboam sat on his throne: and Joash was buried in Samaria with the kings of Israel.	"Mr President, could we not demonstrate again the great interest that we take in the fate of these prisoners who have been tortured and have been absent from their homes for eight years for having treated young Libyans?"	0	fate.	"""fate"" is more difficult to read."	fate.	"""fate"" is likely the word learned first by a child."	fate	throne	"(b). ""mr president, could we not demonstrate again the great interest that we take in te"	0	0	0	1	1	0	0	0
4616	Friend	adversaries	"He said to them, ""Which of you, if you go to a friend at midnight, and tell him, 'Friend, lend me three loaves of bread,"	"I will beat down his adversaries before him, and strike those who hate him."	0	adversaries	adversaries	adversaries.	friend	friend	friend	"(b). ""i will beat down his adversaries before him, and strike those who hate him."""	0	0	0	1	1	1	0	0
2841	extremity	suburbs	"At the other extremity, photoreceptors terminate with synaptic endings that make contact with the processes of horizontal and bipolar cells [31,32]."	"For the Levites left their suburbs and their possession, and came to Judah and Jerusalem: for Jeroboam and his sons cast them off, that they should not execute the priest's office to Yahweh;"	1	"""extremity"" is more difficult."	extremity	extremity.	suburbs is typically learned first by a child.	suburbs.	suburbs	"(a). ""at the other extremity, photoreceptors terminate with synaptic endings that make"	1	1	1	1	1	1	1	1
8735	offspring	nights	"You shall know also that your seed shall be great, Your offspring as the grass of the earth."	"In seven days, I will cause it to rain on the earth for forty days and forty nights."	1	offspring.	"""offspring"" is more difficult to read."	offspring.	nights	nights	nights	"(b). ""in seven days, i will cause it to rain on the earth for forty days"	1	1	1	1	1	1	0	1
8127	puberty	fate	Goiter is variable and generally develops around puberty [3].	"Mr President, could we not demonstrate again the great interest that we take in the fate of these prisoners who have been tortured and have been absent from their homes for eight years for having treated young Libyans?"	0	fate.	"""fate"" is more difficult to read."	fate	fate	fate	puberty	"(b). ""mr president, could we not demonstrate again the great interest that we take in the"	0	0	0	1	1	0	0	0
1893	patterns	wheels	"Once      Sry expression begins, expression patterns of other genes in the gonad begin to diverge."	"Then the cherubim lifted up their wings, and the wheels were beside them; and the glory of the God of Israel was over them above."	0	"""patterns"" is likely the more difficult word."	"""wheels"""	wheels	wheels	patterns	patterns	"(b). ""then the cherubim lifted up their wings, and the wheels were beside them"	1	0	0	1	0	0	0	0
7916	anger	adversaries	"Therefore the anger of Yahweh was kindled against Amaziah, and he sent to him a prophet, who said to him, ""Why have you sought after the gods of the people, which have not delivered their own people out of your hand?"""	"I will beat down his adversaries before him, and strike those who hate him."	0	adversaries	"""adversaries""."	"adversaries 
"	"""anger"" is usually learned first by a child."	anger	anger	"(a). ""therefore the anger of yahweh was kindled against amaziah, and"	0	0	0	0	0	0	1	0
1731	correlation	suburbs	"Epidemiologic assessment of the correlation between a particular variation in DNA sequence, or polymorphism, and risk for BC has been a dominant paradigm for many years."	"For the Levites left their suburbs and their possession, and came to Judah and Jerusalem: for Jeroboam and his sons cast them off, that they should not execute the priest's office to Yahweh;"	1	correlation.	"""correlation"""	correlation	"""suburbs"" is likely to be learned first by a child."	suburbs	suburbs	"(a). ""epidemiologic assessment of the correlation between a particular variation in dna sequence,"	1	1	1	1	1	1	1	1
5014	habitation	shekels	"Pour out your wrath on the nations that don't know you, and on the families that don't call on your name: for they have devoured Jacob, yes, they have devoured him and consumed him, and have laid waste his habitation."	"Of the one thousand seven hundred seventy-five shekels he made hooks for the pillars, overlaid their capitals, and made fillets for them."	0	"""habitation"" is more difficult."	"""habitation"""	habitation.	shekels	shekels.	shekels	"(a). ""pour out your wrath on the nations that don't know you, and on"	1	1	1	1	1	1	1	1
7120	Jeremiah	suburbs	"the men, and the women, and the children, and the king's daughters, and every person who Nebuzaradan the captain of the guard had left with Gedaliah the son of Ahikam, the son of Shaphan; and Jeremiah the prophet, and Baruch the son of Neriah;"	"For the Levites left their suburbs and their possession, and came to Judah and Jerusalem: for Jeroboam and his sons cast them off, that they should not execute the priest's office to Yahweh;"	0	jeremiah	jeremiah	jeremiah	"this is subjective and will depend on the child's environment. in general, it is more likely that"	suburbs	suburbs	"(a). ""the men, and the women, and the children, and the king's daughters"	1	1	1	1	1	1	1	1
5665	interpreters	nights	"Mrs Patrão Neves, can I just say that when you take the floor, you seem to speak for longer than your time and you speak very fast, which has been slightly difficult for the interpreters."	"In seven days, I will cause it to rain on the earth for forty days and forty nights."	1	interpreters.	"""interpreters"" is more difficult to read."	interpreters	nights	nights	nights	"(b). ""in seven days, i will cause it to rain on the earth for forty days"	1	1	1	1	1	1	0	1
1291	boycott	name	"Many political activists are in prison, and the opposition party has decided to boycott the elections completely."	"If another comes in his own name, you will receive him."	1	boycott.	"""boycott."""	boycott	"""name"" is usually learned first by a child."	name	name	"(b). ""if another comes in his own name, you will receive him."" is more difficult"	1	1	1	1	1	1	0	1
7420	agreements	suburbs	Texts of agreements forwarded by the Council: see Minutes	"For the Levites left their suburbs and their possession, and came to Judah and Jerusalem: for Jeroboam and his sons cast them off, that they should not execute the priest's office to Yahweh;"	0	agreements.	suburbs.	suburbs.	"""suburbs"" is typically learned first by a child."	suburbs.	suburbs	"(b). ""for the levites left their suburbs and their possession, and came to judah"	1	0	0	1	1	1	0	1
7168	gland	gallery	"Other defects included absence or hypoplasia of the pineal gland, cortical polymicrogyria, white matter changes in the corpus callosum and grey matter changes in the cerebellum [11-13]."	"Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery."	1	gland.	"""gland"" is more difficult to read."	"""gland"" is more difficult to understand."	"""gallery"" is typically the first word learned by a child."	gallery	gallery	"(a). ""other defects included absence or hypoplasia of the pineal gland, cortical poly"	1	1	1	1	1	1	1	1
4786	James	adversaries	"But of the other apostles I saw no one, except James, the Lord's brother."	"I will beat down his adversaries before him, and strike those who hate him."	0	"""adversaries"" is more difficult."	"""adversaries"" is more difficult to read."	"""adversaries"" is more difficult to understand."	"""james"" is learned first by a child."	james	james	"(b). ""i will beat down his adversaries before him, and strike those who hate him."""	0	0	0	1	1	1	0	0
2554	Satan	scatters	"Jesus answered him, ""Get behind me Satan!"	A king who sits on the throne of judgment scatters away all evil with his eyes.	0	satan.	"""satan"" is more difficult to read."	satan	scatters	scatters	satan	"(b). ""a king who sits on the throne of judgment scatters away all evil with his"	1	1	1	1	1	1	0	1
8169	picks	name	"He brought out the people who were therein, and put them under saws, and under iron picks, and under axes of iron, and made them pass through the brick kiln: and he did so to all the cities of the children of Ammon."	"If another comes in his own name, you will receive him."	1	name	name	name.	name	name	"""name"""	"(a). ""he brought out the people who were therein, and put them under saws"	0	0	0	1	1	1	1	1
7521	Lord	observers	"Remind them of these things, charging them in the sight of the Lord, that they don't argue about words, to no profit, to the subverting of those who hear."	"We adopted the report in committee with a broad majority - 43 in favour, 1 against, 1 abstention - and some of the professional observers from other Member States were surprised that, following the controversial debate, a regulation was produced that received such a high level of support."	1	"it depends on context. in some situations, ""observers"" may be more difficult than """	"""observers"""	"""lord"" is more difficult to understand."	"it depends on a variety of factors, including the language being spoken, the age of the child,"	lord	lord	"b. ""we adopted the report in committee with a broad majority - 43 in favour, 1 against"	0	0	1	1	1	1	1	1
1409	acts	gallery	"Adaptation of a number of instruments to the regulatory procedure with scrutiny, ""omnibus"" Regulation, Part Two - Alignment of legal acts to the new Comitology Decision (Legislative initiative) (short presentation)"	"Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery."	0	gallery.	"""gallery"" is more difficult to read."	"""gallery"" is more difficult to understand."	"generally speaking, the word ""acts"" is learned first by a child."	acts	gallery	"(a). ""adaptation of a number of instruments to the regulatory procedure with scrutiny, ""om"	0	0	0	0	0	1	1	0
2657	procedures	adversaries	"On 2 December, I received a Communication from the Commission, addressed to the European Parliament and the Council, concerning the consequences of the entry into force of the Treaty of Lisbon for ongoing interinstitutional decision-making procedures."	"I will beat down his adversaries before him, and strike those who hate him."	0	"""adversaries"" is more difficult. "	adversaries is the more difficult word to read.	adversaries.	"the word ""adversaries"" is generally learned at an older age, whereas ""procedures"	procedures	procedures	"(a). ""on 2 december, i received a communication from the commission, addressed to the european"	0	0	0	1	0	0	1	0
460	houses	gallery	"Joseph opened all the store houses, and sold to the Egyptians."	"Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery."	0	"""gallery"" is more difficult."	gallery	"""gallery"""	houses	houses	houses	"(b). ""before moving on to deal with the order of business for today, i should like"	0	0	0	0	0	0	0	0
5350	house	suburbs	"When once the master of the house has risen up, and has shut the door, and you begin to stand outside, and to knock at the door, saying, 'Lord, Lord, open to us!'"	"For the Levites left their suburbs and their possession, and came to Judah and Jerusalem: for Jeroboam and his sons cast them off, that they should not execute the priest's office to Yahweh;"	0	suburbs	suburbs.	suburbs	"""house"" is usually learned first by a child."	house	house	"(b). ""for the levites left their suburbs and their possession, and came to judah and"	0	0	0	0	0	0	0	0
3838	tissue	fate	"Both Annexin A7 isoforms described in brain tissue seemingly are expressed by neurons and astrocytes, which was shown using total cell extracts of cultured neuo-2a, PC-12, and C6 cells."	"Mr President, could we not demonstrate again the great interest that we take in the fate of these prisoners who have been tortured and have been absent from their homes for eight years for having treated young Libyans?"	0	fate.	fate	fate.	"""tissue"" is typically learned first by a child."	tissue	tissue	"(a). ""both annexin a7 isoforms described in brain tissue seemingly are expressed by neurons"	0	0	0	0	0	0	1	0
7375	expenses	nights	"with three courses of great stones, and a course of new timber: and let the expenses be given out of the king's house."	"In seven days, I will cause it to rain on the earth for forty days and forty nights."	1	"""expenses""."	"""nights"" is generally more difficult to read because it has double letters, which tend to"	nights	nights	expenses.	expenses	"(b). ""in seven days, i will cause it to rain on the earth for forty days"	1	0	0	1	0	0	0	0
1063	means	observers	"requesting, if by any means now at last I may be prospered by the will of God to come to you."	"We adopted the report in committee with a broad majority - 43 in favour, 1 against, 1 abstention - and some of the professional observers from other Member States were surprised that, following the controversial debate, a regulation was produced that received such a high level of support."	1	observers.	"""observers"" is more difficult to read."	"""observers"""	"""means"" is typically learned first by a child."	"""means"""	means	"(b). ""we adopted the report in committee with a broad majority - 43 in favour, 1"	0	0	0	0	0	0	0	0
4340	democracy	name	"They are aimed at improving the effectiveness of compliance with the Lomé/Cotonou acquis, which is based primarily on equality between the parties and on respect for human rights, democracy, the rule of law and good governance."	"If another comes in his own name, you will receive him."	1	democracy	"""democracy"" is more difficult to read."	democracy	name	name	name	"(a). ""they are aimed at improving the effectiveness of compliance with the lomé/c"	1	1	1	1	1	1	1	1
1737	correlation	adversaries	"Epidemiologic assessment of the correlation between a particular variation in DNA sequence, or polymorphism, and risk for BC has been a dominant paradigm for many years."	"I will beat down his adversaries before him, and strike those who hate him."	1	"""adversaries"" is more difficult."	adversaries	adversaries.	adversaries is likely the word that would be learned first by a child.	correlation	adversaries	"(a). ""epidemiologic assessment of the correlation between a particular variation in dna sequence,"	0	0	0	1	0	1	1	0
2019	emergence	gallery	"I was involved in the opinion of the ITRE Committee on the Mikko report, and I would like to congratulate her because I think new technologies have led to the emergence of new media channels and new types of content, and the media remains an important political tool."	"Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery."	1	emergence.	emergence.	"""emergence"" is the more difficult word to understand."	"""gallery"" is usually learned first by a child."	gallery	gallery	"(a). ""i was involved in the opinion of the itre committee on the mikko report"	1	1	1	1	1	1	1	1
8318	son	gallery	"and asked them, ""Is this your son, whom you say was born blind?"	"Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery."	0	gallery.	"""gallery"" is more difficult to read."	"""gallery"""	"""son"" is typically learned first by a child."	son	"""son"""	"(b) ""before moving on to deal with the order of business for today, i should like"	0	0	0	0	0	0	1	0
780	efforts	gallery	This complex package is the result of two years of joint efforts.	"Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery."	0	"""efforts"" is more difficult."	"""gallery"" is more difficult to read."	gallery.	it depends on the context in which the words are introduced to the child. it is likely that a	efforts	efforts.	"(b). ""before moving on to deal with the order of business for today, i should like"	1	0	0	1	0	0	0	0
7468	MEM	gallery	"JMW, TC, PH-M and MEM drafted the manuscript and RC contributed to its finalization."	"Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery."	1	"gallery
"	"""gallery"" is more difficult to read."	gallery	"""mem"""	gallery	gallery.	"(b). ""before moving on to deal with the order of business for today, i should like"	0	0	0	1	1	1	0	0
8020	fathers	suburbs	"that I may establish the oath which I swore to your fathers, to give them a land flowing with milk and honey, as at this day."	"For the Levites left their suburbs and their possession, and came to Judah and Jerusalem: for Jeroboam and his sons cast them off, that they should not execute the priest's office to Yahweh;"	0	suburbs is the more difficult word.	suburbs.	suburbs.	fathers	fathers	fathers	"(b). ""for the levites left their suburbs and their possession, and came to judah and"	0	0	0	0	0	0	0	0
4272	courage	observers	He shall stir up his power and his courage against the king of the south with a great army; and the king of the south shall war in battle with an exceeding great and mighty army; but he shall not stand; for they shall devise devices against him.	"We adopted the report in committee with a broad majority - 43 in favour, 1 against, 1 abstention - and some of the professional observers from other Member States were surprised that, following the controversial debate, a regulation was produced that received such a high level of support."	1	"""observers"" is more difficult."	"""observers"" is more difficult to read."	"""observers"""	"it depends on the context. in general, most children learn the word ""courage"" at a"	observers	courage	"(b). ""we adopted the report in committee with a broad majority - 43 in favour, 1"	0	0	0	0	1	0	0	0
6111	matters	observers	"Some might say that this is not an important issue, but such matters are very sensitive in communities that are undergoing restructuring."	"We adopted the report in committee with a broad majority - 43 in favour, 1 against, 1 abstention - and some of the professional observers from other Member States were surprised that, following the controversial debate, a regulation was produced that received such a high level of support."	1	"""observers"" is more difficult."	"""observers"""	"""observers"" is more difficult to understand."	matters	matters	matters	"(b). ""we adopted the report in committee with a broad majority - 43 in favour, 1"	0	0	0	0	0	0	0	0
4290	murmurings	name	"Your murmurings are not against us, but against Yahweh."""	"If another comes in his own name, you will receive him."	1	murmurings.	murmurings.	murmurings.	"""name"" is typically learned first by a child."	name	name	"(a). ""your murmurings are not against us, but against yahweh."""	1	1	1	1	1	1	1	1
2461	feast	suburbs	"Then he came to Jerusalem, and stood before the ark of the covenant of Yahweh, and offered up burnt offerings, offered peace offerings, and made a feast to all his servants."	"For the Levites left their suburbs and their possession, and came to Judah and Jerusalem: for Jeroboam and his sons cast them off, that they should not execute the priest's office to Yahweh;"	0	"""suburbs"" is typically more difficult to spell and define than ""feast""."	suburbs	suburbs.	"it depends on the child. since both words have multiple meanings, it is difficult to determine which one"	suburbs	suburbs	"(b). ""for the levites left their suburbs and their possession, and came to judah and"	1	0	0	1	1	1	0	1
172	committees	suburbs	"At present, the Committee on Women's Rights and Gender Equality is the most important instrument for supporting the efforts that still need to be undertaken in other committees to ensure genuine equality between women and men."	"For the Levites left their suburbs and their possession, and came to Judah and Jerusalem: for Jeroboam and his sons cast them off, that they should not execute the priest's office to Yahweh;"	0	committees would be considered more difficult than suburbs.	suburbs.	suburbs.	"most children first learn the word ""suburbs."""	suburbs	suburbs	"(b). ""for the levites left their suburbs and their possession, and came to judah and"	1	0	0	1	1	1	0	1
2771	proposals	suburbs	"There is great uncertainty, great unease across a wide spectrum of this Chamber, which is why I believe we need to reassess, re-evaluate and examine more carefully the implications of these proposals back in the Committee on Transport."	"For the Levites left their suburbs and their possession, and came to Judah and Jerusalem: for Jeroboam and his sons cast them off, that they should not execute the priest's office to Yahweh;"	0	proposals.	suburbs.	proposals	suburbs	suburbs	suburbs	"(b). ""for the levites left their suburbs and their possession, and came to judah and"	1	0	1	1	1	1	0	1
5018	habitation	gallery	"Pour out your wrath on the nations that don't know you, and on the families that don't call on your name: for they have devoured Jacob, yes, they have devoured him and consumed him, and have laid waste his habitation."	"Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery."	1	"""habitation"" is more difficult."	"""habitation"" is more difficult to read."	habitation	"""gallery"" would be learned first by a child."	gallery	gallery	"(a). ""pour out your wrath on the nations that don't know you, and on"	1	1	1	1	1	1	1	1
2752	standards	observers	"The managers of these funds have to keep to legislation and standards which enable the provision of services in the territory of Member States, and supervision of financial markets has to be accurate and effective."	"We adopted the report in committee with a broad majority - 43 in favour, 1 against, 1 abstention - and some of the professional observers from other Member States were surprised that, following the controversial debate, a regulation was produced that received such a high level of support."	1	standards	"""observers"" is more difficult to read."	"""observers"" is more difficult to understand."	"""observers"" is typically learned first by a child."	standards	standards	"(a). ""the managers of these funds have to keep to legislation and standards which enable the provision"	1	0	0	1	0	0	1	0
8398	overseers	gallery	"His brothers, men of valor, were two thousand seven hundred, heads of fathers' households, whom king David made overseers over the Reubenites, and the Gadites, and the half-tribe of the Manassites, for every matter pertaining to God, and for the affairs of the king."	"Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery."	1	overseers.	"""overseers"" is more difficult to read."	"""overseers"""	"""gallery"" is typically learned first by a child."	gallery	gallery	"(a). ""his brothers, men of valor, were two thousand seven hundred, heads of"	1	1	1	1	1	1	1	1
4559	figs	name	"Then Abigail hurried and took two hundred loaves of bread, two bottles of wine, five sheep ready dressed, five measures of parched grain, one hundred clusters of raisins, and two hundred cakes of figs, and laid them on donkeys."	"If another comes in his own name, you will receive him."	1	"""name"" is more difficult."	"""name"" is more difficult to read."	name	name	name	name	"(a). ""then abigail hurried and took two hundred loaves of bread, two bottles"	0	0	0	1	1	1	1	1
7118	frankincense	gallery	"He shall bring it to Aaron's sons, the priests; and he shall take his handful of its fine flour, and of its oil, with all its frankincense; and the priest shall burn its memorial on the altar, an offering made by fire, of a pleasant aroma to Yahweh."	"Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery."	1	frankincense.	frankincense	frankincense	"""gallery"" is typically learned first by a child."	gallery	gallery	"(a). ""he shall bring it to aaron's sons, the priests; and he shall take"	1	1	1	1	1	1	1	1
7880	evaluation	suburbs	"by Carlos Coelho, on behalf of the Committee on Civil Liberties, Justice and Home Affairs, on the establishment of an evaluation mechanism to monitor the application of the Schengen acquis - C6-0111/2009 -;"	"For the Levites left their suburbs and their possession, and came to Judah and Jerusalem: for Jeroboam and his sons cast them off, that they should not execute the priest's office to Yahweh;"	0	evaluation	evaluation	evaluation	"the word ""suburbs"" is learned first by a child."	suburbs	suburbs.	"(b). ""for the levites left their suburbs and their possession, and came to judah and"	1	1	1	1	1	1	0	1
8306	vineyard	adversaries	"At the proper season, he sent a servant to the farmers to collect his share of the fruit of the vineyard."	"I will beat down his adversaries before him, and strike those who hate him."	0	"""adversaries"" is more difficult."	"""adversaries"""	adversaries.	"it depends on the context, but typically a child would learn ""adversaries"" later than they"	vineyard	vineyard	"(b). ""i will beat down his adversaries before him and strike those who hate him."""	0	0	0	1	0	0	0	0
7373	expenses	scatters	"with three courses of great stones, and a course of new timber: and let the expenses be given out of the king's house."	A king who sits on the throne of judgment scatters away all evil with his eyes.	0	scatters.	scatters.	"""scatters"" is more difficult to understand."	"scatters.
"	expenses.	expenses	"(b). ""a king who sits on the throne of judgment scatters away all evil with his"	0	0	0	1	0	0	0	0
7672	change	wheels	The Minutes say that I protested about the recent change to the Criminal Code in Slovakia.	"Then the cherubim lifted up their wings, and the wheels were beside them; and the glory of the God of Israel was over them above."	0	"""wheels"" is more difficult."	"""wheels"" is more difficult to read."	"""wheels"" is more difficult to understand."	"""wheels"" is typically learned first by a child."	change	change	"(b). ""then the cherubim lifted up their wings, and the wheels were beside them"	0	0	0	1	0	0	0	0
343	velocity	observers	"In the platelet aggregation experiments the initial aggregation velocity was slightly, but significantly lower in platelets lacking annexin A7."	"We adopted the report in committee with a broad majority - 43 in favour, 1 against, 1 abstention - and some of the professional observers from other Member States were surprised that, following the controversial debate, a regulation was produced that received such a high level of support."	1	velocity	observers	observers.	observers.	observers	observers	"(b), ""we adopted the report in committee with a broad majority - 43 in favour, 1"	1	0	0	1	1	1	1	1
7964	CAG	shekels	Huntington's disease (HD) is a dominantly inherited neurodegenerative disorder that is caused by CAG repeats in the HD locus that extend a polyglutamine tract in a ubiquitous HEAT domain protein called huntingtin [1].	"Of the one thousand seven hundred seventy-five shekels he made hooks for the pillars, overlaid their capitals, and made fillets for them."	1	shekels is the more difficult word.	cag	cag	cag	shekels.	shekels	"(a). ""huntington's disease (hd) is a dominantly inherited neurodegener"	0	1	1	1	1	1	1	1
5766	transplantation	adversaries	"Moreover, the cost associated with liver transplantation and the availability of donor livers are additional limiting factors for the practicality of treatment of this disease."	"I will beat down his adversaries before him, and strike those who hate him."	1	transplantation.	transplantation.	"""transplantation"" is more difficult to understand."	"""adversaries"" is likely to be learned first by a child."	adversaries	adversaries	"(a). ""moreover, the cost associated with liver transplantation and the availability of donor livers"	1	1	1	1	1	1	1	1
2074	Identification	scatters	"Identification of novel modulators and factors of these pathways can be identified by associating the phenotype with a location(s) on a specific chromosome, a quantitative trait locus (QTL)."	A king who sits on the throne of judgment scatters away all evil with his eyes.	0	identification	identification	"""scatters"""	scatters	identification	identification	"(a). ""identification of novel modulators and factors of these pathways can be identified by associ"	1	1	0	1	1	1	1	1
3497	today	adversaries	"I wonder if you would care to take this opportunity to say that you, as the deputy speaker today, confirm that this House values all opinions, be they for or against the Lisbon Treaty, and that we respect the dignity of that office of the Czech Republic."	"I will beat down his adversaries before him, and strike those who hate him."	0	adversaries.	"""adversaries"" is more difficult to read."	"""adversaries"""	"""today"" is most likely to be learned first by a child."	today	today	"(a). ""i wonder if you would care to take this opportunity to say that you, as"	0	0	0	0	0	0	1	0
7285	Introduction	nights	"Still, other bona fide RanBP2 partners previously identified and described in the Introduction also become strong candidates to play a role in energy homeostasis."	"In seven days, I will cause it to rain on the earth for forty days and forty nights."	1	"""nights"" would likely be more difficult."	"""nights"" is more difficult to read."	"""nights"""	nights	introduction	introduction	"(b). ""in seven days, i will cause it to rain on the earth for forty days"	0	0	0	1	1	1	0	0
6123	involvement	scatters	This activity led to the proposal of annexin A7's involvement in the exocytotic secretion of catecholamines [1].	A king who sits on the throne of judgment scatters away all evil with his eyes.	0	involvement.	"""involvement"" is more difficult to read."	involvement.	"the word ""scatters"" is typically learned first by a child."	involvement is more common.	involvement	"(a). ""this activity led to the proposal of annexin a7's involvement in the ex"	1	1	1	1	0	0	1	1
8455	nationals	nights	This will enable all third-country nationals living legally in the Schengen area to be identified in the same way.	"In seven days, I will cause it to rain on the earth for forty days and forty nights."	1	nights	nights.	nights	nights	nationals	nights	"(b). ""in seven days, i will cause it to rain on the earth for forty days"	0	0	0	1	0	1	0	0
1800	scribe	name	"Then read Baruch in the book the words of Jeremiah in the house of Yahweh, in the room of Gemariah the son of Shaphan, the scribe, in the upper court, at the entry of the new gate of Yahweh's house, in the ears of all the people."	"If another comes in his own name, you will receive him."	1	name	"""name"""	"""scribe"""	"""name"" is the word usually learned first by a child."	name	name	"(a). ""then read baruch in the book the words of jeremiah in the house of yah"	0	0	1	1	1	1	1	1
1423	rigour	wheels	"I believe, however, that there has been a certain lack of rigour on the European Union's part in its attempts to achieve this."	"Then the cherubim lifted up their wings, and the wheels were beside them; and the glory of the God of Israel was over them above."	1	rigour	rigour.	rigour.	wheels.	wheels	wheels	"sentence (b). ""then the cherubim lifted up their wings, and the wheels were"	1	1	1	1	1	1	0	1
337	Uriel	nights	He reigned three years in Jerusalem: and his mother's name was Micaiah the daughter of Uriel of Gibeah.	"In seven days, I will cause it to rain on the earth for forty days and forty nights."	1	uriel	"""uriel"" is more difficult to read."	uriel	"""nights"""	nights	nights	"(b). ""in seven days, i will cause it to rain on the earth for forty days"	1	1	1	1	1	1	0	1
3168	glory	fate	won't service of the Spirit be with much more glory?	"Mr President, could we not demonstrate again the great interest that we take in the fate of these prisoners who have been tortured and have been absent from their homes for eight years for having treated young Libyans?"	1	fate.	fate.	fate.	"it depends on the particular child. most preschool-aged children will learn simple words first such as """	glory is more common.	glory	"(b). ""mr president, could we not demonstrate again the great interest that we take in the"	0	0	0	1	0	0	0	0
8368	protection	gallery	These progressive changes in oxidative capacity in conjunction with eventual changes in type I muscle fiber lead to a dramatically improved exercise profile and protection against obesity.	"Before moving on to deal with the order of business for today, I should like to welcome the delegation from the Duma and the Federal Council to the official gallery."	0	"""protection"" is more difficult."	"""gallery"" is more difficult to read."	"""gallery"" is more difficult to understand."	it depends on the child's individual learning environment.	"""protection"" is more common."	protection	"(a). ""these progressive changes in oxidative capacity in conjunction with eventual changes in type i muscle fiber"	1	0	0	1	0	0	1	0
817	border	nights	"Now when all the Moabites heard that the kings had come up to fight against them, they gathered themselves together, all who were able to put on armor, and upward, and stood on the border."	"In seven days, I will cause it to rain on the earth for forty days and forty nights."	1	nights	nights.	nights	"it depends on the individual child, as word learning can vary significantly. some children may learn ""n"	border.	border	"(a) ""now when all the moabites heard that the kings had come up to fight"	0	0	0	1	0	0	1	0
5595	wrath	nights	"Therefore have I poured out my indignation on them; I have consumed them with the fire of my wrath: their own way have I brought on their heads, says the Lord Yahweh."	"In seven days, I will cause it to rain on the earth for forty days and forty nights."	1	wrath.	wrath	wrath	nights.	nights.	nights	"(a). ""therefore have i poured out my indignation on them; i have consumed them with the"	1	1	1	1	1	1	1	1
2586	reapers	nights	"The harvest is the end of the age, and the reapers are angels."	"In seven days, I will cause it to rain on the earth for forty days and forty nights."	1	reapers.	nights.	"""reapers"" is more difficult to understand."	"""nights"""	nights	nights	"(b): ""in seven days, i will cause it to rain on the earth for forty days"	1	0	1	1	1	1	1	1
3907	Sailing	adversaries	"Sailing from there, we came the following day opposite Chios."	"I will beat down his adversaries before him, and strike those who hate him."	0	"""adversaries"""	adversaries.	"""adversaries""."	"""sailing"" is frequently learned first by a child."	sailing	sailing	"(b). ""i will beat down his adversaries before him, and strike those who hate him."""	0	0	0	1	1	1	0	0
