barulho	observadores	O SENHOR dos Exércitos os amparará; eles devorarão, depois que os tiverem sujeitado, as pedras da funda; também beberão e farão barulho como excitados pelo vinho; e encher-se-ão como bacias de sacrifício, como os cantos do altar.	de acordo com a nasa, os observadores que tiverem sorte poderão ver a passagem dos meteoros em seus momentos de chuva mais intensa	0	" ""Barulho"""	" ""Barulho"""	 The first sentence is more	1	1	0	1
peixe	dissipa	Discussão: Têm sido desenvolvidas poderosas ferramentas genéticas e de microscopia in vivo, que também tornaram o peixe-zebra num modelo valioso em investigação biomédica.	Assentando-se o rei no trono do juízo, com os seus olhos dissipa todo o mal.	0	" ""Dissipa"	" ""Dissipa"	 The second sentence is more	0	0	1	0
consumidores	rodas	próximo à via dutra e à via light, o shopping que leva o nome da cidade contará com uma atmosfera moderna e de qualidade, que trará marcas exclusivas para a região, além de reunir opções de serviço, entretenimento e lazer pensados especialmente para atender as necessidades da clientela local e proporcionar uma experiência única aos consumidores	Então os querubins elevaram as suas asas, e as rodas os acompanhavam; e a glória do Deus de Israel estava em cima sobre eles.	1	" ""Rodas"""	" ""Rodas"""	 The second sentence is more	0	0	1	0
vingador	siclos	Ou por inimizade o ferir com a sua mão, e morrer, certamente morrerá aquele que o ferir; homicida é; o vingador do sangue, encontrando o homicida, o matará.	E dos mil e setecentos e setenta e cinco siclos fez os colchetes das colunas, e cobriu os seus capitéis, e os cingiu de molduras.	0	" ""Siclos"""	" ""Siclos"""	 The second sentence is more	0	0	1	0
posteridade	nome	Também saberás que se multiplicará a tua descendência e a tua posteridade como a erva da terra,	Eu vim em nome de meu Pai, e não me aceitais; se outro vier em seu próprio nome, a esse aceitareis.	1	" Both ""posteridade"	" ""Posteridade"""	 The second sentence is more	1	1	1	1
legislador	dissipa	caso se pretendesse que outros afastamentos também suspendessem o estágio probatório, o legislador os teria inserido no rol do art	Assentando-se o rei no trono do juízo, com os seus olhos dissipa todo o mal.	1	" ""Legislador"""	" ""Dissipa"	 The second sentence is more	1	0	1	1
biodiversidade	siclos	natureza — começa amanhã a conexão estação natureza, exposição interativa que utiliza tecnologia como ferramenta de sensibilização para a importância da biodiversidade brasileira	E dos mil e setecentos e setenta e cinco siclos fez os colchetes das colunas, e cobriu os seus capitéis, e os cingiu de molduras.	0	" ""Biodiversidade"	" ""Biodiversidade"	 The second sentence is more	1	1	1	1
juramento	nome	de acordo com as investigações, alguns dos envolvidos chegaram a noticiar a realização do batismo ao estado islâmico, conhecido como bayat – juramento de fidelidade exigido pela organização terrorista para o acolhimento de novos membros	Eu vim em nome de meu Pai, e não me aceitais; se outro vier em seu próprio nome, a esse aceitareis.	1	" ""Juramento"""	" ""Juramento"""	 The second sentence is more	1	1	1	1
conformidade	dissipa	garantir que o armazenamento de óleo combustível esteja em conformidade com as normas da abnt, bem como sua destinação respeite resolução do conama, com apresentação de relatório de diagnóstico em 30 dias	Assentando-se o rei no trono do juízo, com os seus olhos dissipa todo o mal.	0	" ""Dissipa"	" ""Dissipa"	 The second sentence is more	0	0	1	0
organizações	dissipa	as organizações terroristas se valiam das facilidades de transferência de dinheiro para financiar grupos em vários lugares do mundo	Assentando-se o rei no trono do juízo, com os seus olhos dissipa todo o mal.	0	 Both words are difficult,	" ""Organizações"""	 The second sentence is more	1	1	1	1
raízes	destino	Eu serei para Israel como o orvalho. Ele florescerá como o lírio e lançará as suas raízes como o Líbano.	passar um dia no monte arafat é uma das etapas mais importantes da peregrinação anual –  conhecida como hajj – de cinco dias que tem como destino a cidade de meca, na qual todos os muçulmanos fisicamente aptos precisam realizar pelo menos uma vez	1	" ""Destino"" is"	" ""Destino"" is"	 The second sentence is more	0	0	1	0
utilidade	observadores	vejo com restrição a questão da guarda patrimonial, vai deixar o sujeito lá, desarmado, eu afasto essa questão, porque não vejo muita utilidade	de acordo com a nasa, os observadores que tiverem sorte poderão ver a passagem dos meteoros em seus momentos de chuva mais intensa	0	" Both ""utilidade"""	" ""Utilidade"" is"	 The first sentence is more	1	1	0	1
silêncio	observadores	se mesmo assim alguém continua a falar, os moradores reclamam com xingamentos até que, finalmente, todos fiquem em silêncio	de acordo com a nasa, os observadores que tiverem sorte poderão ver a passagem dos meteoros em seus momentos de chuva mais intensa	0	 Both words are difficult,	" ""Silêncio"""	 The first sentence is more	1	1	0	1
ornato	noites	Dize ao rei e à rainha: Humilhai-vos, e assentai-vos no chão; porque já caiu todo o ornato de vossas cabeças, a coroa da vossa glória.	Porque, passados ainda sete dias, farei chover sobre a terra quarenta dias e quarenta noites; e desfarei de sobre a face da terra toda a substância que fiz.	1	" ""Ornato"""	" ""Noites"" is"	 The second sentence is more	1	0	1	1
medina	nome	tanto é que agora conquistou o certificado do sistema de inspeção municipal, entregue na última sexta,9, pelo secretário de agricultura, liberato bochi e pela veterinária patrícia medina aos empresários rita e adair bazana	Eu vim em nome de meu Pai, e não me aceitais; se outro vier em seu próprio nome, a esse aceitareis.	1	" ""Medina"" is"	" ""Medina"" is"	 The second sentence is more	1	1	1	1
procedimento	siclos	montagner foi levado do instituto médico legal de sergipe (iml) para uma funerária, onde foi submetido a um procedimento de conservação	E dos mil e setecentos e setenta e cinco siclos fez os colchetes das colunas, e cobriu os seus capitéis, e os cingiu de molduras.	0	" Both ""procedimento"	" ""Siclos"""	 The second sentence is more	1	0	1	1
lombos	siclos	Então lhe disseram os seus servos: Eis que já temos ouvido que os reis da casa de Israel são reis clementes; ponhamos, pois, sacos aos lombos, e cordas às cabeças, e saiamos ao rei de Israel; pode ser que ele te poupe a vida.	E dos mil e setecentos e setenta e cinco siclos fez os colchetes das colunas, e cobriu os seus capitéis, e os cingiu de molduras.	0	" ""Lombos"""	" ""Siclos"""	 The second sentence is more	1	0	1	1
dependência	dissipa	Doentes internados pela primeira vez, para tratamento por dependência de álcool.	Assentando-se o rei no trono do juízo, com os seus olhos dissipa todo o mal.	0	" ""Dissipa"	" ""Dissipa"	 The second sentence is more	0	0	1	0
galardão	nome	E, quando orares, não sejas como os hipócritas; pois se comprazem em orar em pé nas sinagogas, e às esquinas das ruas, para serem vistos pelos homens. Em verdade vos digo que já receberam o seu galardão.	Eu vim em nome de meu Pai, e não me aceitais; se outro vier em seu próprio nome, a esse aceitareis.	1	" Both ""galardão"	" ""Galardão"	 The second sentence is more	1	1	1	1
capacidade	observadores	Resultados: A idade avançada, género feminino, a capacidade funcional, níveis de atividade física baixos previamente ao Programa de Reabilitação Cardíaca e uma fraca evolução do International Physical Activity Questionnaire durante o programa foram os melhores preditores univariáveis de uma evolução menos favorável do International Physical Activity Questionnaire nos 12 meses de follow-up.	de acordo com a nasa, os observadores que tiverem sorte poderão ver a passagem dos meteoros em seus momentos de chuva mais intensa	0	 Both words are difficult,	" ""Observadores"""	 B.	1	0	1	1
profecia	arrabaldes	Sabendo primeiramente isto: que nenhuma profecia da Escritura é de particular interpretação.	Porque os levitas deixaram os seus arrabaldes, e a sua possessão, e vieram a Judá e a Jerusalém, porque Jeroboão e seus filhos os lançaram fora para que não ministrassem ao SENHOR.	0	" ""Arrabaldes"	" ""Arrabaldes"	 The second sentence is more	0	0	1	0
motivo	inimigos	via de regra, a menos que você tenha um forte motivo para outra forma, as projeções vão apontar para alta do câmbio sempre que a inflação do brasil for maior do que a de seus parceiros comerciais, explicou	E eu derrubarei os seus inimigos perante a sua face, e ferirei aos que o odeiam.	1	" ""Inimigos"""	" ""Inimigos"""	 The first sentence is more	0	0	0	0
fábulas	nome	E desviarão os ouvidos da verdade, voltando às fábulas.	Eu vim em nome de meu Pai, e não me aceitais; se outro vier em seu próprio nome, a esse aceitareis.	1	" ""Fábulas"	" ""Fábulas"	 The second sentence is more	1	1	1	1
saída	rodas	a saída do fio-guia a 10 mm distalmente em relação à crista posterior da tíbia representa a melhor posição para tentar reproduzir o centro anatômico do LCP.	Então os querubins elevaram as suas asas, e as rodas os acompanhavam; e a glória do Deus de Israel estava em cima sobre eles.	1	" Both ""saída"""	" ""Rodas"""	 The first sentence is more	1	0	0	0
impotência	destino	ação sobre a atividade vital – pode reduzir a atividade motora, o tempo de vida, alterar o comportamento sexual nos machos, provocar impotência e redução na produção de feromônios, além de poder provocar mortalidade aguda em alguns insetos	passar um dia no monte arafat é uma das etapas mais importantes da peregrinação anual –  conhecida como hajj – de cinco dias que tem como destino a cidade de meca, na qual todos os muçulmanos fisicamente aptos precisam realizar pelo menos uma vez	1	" Both ""impotência"	" ""Impotência"""	 The second sentence is more	1	1	1	1
profetisa	galeria	E Débora, mulher profetisa, mulher de Lapidote, julgava a Israel naquele tempo.	na sala de inverno, espaço que teve como inspiração a cidade de curitiba (pr), as obras de arte são da galeria zilda fraletti	1	" ""Galeria"""	" ""Profetisa"	 The second sentence is more	0	1	1	1
terrorismo	arrabaldes	também pediu aos americanos que abracem a diversidade dos estados unidos e não permitam que o terrorismo divida o país	Porque os levitas deixaram os seus arrabaldes, e a sua possessão, e vieram a Judá e a Jerusalém, porque Jeroboão e seus filhos os lançaram fora para que não ministrassem ao SENHOR.	0	 Both words are difficult,	" ""Arrabaldes"	 The second sentence is more	1	0	1	1
consideração	galeria	O elevado valor preditivo positivo e a elevada representação tumoral nos nódulos considerados suspeitos deverão ser levados em consideração no futuro.	na sala de inverno, espaço que teve como inspiração a cidade de curitiba (pr), as obras de arte são da galeria zilda fraletti	1	" Both ""consideração"	" ""Consideração"""	 The second sentence is more	1	1	1	1
servos	nome	E chamou Moisés a todo o Israel, e disse-lhes: Tendes visto tudo quanto o SENHOR fez perante vossos olhos, na terra do Egito, a Faraó, e a todos os seus servos, e a toda a sua terra;	Eu vim em nome de meu Pai, e não me aceitais; se outro vier em seu próprio nome, a esse aceitareis.	1	" ""Servos"" is"	" ""Servos"" is"	 The second sentence is more	1	1	1	1
espírito	rodas	Porque estou cheio de palavras; o meu espírito me constrange.	Então os querubins elevaram as suas asas, e as rodas os acompanhavam; e a glória do Deus de Israel estava em cima sobre eles.	1	" Both ""espírito"	" ""Rodas"""	 The second sentence is more	1	0	1	1
fertilização	arrabaldes	Conclusão: Este estudo sugere que a oclusão tubar unilateral, induzida pelo dispositivo Essure®, melhora os resultados do tratamento com fertilização in vitro em casos de infertilidade associada a hidrossalpinge unilateral, visível no exame ecográfico transvaginal.	Porque os levitas deixaram os seus arrabaldes, e a sua possessão, e vieram a Judá e a Jerusalém, porque Jeroboão e seus filhos os lançaram fora para que não ministrassem ao SENHOR.	0	" ""Fertilização"	" ""Arrabaldes"	 The second sentence is more	1	0	1	1
importa	dissipa	para as mães no pós-parto, não importa se é o primeiro ou o terceiro filho, este é sempre um momento especial e sensível	Assentando-se o rei no trono do juízo, com os seus olhos dissipa todo o mal.	0	" Both ""importa"""	" ""Dissipa"	 The first sentence is more	1	0	0	0
casas	nome	de acordo com o jornal la repubblica, as casas em roma tremeram por cerca de 20 segundos	Eu vim em nome de meu Pai, e não me aceitais; se outro vier em seu próprio nome, a esse aceitareis.	1	" ""Casas"""	" ""Nome"" is"	 The second sentence is more	1	0	1	1
intercâmbio	noites	Este estudo teve como principal objetivo avaliar os fatores sociodemográficos e comportamentos associados à aquisição de infeções sexualmente transmissíveis e o conhecimento sobre infeção por Chlamydia trachomatis em estudantes estrangeiros em intercâmbio universitário em Portugal.	Porque, passados ainda sete dias, farei chover sobre a terra quarenta dias e quarenta noites; e desfarei de sobre a face da terra toda a substância que fiz.	1	" ""Intercâmb"	" ""Intercâmb"	 The second sentence is more	1	1	1	1
paciente	observadores	Em Portugal, desde 2007 que os pacientes podem aceder diretamente à totalidade dos seus processos clínicos.	de acordo com a nasa, os observadores que tiverem sorte poderão ver a passagem dos meteoros em seus momentos de chuva mais intensa	0	" Both ""paciente"""	" ""Paciente"" is"	 The second sentence is more	1	1	1	1
conformidade	destino	a cpa é o órgão responsável pela coordenação, condução e articulação do processo interno de autoavaliação institucional do ifmg, em conformidade com a lei n° 10	passar um dia no monte arafat é uma das etapas mais importantes da peregrinação anual –  conhecida como hajj – de cinco dias que tem como destino a cidade de meca, na qual todos os muçulmanos fisicamente aptos precisam realizar pelo menos uma vez	1	" ""Destino"" is"	" ""Destino"" is"	 The second sentence is more	0	0	1	0
densidades	rodas	Determinámos associações independentes entre hipodensidades da substância branca de provável etiologia vascular, espessura da íntima média carotídea, estenose carotídea ateromatosa e factores de risco vascular.	Então os querubins elevaram as suas asas, e as rodas os acompanhavam; e a glória do Deus de Israel estava em cima sobre eles.	1	" Both ""densidades"""	" ""Rodas"""	 The first sentence is more	1	0	0	0
arcos	dissipa	Porque o destruidor vem sobre ela, sobre Babilônia, e os seus poderosos serão presos, já estão quebrados os seus arcos; porque o SENHOR, Deus das recompensas, certamente lhe retribuirá.	Assentando-se o rei no trono do juízo, com os seus olhos dissipa todo o mal.	0	" ""Dissipa"	" ""Dissipa"	 The first sentence is more	0	0	0	0
romano	rodas	E, quando o estavam atando com correias, disse Paulo ao centurião que ali estava: É-vos lícito açoitar um romano, sem ser condenado?	Então os querubins elevaram as suas asas, e as rodas os acompanhavam; e a glória do Deus de Israel estava em cima sobre eles.	1	" ""Rodas"""	" ""Rodas"""	 The second sentence is more	0	0	1	0
conta	galeria	as vezes, tínhamos de tirar nossos funcionários do administrativo para percorrem os bancos, nossos parceiros e até algumas igrejas atrás de moedas, conta a gerente de marketing da casa fiesta supermercados, maristela turcatti	na sala de inverno, espaço que teve como inspiração a cidade de curitiba (pr), as obras de arte são da galeria zilda fraletti	0	" ""Galeria"""	" ""Galeria"""	 The second sentence is more	0	0	1	0
guerra	inimigos	Tu, cheia de clamores, cidade turbulenta, cidade alegre, os teus mortos não foram mortos à espada, nem morreram na guerra.	E eu derrubarei os seus inimigos perante a sua face, e ferirei aos que o odeiam.	1	" Both ""guerra"""	" ""Inimigos"""	 The first sentence is more	1	0	0	0
espanto	arrabaldes	E persegui-los-ei com a espada, com a fome, e com a peste; e da-los-ei para deslocarem-se por todos os reinos da terra, para serem uma maldição, e um espanto, e um assobio, e um opróbrio entre todas as nações para onde os tiver lançado.	Porque os levitas deixaram os seus arrabaldes, e a sua possessão, e vieram a Judá e a Jerusalém, porque Jeroboão e seus filhos os lançaram fora para que não ministrassem ao SENHOR.	0	 Both words are difficult,	" ""Arrabaldes"	 The second sentence is more	1	0	1	1
sucesso	noites	Resultados: Em 78% dos casos a abordagem inicial foi médica, com encerramento comprovado da perfuração em média ao fim de 20 dias; 22% dos doentes (dois casos) foram submetidos a cirurgia sem sucesso, acabando um deles por curar sem sequelas com pausa alimentar e terapêutica médica; no outro caso verificou-se necessidade de realizar posteriormente uma esofagocoloplastia.	Porque, passados ainda sete dias, farei chover sobre a terra quarenta dias e quarenta noites; e desfarei de sobre a face da terra toda a substância que fiz.	1	" Both ""sucesso"	" ""Noites"" is"	 The second sentence is more	1	0	1	1
deposição	inimigos	Na suspeita de miopatia metabólica realizou biópsia muscular que revelou deposição subsarcolémica de glicogénio e ausência de atividade da miofosforilase.	E eu derrubarei os seus inimigos perante a sua face, e ferirei aos que o odeiam.	1	" ""Inimigos"""	" ""Inimigos"""	 The first sentence is more	0	0	0	0
voz	observadores	Então Moisés, quando viu isto, se maravilhou da visão; e, aproximando-se para observar, foi-lhe dirigida a voz do Senhor,	de acordo com a nasa, os observadores que tiverem sorte poderão ver a passagem dos meteoros em seus momentos de chuva mais intensa	0	" ""Observadores"""	" ""Observadores"""	 The first sentence is more	0	0	0	0
fardos	inimigos	atualmente, a produção mensal da empresa é de 850 mil fardos de embalagens	E eu derrubarei os seus inimigos perante a sua face, e ferirei aos que o odeiam.	1	" ""Fardos"""	" ""Fardos"""	 The second sentence is more	1	1	1	1
ausência	siclos	Fatores associados à não prescrição por ordem decrescente de relevância: uso prévio de antiagregantes, doente acamado e/ou demente, ausência de insuficiência cardíaca e número de fatores de risco hemorrágico.	E dos mil e setecentos e setenta e cinco siclos fez os colchetes das colunas, e cobriu os seus capitéis, e os cingiu de molduras.	0	" Both ""ausência"""	" ""Siclos"""	 The first sentence is more	1	0	0	0
superfície	inimigos	a empresa fez uma extensa apresentação sobre o processo avançado de polimento que fez na superfície do dispositivo para garantir o acabamento elegante	E eu derrubarei os seus inimigos perante a sua face, e ferirei aos que o odeiam.	1	" ""Superfície"	" ""Inimigos"""	 The second sentence is more	1	0	1	1
LOD	noites	O PRISM III teve melhor calibração do que o PELOD para prognóstico dos pacientes, apesar da elevada frequência da síndrome de falência de múltiplos órgãos.	Porque, passados ainda sete dias, farei chover sobre a terra quarenta dias e quarenta noites; e desfarei de sobre a face da terra toda a substância que fiz.	1	" ""LOD"" is"	" ""LOD"" is"	 The second sentence is more	1	1	1	1
declarações	nome	já sobre wilson santos (psdb), emanuel ressaltou as diversas declarações contrárias ao vlt e disse que sua possível gestão será a vontade de pedro taques	Eu vim em nome de meu Pai, e não me aceitais; se outro vier em seu próprio nome, a esse aceitareis.	1	" Both ""declarações"	" ""Declaracoes"	 The second sentence is more	1	1	1	1
kb	destino	Foi feito um estudo transversal no qual foram avaliadas radiografias em perfil do joelho, com os três métodos já consagrados pela literatura, o Insall-Salvati (IS), o Blackburne-Peel (BP) e o Caton-Deschamps (CD) e comparando-as com o ângulo platô-patela (APP).	passar um dia no monte arafat é uma das etapas mais importantes da peregrinação anual –  conhecida como hajj – de cinco dias que tem como destino a cidade de meca, na qual todos os muçulmanos fisicamente aptos precisam realizar pelo menos uma vez	1	" ""Destino"" is"	" ""Destino"" is"		0	0	1	0
especialista	siclos	advogado e especialista em direito constitucional, exerce atualmente mandato na assembleia	E dos mil e setecentos e setenta e cinco siclos fez os colchetes das colunas, e cobriu os seus capitéis, e os cingiu de molduras.	0	" ""Siclos"""	" ""Siclos"""	 The second sentence is more	0	0	1	0
covis	inimigos	Nasce o sol e logo se acolhem, e se deitam nos seus covis.	E eu derrubarei os seus inimigos perante a sua face, e ferirei aos que o odeiam.	1	" ""Covis"" is"	" ""Covis"" is"	 The first sentence is more	1	1	0	1
problemas	siclos	vamos resolver problemas de calçamento e deixar a quadra de esportes mais adequada e segura, resumiu o gestor	E dos mil e setecentos e setenta e cinco siclos fez os colchetes das colunas, e cobriu os seus capitéis, e os cingiu de molduras.	0	" Both ""problemas"""	" ""Siclos"""	 The second sentence is more	1	0	1	1
semanas	destino	O primeiro grupo composto por 34 crianças saudáveis nascidas a termo (após 37 semanas de gestação).	passar um dia no monte arafat é uma das etapas mais importantes da peregrinação anual –  conhecida como hajj – de cinco dias que tem como destino a cidade de meca, na qual todos os muçulmanos fisicamente aptos precisam realizar pelo menos uma vez	0	" ""Semanas"""	" ""Semanas"""	 The second sentence is more	1	1	1	1
juramento	inimigos	de acordo com as investigações, alguns dos envolvidos chegaram a noticiar a realização do batismo ao estado islâmico, conhecido como bayat – juramento de fidelidade exigido pela organização terrorista para o acolhimento de novos membros	E eu derrubarei os seus inimigos perante a sua face, e ferirei aos que o odeiam.	1	" ""Juramento"""	" ""Juramento"""	 The first sentence is more	1	1	0	1
dentes	noites	Os dados recolhidos foram analisados no software Statistical Package for the Social Sciences, versão 19, a um nível de significância de 5%.Resultados: Foram avaliados 37 dentes no grupo teste e 25 no grupo controlo.	Porque, passados ainda sete dias, farei chover sobre a terra quarenta dias e quarenta noites; e desfarei de sobre a face da terra toda a substância que fiz.	1	" ""Noites"" is"	" ""Noites"" is"	 The second sentence is more	0	0	1	0
rocha	galeria	Que te guiou por aquele grande e terrível deserto de serpentes ardentes, e de escorpiões, e de terra seca, em que não havia água; e tirou água para ti da rocha pederneira;	na sala de inverno, espaço que teve como inspiração a cidade de curitiba (pr), as obras de arte são da galeria zilda fraletti	0	" ""Galeria"""	" ""Galeria"""	 The second sentence is more	0	0	1	0
consultas	siclos	dinamizar o agendamento de consultas e exames laboratoriais	E dos mil e setecentos e setenta e cinco siclos fez os colchetes das colunas, e cobriu os seus capitéis, e os cingiu de molduras.	0	" Both ""consultas"	" ""Siclos"""	 The second sentence is more	1	0	1	1
animal	arrabaldes	Introdução: O rato é provavelmente a espécie animal mais utilizada em estudos experimentais de reparação nervosa.	Porque os levitas deixaram os seus arrabaldes, e a sua possessão, e vieram a Judá e a Jerusalém, porque Jeroboão e seus filhos os lançaram fora para que não ministrassem ao SENHOR.	0	" ""Animal"" is"	" ""Arrabaldes"	 The second sentence is more	1	0	1	1
doméstico	arrabaldes	este cruzamento apresenta elevada capacidade reprodutiva, pois a genética do porco doméstico é selecionada para um alto desempenho reprodutivo	Porque os levitas deixaram os seus arrabaldes, e a sua possessão, e vieram a Judá e a Jerusalém, porque Jeroboão e seus filhos os lançaram fora para que não ministrassem ao SENHOR.	0	" ""Doméstico"""	" ""Doméstico"""	 The second sentence is more	1	1	1	1
guerras	galeria	E, quando ouvirdes de guerras e sedições, não vos assusteis. Porque é necessário que isto aconteça primeiro, mas o fim não será logo.	na sala de inverno, espaço que teve como inspiração a cidade de curitiba (pr), as obras de arte são da galeria zilda fraletti	1	" ""Guerras"""	" ""Guerras"""	 The second sentence is more	1	1	1	1
galerias	dissipa	A tua cabeça sobre ti é como o monte Carmelo, e os cabelos da tua cabeça como a púrpura; o rei está preso nas galerias.	Assentando-se o rei no trono do juízo, com os seus olhos dissipa todo o mal.	0	" Both ""galerias"	" ""Dissipa"	 Both sentences are difficult,	1	0	1	1
desenvolvimento	dissipa	efetivar a formação profissional, para atuar na formação técnica, na capacitação gerencial e desenvolvimento pessoal	Assentando-se o rei no trono do juízo, com os seus olhos dissipa todo o mal.	0	" ""Desenvolv"	" ""Dissipa"	 The second sentence is more	1	0	1	1
adulterou	noites	E aconteceu que, quase três meses depois, deram aviso a Judá, dizendo: Tamar, tua nora, adulterou, e eis que está grávida do adultério. Então disse Judá: Tirai-a fora para que seja queimada.	Porque, passados ainda sete dias, farei chover sobre a terra quarenta dias e quarenta noites; e desfarei de sobre a face da terra toda a substância que fiz.	1	" ""Adulterou"	" ""Adulterou"	 The second sentence is more	1	1	1	1
podeis	noites	Eu sou a videira, vós as varas; quem está em mim, e eu nele, esse dá muito fruto; porque sem mim nada podeis fazer.	Porque, passados ainda sete dias, farei chover sobre a terra quarenta dias e quarenta noites; e desfarei de sobre a face da terra toda a substância que fiz.	1	" ""Podeis"""	" ""Podeis"""	 The second sentence is more	1	1	1	1
membros	noites	os médicos são membros de comissão designada pelo crm, em vista de fiscalização ocorrida em 19 de julho desse ano para acompanhamento das condições técnicas do hospital	Porque, passados ainda sete dias, farei chover sobre a terra quarenta dias e quarenta noites; e desfarei de sobre a face da terra toda a substância que fiz.	1	" ""Membros"" is"	" ""Noites"" is"	 The second sentence is more	1	0	1	1
incensários	dissipa	E Eleazar, o sacerdote, tomou os incensários de metal, que trouxeram aqueles que foram queimados, e os estenderam em folhas para cobertura do altar,	Assentando-se o rei no trono do juízo, com os seus olhos dissipa todo o mal.	1	" ""Dissipa"	" ""Dissipa"	 The second sentence is more	0	0	1	0
desenvolvimento	arrabaldes	efetivar a formação profissional, para atuar na formação técnica, na capacitação gerencial e desenvolvimento pessoal	Porque os levitas deixaram os seus arrabaldes, e a sua possessão, e vieram a Judá e a Jerusalém, porque Jeroboão e seus filhos os lançaram fora para que não ministrassem ao SENHOR.	0	" ""Desenvolv"	" ""Arrabaldes"	 The second sentence is more	1	0	1	1
termo	siclos	— esta é a primeira vez que se alcançou um desenvolvimento a termo com a injeção de espermatozoides em embriões — diz perry, autor sênior de artigo que relata a experiência e seus resultados, publicado ontem no periódico científico nature communications	E dos mil e setecentos e setenta e cinco siclos fez os colchetes das colunas, e cobriu os seus capitéis, e os cingiu de molduras.	0	" ""Siclos"""	" ""Siclos"""	 The second sentence is more	0	0	1	0
trombose	inimigos	Embora na maioria assintomáticos, podem causar dor, complicar com trombose ou mesmo rotura.	E eu derrubarei os seus inimigos perante a sua face, e ferirei aos que o odeiam.	1	" ""Trombose"""	" ""Trombose"""	 The first sentence is more	1	1	0	1
adoção	destino	podendo se evidenciar como sinais clínicos de lombalgias, a imobilidade e a adoção de posturas curvadas com intuito de evitar a dor	passar um dia no monte arafat é uma das etapas mais importantes da peregrinação anual –  conhecida como hajj – de cinco dias que tem como destino a cidade de meca, na qual todos os muçulmanos fisicamente aptos precisam realizar pelo menos uma vez	1	" ""Destino"" is"	" ""Destino"" is"	 The second sentence is more	0	0	1	0
Egito	galeria	Guarda-te, que não te esqueças do SENHOR, que te tirou da terra do Egito, da casa da servidão.	na sala de inverno, espaço que teve como inspiração a cidade de curitiba (pr), as obras de arte são da galeria zilda fraletti	0	" ""Egito"""	" ""Galeria"""	 The second sentence is more	1	0	1	1
transplantação	inimigos	No primeiro mês após transplantação renal as complicações maisfrequentes foram as infecções bacterianas que ocorreram em 15,4% dos doentes e as complicações associadas à cirurgia que ocorreram em 11,5%; entre 1º e 6º mês prevaleceram as infecções bacterianas (em 34,6%) e virais (em 17,9%) e a partir do sexto mês os factores de risco cardiovascular (hipertensão arterial em 85,9% e dislipidémia em 16,7%).	E eu derrubarei os seus inimigos perante a sua face, e ferirei aos que o odeiam.	1	" ""Inimigos"""	" ""Inimigos"""	 The first sentence is more	0	0	0	0
Egito	destino	Mas rebelaram-se contra mim, e não me quiseram ouvir; ninguém lançava de si as abominações dos seus olhos, nem deixava os ídolos do Egito; então eu disse que derramaria sobre eles o meu furor, para cumprir a minha ira contra eles no meio da terra do Egito.	passar um dia no monte arafat é uma das etapas mais importantes da peregrinação anual –  conhecida como hajj – de cinco dias que tem como destino a cidade de meca, na qual todos os muçulmanos fisicamente aptos precisam realizar pelo menos uma vez	0	" ""Egito"""	" ""Destino"" is"	 The first sentence is more	1	0	0	0
joelhos	destino	Também deixei ficar em Israel sete mil: todos os joelhos que não se dobraram a Baal, e toda a boca que não o beijou.	passar um dia no monte arafat é uma das etapas mais importantes da peregrinação anual –  conhecida como hajj – de cinco dias que tem como destino a cidade de meca, na qual todos os muçulmanos fisicamente aptos precisam realizar pelo menos uma vez	0	" ""Destino"" is"	" ""Destino"" is"	 The second sentence is more	0	0	1	0
tráfico	rodas	Eles, porém, não fazendo caso, foram, um para o seu campo, outro para o seu tráfico;	Então os querubins elevaram as suas asas, e as rodas os acompanhavam; e a glória do Deus de Israel estava em cima sobre eles.	1	" Both ""tráfico"	" ""Rodas"""	 The second sentence is more	1	0	1	1
colegas	siclos	Das 18 categorias dos Fatores Ambientais, a descrita na maior parte dos relatórios como Barreira foi a atitudes individuais de conhecidos, pares, colegas, vizinhos e membros da comunidade.	E dos mil e setecentos e setenta e cinco siclos fez os colchetes das colunas, e cobriu os seus capitéis, e os cingiu de molduras.	0	" ""Colegas"""	" ""Colegas"""	 The second sentence is more	1	1	1	1
Baal	arrabaldes	Também deixei ficar em Israel sete mil: todos os joelhos que não se dobraram a Baal, e toda a boca que não o beijou.	Porque os levitas deixaram os seus arrabaldes, e a sua possessão, e vieram a Judá e a Jerusalém, porque Jeroboão e seus filhos os lançaram fora para que não ministrassem ao SENHOR.	0	" ""Baal"" is"	" ""Baal"" is"	 The second sentence is more	1	1	1	1
reino	noites	Ali haverá choro e ranger de dentes, quando virdes Abraão, e Isaque, e Jacó, e todos os profetas no reino de Deus, e vós lançados fora.	Porque, passados ainda sete dias, farei chover sobre a terra quarenta dias e quarenta noites; e desfarei de sobre a face da terra toda a substância que fiz.	1	" ""Noites"" is"	" ""Noites"" is"	 The second sentence is more	0	0	1	0
pedra	siclos	E disseram uns aos outros: Eia, façamos tijolos e queimemo-los bem. E foi-lhes o tijolo por pedra, e o betume por cal.	E dos mil e setecentos e setenta e cinco siclos fez os colchetes das colunas, e cobriu os seus capitéis, e os cingiu de molduras.	0	" ""Siclos"""	" ""Siclos"""		0	0	1	0
