id	word1	word2	context	context2	binary_comparative_val	prompt1	prompt2	prompt3	binary_value1	binary_value2	binary_value3	binary_value4
2743	condolências	visualizar	"o presidente norte-americano barack obama terá a oportunidade de oferecer suas condolências pessoais para duterte, em uma reunião entre os dois líderes paralela ao evento que reúne as nações do sudeste asiático no laos, na próxima semana, disse price"	"foi quando conseguimos visualizar dois indivíduos, com as características descritas pelos denunciantes e realizamos a abordagem"	1	" ""Componentes"" is"	" ""Componentes"" is"	 The second sentence is more	1	1	1	1
3087	extremismo	autoridades	"demais temas que preocupam pouco os brasileiros são declínio moral (7%), alta do extremismo (3%), terrorismo (2%), imigração (1%), ameaças contra o meio ambiente (4%) e mudança climática (2%)"	"a ideia é fazer os jovens questionarem, entenderem, encontrarem soluções e apresentá-las a autoridades no final do ano"	1	" Both ""secreção"	" ""Secreção"""	 The first sentence is more	1	1	0	1
2192	conformidade	galeria	"a cpa é o órgão responsável pela coordenação, condução e articulação do processo interno de autoavaliação institucional do ifmg, em conformidade com a lei n° 10"	"na sala de inverno, espaço que teve como inspiração a cidade de curitiba (pr), as obras de arte são da galeria zilda fraletti"	1	" Both ""cartilagem"	" ""Cerebelar"	 Both sentences are equally difficult	1	1	1	1
2315	discursos	comitês	"sobre o tom de combate à corrupção, presente nos discursos da posse, o ministro afirmou que o país atravessa um momento emblemático"	"para graça, a implantação dos comitês estaduais é um clamor social das organizações, que visa travar o ódio e processo de intolerância religiosa que tem sido travado nos últimos dias"	0	" ""P"" is more"	" ""P"" is the"	" The sentence ""# PMID "	1	1	1	1
386	famílias	comitês	"a adesão de tunicão fortalece o tom de maturidade e seriedade administrativa defendidos por cesar e marcos, além de somar com as centenas de famílias e lideranças populares que estão, a cada dia, aderindo à campanha pela libertação de milagres"	"para graça, a implantação dos comitês estaduais é um clamor social das organizações, que visa travar o ódio e processo de intolerância religiosa que tem sido travado nos últimos dias"	0	" ""Velocidade"	" ""Velocidade"	 The second sentence is more	1	1	1	1
2780	acordos	observadores	"os ex-funcionários envolvidos firmaram acordos de delação premiada com o grupo especial de delitos econômicos (gedec), do mpe"	"de acordo com a nasa, os observadores que tiverem sorte poderão ver a passagem dos meteoros em seus momentos de chuva mais intensa"	0	" ""Programas"" is"	" ""Programas"" is"	 The second sentence is more	1	1	1	1
3284	recusar	mecanismo	"ao ser eleito presidente da síria, em junho de 2000, bashar al-assad promoveu uma tímida abertura política e econômica, a chamada primavera de damasco, que foi comprometida ao se recusar a integrar a coalizão militar liderada pelos eua para invadir e destruir o iraque em 2003"	"a principal descoberta foi o chamado mecanismo de antikythera, um dispositivo do segundo século antes de cristo, que é às vezes chamado de o computador mais antigo do mundo"	1	" ""Peng"" is"	" ""Cerebelar"	" The sentence ""O objet"	1	1	1	1
1154	realização	visualizar	"com realização da seven entretenimento e art rec, a cidade recebe no sábado, dia 17 de setembro, o show 50 anos de música, em que esses três ícones da música popular brasileira celebram meio século de  bem-sucedidas carreiras que marcaram a história e a arte do país"	"foi quando conseguimos visualizar dois indivíduos, com as características descritas pelos denunciantes e realizamos a abordagem"	1	" Both ""tálamo"	" ""Tálamo"""		1	1	1	1
3005	impunidade	comitês	"ainda na tribuna da câmara, lamachia afirmou que a oab tem sido chamada como nunca a participar do debate nacional e afirmou o compromisso da instituição com o combate à corrupção e à impunidade"	"para graça, a implantação dos comitês estaduais é um clamor social das organizações, que visa travar o ódio e processo de intolerância religiosa que tem sido travado nos últimos dias"	1	" ""Divergência"	" ""Divergência"	 The second sentence is more	1	1	1	1
1762	apresentação	galeria	"os advogados e aliados de cunha querem que o plenário da câmara vote um projeto de resolução, com possibilidade de apresentação de destaques, o que poderia contribuir para a proposição de uma pena mais branda ao peemedebista"	"na sala de inverno, espaço que teve como inspiração a cidade de curitiba (pr), as obras de arte são da galeria zilda fraletti"	0	" ""Cerebelar"	" ""Cerebelar"	 The second sentence is more	1	1	1	1
1565	proteções	comitês	"a relatora compartilha das preocupações e medos sobre regressões em proteções legais e institucionais, indicou"	"para graça, a implantação dos comitês estaduais é um clamor social das organizações, que visa travar o ódio e processo de intolerância religiosa que tem sido travado nos últimos dias"	0	" ""Programas"" is"	" ""Programas"" is"	 The second sentence is more	1	1	1	1
1223	crise	galeria	"crise passa longeentre tanta coisa que precisa ser revista neste país, está na hora de alguém, com devida autoridade, vasculhar melhor o funcionamento das negociatas que envolvem vendas de horários da tv para igrejas"	"na sala de inverno, espaço que teve como inspiração a cidade de curitiba (pr), as obras de arte são da galeria zilda fraletti"	0	" ""Lente"" is"	" ""Lente"" is"	 B	1	1	1	1
2815	segurança	comitês	"mas o mais importante, transparência total na planilha para a população saber de verdade quanto custa a tarifa e melhorar a segurança tanto nos ônibus quanto nos terminais, finalizou"	"para graça, a implantação dos comitês estaduais é um clamor social das organizações, que visa travar o ódio e processo de intolerância religiosa que tem sido travado nos últimos dias"	0	" ""DT"" is more"	" ""DT"" is less"	 The second sentence is more	1	1	1	1
3410	progresso	observadores	"agradeço a alta consideração demonstrada pela igreja católica, que tem em seu coração o compromisso com a paz e o progresso das nações e que, como pode assegurar várias vezes à vossa excelência, se mostra disponível para contribuir com a superação da crise que aflige a venezuela, escreveu o secretário de estado"	"de acordo com a nasa, os observadores que tiverem sorte poderão ver a passagem dos meteoros em seus momentos de chuva mais intensa"	0	" ""Surdez"""	" ""Surdez"""	 The second sentence is more	1	1	1	1
2462	troca	galeria	a demora para a realização da troca está relacionada à correção a um erro	"na sala de inverno, espaço que teve como inspiração a cidade de curitiba (pr), as obras de arte são da galeria zilda fraletti"	0	" ""Velocidade"	" ""Velocidade"	 The first sentence is more	1	1	0	1
1512	posições	galeria	"a partir das deformidades identificadas é que se pode identificar qual a real necessidade de exercícios de alongamento, de posições estáticas, de musculação, de manipulação de vértebras, de liberação miofascial ou de tratamentos fisioterápicos"	"na sala de inverno, espaço que teve como inspiração a cidade de curitiba (pr), as obras de arte são da galeria zilda fraletti"	1	" ""Sangue"""	" ""Sangue"""	 Both sentences are equally difficult	1	1	1	1
2256	tentar	tributação	"motociclista tentar realizar conversão e morre em avenida da capital"	"a excessiva tributação sobre heranças encerra, também, controvérsias de natureza conceitual"	0	" ""Mitose"""	" ""Mitose"""	 The second sentence is more	1	1	1	1
328	exemplo	autoridades	"especialistas afirmam que o problema está no fato de ser um alimento processado, independentemente se a salsicha for misturada com ingredientes saudáveis, como a salada e o macarrão, por exemplo"	"a ideia é fazer os jovens questionarem, entenderem, encontrarem soluções e apresentá-las a autoridades no final do ano"	0	" Both ""escapar"	" ""Timo"" is"	 The second sentence is more	1	1	1	1
1111	empreendimento	observadores	"todo empreendimento é cercado, pois não permitirá a visitação pública"	"de acordo com a nasa, os observadores que tiverem sorte poderão ver a passagem dos meteoros em seus momentos de chuva mais intensa"	1	" ""MEM"" is"	" ""MEM"" is"	" The sentence ""# KM"	1	1	1	1
474	rigor	visualizar	"no supremo, a atuação da ministra pode ser resumida pelo rigor em casos envolvendo corrupção, pela postura firme a favor dos direitos das mulheres e o trato com a coisa pública"	"foi quando conseguimos visualizar dois indivíduos, com as características descritas pelos denunciantes e realizamos a abordagem"	1	" Both words are difficult,"	" ""Lente"" is"	 The second sentence is more	1	1	1	1
2528	reembolso	ofensa	"além disso, o mpf aponta que a quantia não tem sido paga com antecedência, fazendo com que os usuários aguardem por meses o reembolso"	"o processo foi analisado na 2ª instância pela desembargadora khatia maria bomtempo de albuquerque, que concluiu que ficou caracterizada a situação de violação ao direito fundamental de ir e vir, ou seja, cárcere privado, e, consequentemente, ofensa ao patrimônio moral do trabalhador, que deverá receber compensação pecuniária"	1	" Both ""contato"""	" ""Imprensa"""	 The first sentence is more	1	1	0	1
2242	soluções	galeria	"a instituição passou por uma verdadeira reformulação que teve como objetivo único trazer a caixa beneficente para os momentos de glórias, tal como nos primeiros anos de sua criação, e voltar a ser referência em soluções para o bem-estar do associado, informa a página na internet"	"na sala de inverno, espaço que teve como inspiração a cidade de curitiba (pr), as obras de arte são da galeria zilda fraletti"	0	" Both words are difficult,"	" ""Supressão"""	" Both sentences are difficult,"	1	1	1	1
3412	progresso	galeria	"agradeço a alta consideração demonstrada pela igreja católica, que tem em seu coração o compromisso com a paz e o progresso das nações e que, como pode assegurar várias vezes à vossa excelência, se mostra disponível para contribuir com a superação da crise que aflige a venezuela, escreveu o secretário de estado"	"na sala de inverno, espaço que teve como inspiração a cidade de curitiba (pr), as obras de arte são da galeria zilda fraletti"	0	" Both ""consideração"	" ""Consideração"""	 The second sentence is more	1	1	1	1
2397	embalar	autoridades	uma playlist foi montada através de sugestões do público pelo facebook e instagram para embalar as atividades	"a ideia é fazer os jovens questionarem, entenderem, encontrarem soluções e apresentá-las a autoridades no final do ano"	1	" ""Velocidade"	" ""RT"" is less"	 B	1	1	1	1
2766	estrada	tributação	a estrada é uma pequena amostra do desleixo do poder público com um lugar outrora tão bonito e acolhedor	"a excessiva tributação sobre heranças encerra, também, controvérsias de natureza conceitual"	0	" ""Inibidores"	" ""Inibidores"	 The second sentence is more	1	1	1	1
2516	segurança	tributação	"5º, liv), corresponde, portanto, à essência da soberania do plenário, ou seja, do poder do colegiado pleno de modificar a escolha lavrada pelos responsáveis por provocar a competência disciplinar da câmara, alegou wellington roberto ao ingressar com o mandado de segurança"	"a excessiva tributação sobre heranças encerra, também, controvérsias de natureza conceitual"	0	" ""LOD"" is"	" ""LOD"" is"	 The second sentence is more	1	1	1	1
209	ocasião	ofensa	na ocasião os aliados da ditadura ou do regime discricionário como queiram sabendo do quanto às diretas desgastariam a imagem do poder iniciaram uma incrível e maciça infidelidade partidária migrando parte para o pmdb e criando a frente liberal apresentando a nação o pfl	"o processo foi analisado na 2ª instância pela desembargadora khatia maria bomtempo de albuquerque, que concluiu que ficou caracterizada a situação de violação ao direito fundamental de ir e vir, ou seja, cárcere privado, e, consequentemente, ofensa ao patrimônio moral do trabalhador, que deverá receber compensação pecuniária"	1	" Both words are difficult,"	" ""Aglomerados"	 The first sentence is more	1	1	0	1
128	empresa	autoridades	"por isso, a empresa resolveu investir na máquina cata moeda prosegur, instala na unidade do alto da xv do grupo"	"a ideia é fazer os jovens questionarem, entenderem, encontrarem soluções e apresentá-las a autoridades no final do ano"	0	" ""Cerebelar"	" ""Cerebelar"	 Both sentences are equally difficult	1	1	1	1
3451	explicação	destino	"a explicação é que puccini não havia concluído a ópera, que foi terminada por um dos discípulos mais talentosos de puccini - franco alfano"	"passar um dia no monte arafat é uma das etapas mais importantes da peregrinação anual –  conhecida como hajj – de cinco dias que tem como destino a cidade de meca, na qual todos os muçulmanos fisicamente aptos precisam realizar pelo menos uma vez"	0	" ""Intervalo"" is"	" ""Intervalo"" is"		1	1	1	1
1567	proteções	autoridades	"a relatora compartilha das preocupações e medos sobre regressões em proteções legais e institucionais, indicou"	"a ideia é fazer os jovens questionarem, entenderem, encontrarem soluções e apresentá-las a autoridades no final do ano"	1	" ""Cerebelar"	" ""Cerebelar"	 The second sentence is more	1	1	1	1
3125	interesse	comitês	"a comida de rua dá um valor a cidade que tem um interesse turístico,"	"para graça, a implantação dos comitês estaduais é um clamor social das organizações, que visa travar o ódio e processo de intolerância religiosa que tem sido travado nos últimos dias"	0	" Both ""forma"""	" ""Subconjunto"	 The second sentence is more	1	1	1	1
628	processos	autoridades	"por último, mas não menos importante, o controle dos processos de separação, expedição e entrega da mercadoria deve estar no escopo de ações para redução de fraudes e desvios de mercadoria no comércio eletrônico"	"a ideia é fazer os jovens questionarem, entenderem, encontrarem soluções e apresentá-las a autoridades no final do ano"	0	" Both ""componentes"""	" ""Componentes"" is"	" Both sentences are difficult,"	1	1	1	1
647	adoção	tributação	"podendo se evidenciar como sinais clínicos de lombalgias, a imobilidade e a adoção de posturas curvadas com intuito de evitar a dor"	"a excessiva tributação sobre heranças encerra, também, controvérsias de natureza conceitual"	1	" ""Lente"" is"	" ""Lente"" is"	 B	1	1	1	1
901	investigação	observadores	"é estarrecedor saber que o próprio governador, chefe da polícia do estado e, de consequência, de todo o aparelho de segurança, usa a banda podre da polícia para, supostamente, cometer crime de assassinato, conforme investigação a cargo do stj, por ação do mpf"	"de acordo com a nasa, os observadores que tiverem sorte poderão ver a passagem dos meteoros em seus momentos de chuva mais intensa"	1	" ""AK"" is more"	" ""Figuras"" is"	 The second sentence is more	1	1	1	1
2980	capital	observadores	"motociclista tentar realizar conversão e morre em avenida da capital"	"de acordo com a nasa, os observadores que tiverem sorte poderão ver a passagem dos meteoros em seus momentos de chuva mais intensa"	0	" Both ""tamanho"	" ""Tamanho"""	 The second sentence is more	1	1	1	1
1719	todo	responsabilidade	origem – todo esse problema com as importações existe porque o mercosul é uma união aduaneira	os reparos vão despertar nos estudantes a responsabilidade pela preservação da escola	0	" ""Lente"" is"	" ""Lente"" is"	" B. ""Neste"	1	1	1	1
119	von	ofensa	"na avaliação do presidente da contraf, roberto von der osten, a proposta não atende às demandas dos trabalhadores"	"o processo foi analisado na 2ª instância pela desembargadora khatia maria bomtempo de albuquerque, que concluiu que ficou caracterizada a situação de violação ao direito fundamental de ir e vir, ou seja, cárcere privado, e, consequentemente, ofensa ao patrimônio moral do trabalhador, que deverá receber compensação pecuniária"	1	" ""Dica"" is"	" ""Dica"" is"	 The second sentence is more	1	1	1	1
679	contribuição	ofensa	a chegada dos food trucks também da uma outra contribuição à comida de rua	"o processo foi analisado na 2ª instância pela desembargadora khatia maria bomtempo de albuquerque, que concluiu que ficou caracterizada a situação de violação ao direito fundamental de ir e vir, ou seja, cárcere privado, e, consequentemente, ofensa ao patrimônio moral do trabalhador, que deverá receber compensação pecuniária"	0	" ""Extremidade"""	" ""Extremidade"""	 Both sentences are equally difficult	1	1	1	1
739	facto	ofensa	facto com relevo na sondagem é o resultado dos que admitem vir a perder economicamente com a saída da grã-bretanha da união europeia	"o processo foi analisado na 2ª instância pela desembargadora khatia maria bomtempo de albuquerque, que concluiu que ficou caracterizada a situação de violação ao direito fundamental de ir e vir, ou seja, cárcere privado, e, consequentemente, ofensa ao patrimônio moral do trabalhador, que deverá receber compensação pecuniária"	1	" Both ""genética"""	" ""Subconjunto"	 The first sentence is more	1	1	0	1
1053	ingredientes	galeria	"especialistas afirmam que o problema está no fato de ser um alimento processado, independentemente se a salsicha for misturada com ingredientes saudáveis, como a salada e o macarrão, por exemplo"	"na sala de inverno, espaço que teve como inspiração a cidade de curitiba (pr), as obras de arte são da galeria zilda fraletti"	0	" ""Cerebelar"	" ""Cerebelar"	 The second sentence is more	1	1	1	1
1470	elite	observadores	"ao todo serão 90 touros, superiores e elite da prova de ganho de peso (pgp) da nelore-mt com avaliação genética triplamente provada"	"de acordo com a nasa, os observadores que tiverem sorte poderão ver a passagem dos meteoros em seus momentos de chuva mais intensa"	1	" ""Contar"" is"	" ""Contar"" is"	" Both sentences are difficult,"	1	1	1	1
699	problemas	ofensa	na hora da reunião a gente senta e coloca todos os problemas e decide o que fazer junto com a comunidade	"o processo foi analisado na 2ª instância pela desembargadora khatia maria bomtempo de albuquerque, que concluiu que ficou caracterizada a situação de violação ao direito fundamental de ir e vir, ou seja, cárcere privado, e, consequentemente, ofensa ao patrimônio moral do trabalhador, que deverá receber compensação pecuniária"	0	" Both ""mortes"""	" ""Mortes"""	" Both sentences are difficult,"	1	1	1	1
1085	festas	mecanismo	o assassinato do policial motivou fortes protestos da sociedade para a devida punição de seus autores e o fim das festas no espaço alternativo	"a principal descoberta foi o chamado mecanismo de antikythera, um dispositivo do segundo século antes de cristo, que é às vezes chamado de o computador mais antigo do mundo"	0	" Both ""escapar"	" ""Imprensa"""	 The second sentence is more	1	1	1	1
577	presidente	tributação	"no pentágono, a cerimônia contou com a presença do presidente barack obama"	"a excessiva tributação sobre heranças encerra, também, controvérsias de natureza conceitual"	0	" Both ""densidades"""	" ""Densidades"""	 The second sentence is more	1	1	1	1
2727	atendimento	autoridades	criar de centro de referência para atendimento à mulher	"a ideia é fazer os jovens questionarem, entenderem, encontrarem soluções e apresentá-las a autoridades no final do ano"	0	" ""Sinapse"	" ""Sinapse"	" Both sentences are difficult,"	1	1	1	1
2791	marca	destino	"muitos são os fatos que envolvem esse momento que marca uma passagem, uma transição para um mundo melhor"	"passar um dia no monte arafat é uma das etapas mais importantes da peregrinação anual –  conhecida como hajj – de cinco dias que tem como destino a cidade de meca, na qual todos os muçulmanos fisicamente aptos precisam realizar pelo menos uma vez"	0	" Both ""marcadores"	" ""Velocidade"	 The second sentence is more	1	1	1	1
1571	democracia	destino	"a crise não é só do pt, é da democracia brasileira"	"passar um dia no monte arafat é uma das etapas mais importantes da peregrinação anual –  conhecida como hajj – de cinco dias que tem como destino a cidade de meca, na qual todos os muçulmanos fisicamente aptos precisam realizar pelo menos uma vez"	0	" ""Cérebros"	" ""Cérebros"	 B	1	1	1	1
1651	sustentabilidade	destino	"a preocupação com sustentabilidade vem crescendo em todos os setores e os investidores estarão cada vez mais atentos a isso, afirma luciane"	"passar um dia no monte arafat é uma das etapas mais importantes da peregrinação anual –  conhecida como hajj – de cinco dias que tem como destino a cidade de meca, na qual todos os muçulmanos fisicamente aptos precisam realizar pelo menos uma vez"	1	" ""P"" is more"	" ""Lente"" is"	 Both sentences are equally difficult	1	1	1	1
2292	defesa	galeria	"ao considerar o laudo pericial como insuficiente, incompleto e impreciso, a defesa de dilma rousseff requereu ao tse que nova perícia contábil seja realizada e considere as 8 mil páginas de documentos juntadas aos autos e não examinadas pela perícia anterior, conclui a nota"	"na sala de inverno, espaço que teve como inspiração a cidade de curitiba (pr), as obras de arte são da galeria zilda fraletti"	0	" Both ""paciente"""	" ""Subconjunto"	 The second sentence is more	1	1	1	1
1723	sessão	visualizar	"ele também presidiu a sessão da casa, em 17 de abril, que autorizou a ida do processo para o senado e que destitui dilma provisoriamente"	"foi quando conseguimos visualizar dois indivíduos, com as características descritas pelos denunciantes e realizamos a abordagem"	1	" ""KB"" is more"	" ""KB"" is less"	 The second sentence is more	1	1	1	1
3089	extremismo	responsabilidade	"demais temas que preocupam pouco os brasileiros são declínio moral (7%), alta do extremismo (3%), terrorismo (2%), imigração (1%), ameaças contra o meio ambiente (4%) e mudança climática (2%)"	os reparos vão despertar nos estudantes a responsabilidade pela preservação da escola	1	" Both ""lesões"""	" ""Lesões"" is"	 The second sentence is more	1	1	1	1
2428	enquete	ofensa	"o filme em exibição será o nacional 'um namorado para minha mulher', e foi escolhido pelas próprias mães por meio de enquete no site da associação cinematerna - www"	"o processo foi analisado na 2ª instância pela desembargadora khatia maria bomtempo de albuquerque, que concluiu que ficou caracterizada a situação de violação ao direito fundamental de ir e vir, ou seja, cárcere privado, e, consequentemente, ofensa ao patrimônio moral do trabalhador, que deverá receber compensação pecuniária"	1	" Both ""consideração"	" ""Consideração"""	 The second sentence is more	1	1	1	1
2370	continuação	observadores	"na marcha para a europa, os manifestantes exigem uma pausa no processo do brexit e uma continuação de laços culturais e econômicos estreitos com a europa"	"de acordo com a nasa, os observadores que tiverem sorte poderão ver a passagem dos meteoros em seus momentos de chuva mais intensa"	0	" ""Glândula"	" ""Glândula"	 The first sentence is more	1	1	0	1
3464	adesão	mecanismo	"organizada pela frente povo sem medo e pela frente brasil popular, mas com adesão de diversos grupos, a manifestação saiu da avenida paulista, às 17h30, e seguiu em passeata até o parque do ibirapuera, onde chegou às 19h30"	"a principal descoberta foi o chamado mecanismo de antikythera, um dispositivo do segundo século antes de cristo, que é às vezes chamado de o computador mais antigo do mundo"	1	" ""Começo"" is"	" ""Começo"" is"	 The second sentence is more	1	1	1	1
2976	insistência	tributação	"a insistência com a aplicação de sanções políticas, nomeadamente a exigência de certidões negativas para contratação com o setor público e a participação em procedimentos licitatórios, é repudiada tanto por decisões do stf, quanto pelo senso comum, pois somente a própria atividade econômica do devedor seria capaz de propiciar recursos para saldar sua dívida"	"a excessiva tributação sobre heranças encerra, também, controvérsias de natureza conceitual"	1	" Both ""antagonistas"	" ""Antagonistas"""	" Both sentences are difficult,"	1	1	1	1
3414	progresso	mecanismo	"agradeço a alta consideração demonstrada pela igreja católica, que tem em seu coração o compromisso com a paz e o progresso das nações e que, como pode assegurar várias vezes à vossa excelência, se mostra disponível para contribuir com a superação da crise que aflige a venezuela, escreveu o secretário de estado"	"a principal descoberta foi o chamado mecanismo de antikythera, um dispositivo do segundo século antes de cristo, que é às vezes chamado de o computador mais antigo do mundo"	0	" ""Positivos"""	" ""On-line"""	 The second sentence is more	1	1	1	1
1094	texto	visualizar	"este texto acima é show, já vou compartilha-lo o máximo que puder"	"foi quando conseguimos visualizar dois indivíduos, com as características descritas pelos denunciantes e realizamos a abordagem"	0	" ""LOD"" is"	" ""LOD"" is"	 The second sentence is more	1	1	1	1
942	procedimentos	destino	ampliar a resolutividade das ações e procedimentos do ceo	"passar um dia no monte arafat é uma das etapas mais importantes da peregrinação anual –  conhecida como hajj – de cinco dias que tem como destino a cidade de meca, na qual todos os muçulmanos fisicamente aptos precisam realizar pelo menos uma vez"	1	" Both ""organismos"	" ""Organismos"""	" Both sentences are difficult,"	1	1	1	1
1586	orçamento	tributação	"outrora a mais sofisticada máquina de guerra da américa do sul, hoje o orçamento de defesa da argentina é o menor da américa do sul — apenas 1"	"a excessiva tributação sobre heranças encerra, também, controvérsias de natureza conceitual"	0	" ""Animal"" is"	" ""Timo"" is"		1	1	1	1
1187	adesão	tributação	"@@@ já em colorado do oeste, o concorrente do pv, edmilson rodrigues, o edinho da rádio, aposta na adesão de dois grupos comunitários de peso para potencializar sua candidatura"	"a excessiva tributação sobre heranças encerra, também, controvérsias de natureza conceitual"	1	" ""Lente"" is"	" ""Lente"" is"	 The second sentence is more	1	1	1	1
1212	emitir	destino	"o candidato ou partido ainda precisa emitir um recibo diretamente do sistema de prestação de contas eleitorais, do tse, para cada contribuição"	"passar um dia no monte arafat é uma das etapas mais importantes da peregrinação anual –  conhecida como hajj – de cinco dias que tem como destino a cidade de meca, na qual todos os muçulmanos fisicamente aptos precisam realizar pelo menos uma vez"	0	" ""Velocidade"	" ""Velocidade"	 The second sentence is more	1	1	1	1
2417	meta	autoridades	"há uma literatura cada vez mais abundante sobre essas alternativas de política monetária como a de revisar a meta de inflação (…) ou implementar taxas de juros negativa, como na europa"	"a ideia é fazer os jovens questionarem, entenderem, encontrarem soluções e apresentá-las a autoridades no final do ano"	0	" Both ""variante"""	" ""Lente"" is"	 B	1	1	1	1
3189	procedimento	responsabilidade	"montagner foi levado do instituto médico legal de sergipe (iml) para uma funerária, onde foi submetido a um procedimento de conservação"	os reparos vão despertar nos estudantes a responsabilidade pela preservação da escola	1	" ""Cerebelar"	" ""Cerebelar"	 The second sentence is more	1	1	1	1
1089	festas	ofensa	o assassinato do policial motivou fortes protestos da sociedade para a devida punição de seus autores e o fim das festas no espaço alternativo	"o processo foi analisado na 2ª instância pela desembargadora khatia maria bomtempo de albuquerque, que concluiu que ficou caracterizada a situação de violação ao direito fundamental de ir e vir, ou seja, cárcere privado, e, consequentemente, ofensa ao patrimônio moral do trabalhador, que deverá receber compensação pecuniária"	0	" ""Papel"""	" ""Papel"""	 The second sentence is more	1	1	1	1
2073	intérpretes	visualizar	"nos jogos surdolímpicos, os atletas são capazes de competir e interagir entre si livremente, sem a necessidade de intérpretes de língua de sinais"	"foi quando conseguimos visualizar dois indivíduos, com as características descritas pelos denunciantes e realizamos a abordagem"	1	" ""Figuras"" is"	" ""Figuras"" is"		1	1	1	1
3344	consultas	mecanismo	"no caso de renúncia de um premier, a decisão final é sempre do presidente da república, que pode aceitar o pedido e iniciar consultas para formar um novo governo, dissolver o parlamento e convocar eleições ou até mesmo manter o premier para um gabinete de objetivo definido"	"a principal descoberta foi o chamado mecanismo de antikythera, um dispositivo do segundo século antes de cristo, que é às vezes chamado de o computador mais antigo do mundo"	0	" ""Imprensa"""	" ""Meses"" is"	 The second sentence is more	1	1	1	1
1749	organizações	responsabilidade	as organizações terroristas se valiam das facilidades de transferência de dinheiro para financiar grupos em vários lugares do mundo	os reparos vão despertar nos estudantes a responsabilidade pela preservação da escola	1	" ""Figuras"" is"	" ""Figuras"" is"	 The second sentence is more	1	1	1	1
3435	compromissos	comitês	"além disso, estabelecer horário de funcionamento que seja acessível aos trabalhadores, estendendo o expediente até as 20 horas todos os dias para que as pessoas possam utilizar os serviços do sistema sem interferir com seus compromissos de trabalho"	"para graça, a implantação dos comitês estaduais é um clamor social das organizações, que visa travar o ódio e processo de intolerância religiosa que tem sido travado nos últimos dias"	0	" ""Regra"" is"	" ""Regra"" is"	 The second sentence is more	1	1	1	1
44	mecanismo	ofensa	"a principal descoberta foi o chamado mecanismo de antikythera, um dispositivo do segundo século antes de cristo, que é às vezes chamado de o computador mais antigo do mundo"	"o processo foi analisado na 2ª instância pela desembargadora khatia maria bomtempo de albuquerque, que concluiu que ficou caracterizada a situação de violação ao direito fundamental de ir e vir, ou seja, cárcere privado, e, consequentemente, ofensa ao patrimônio moral do trabalhador, que deverá receber compensação pecuniária"	1	" ""On-line"""	" ""On-line"""	 The second sentence is more	1	1	1	1
1812	passos	galeria	"o ministro confirmou que nesta terça-feira, 13, o governo deve anunciar os próximos passos do programa de concessões, mas não adiantou nenhum detalhe"	"na sala de inverno, espaço que teve como inspiração a cidade de curitiba (pr), as obras de arte são da galeria zilda fraletti"	1	" ""Timo"" is"	" ""Timo"" is"	 B	1	1	1	1
1237	esforços	tributação	"diante de tal quadro, copasa e a administração pública de entre folhas não mediram esforços para que o problema fosse sanado, pelo menos provisoriamente"	"a excessiva tributação sobre heranças encerra, também, controvérsias de natureza conceitual"	0	" ""Subconjunto"	" ""Janela"" is"	 The second sentence is more	1	1	1	1
2808	comentários	ofensa	"às vezes, no entanto, os comentários em suas publicações podem ser indelicados, disse systrom"	"o processo foi analisado na 2ª instância pela desembargadora khatia maria bomtempo de albuquerque, que concluiu que ficou caracterizada a situação de violação ao direito fundamental de ir e vir, ou seja, cárcere privado, e, consequentemente, ofensa ao patrimônio moral do trabalhador, que deverá receber compensação pecuniária"	0	" ""Elétron"""	" ""Elétron"""		1	1	1	1
2749	condolências	responsabilidade	"o presidente norte-americano barack obama terá a oportunidade de oferecer suas condolências pessoais para duterte, em uma reunião entre os dois líderes paralela ao evento que reúne as nações do sudeste asiático no laos, na próxima semana, disse price"	os reparos vão despertar nos estudantes a responsabilidade pela preservação da escola	1	" ""Figuras"" is"	" ""On-line"""	 Both sentences are equally difficult	1	1	1	1
171	setores	observadores	"cosan (csan3)a cosan é uma das maiores corporações do brasil, com negócios em setores estratégicos para o desenvolvimento brasileiro"	"de acordo com a nasa, os observadores que tiverem sorte poderão ver a passagem dos meteoros em seus momentos de chuva mais intensa"	0	" Both ""ausência"""	 Velocidade is less	 The second sentence is more	1	1	1	1
564	página	visualizar	"uma página de loro numa rede social tem mais de 13 mil seguidores, e campanhas pelo seu aparecimento têm sido feitas"	"foi quando conseguimos visualizar dois indivíduos, com as características descritas pelos denunciantes e realizamos a abordagem"	0	" ""LN"" is"	" ""LN"" is"	 The second sentence is more	1	1	1	1
1096	texto	comitês	"este texto acima é show, já vou compartilha-lo o máximo que puder"	"para graça, a implantação dos comitês estaduais é um clamor social das organizações, que visa travar o ódio e processo de intolerância religiosa que tem sido travado nos últimos dias"	0	" ""Cerebelar"	" ""Cerebelar"	 Both sentences are equally difficult	1	1	1	1
660	economias	responsabilidade	teve por objetivo apenas dizer que havia assumido a presidência da república e precisava viajar para o encontro dos dirigentes das vinte maiores economias do mundo	os reparos vão despertar nos estudantes a responsabilidade pela preservação da escola	1	" ""Câncer"""	" ""Cerebelar"	 The second sentence is more	1	1	1	1
